zoneID,niche,feature,rf_importance_share,mf_importance_share,consensus_importance_share,rf_mda_unscaled,mf_mda_unscaled,mean_mda_unscaled,selected_in_rf,selected_in_mf,selected_method_count,feature_group,climate_period,selected,consensus_rank,top5,top10,zone_name,detailed_category,category2,zone_color,reference_area_km2,reference_pixels,category_label,global_area_rank_largest,global_area_rank_smallest,category_area_rank_largest,category_area_rank_smallest,selection_roles,category_profile_similarity
20,climate,TD,0.0466580897079154,0.0466139958324861,0.0466360427702007,0.0453278677476737,0.0453871714517082,0.0453575195996909,TRUE,TRUE,2,Temperature,Annual,TRUE,7,FALSE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,climate,PAS_sp,0.0394392776349983,0.0415587941532684,0.0404990358941333,0.0383148639795193,0.0404650166087261,0.0393899402941227,TRUE,TRUE,2,Snowfall,Spring,TRUE,8,FALSE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,climate,PPT_sm,0.0358258346833787,0.0346388552099804,0.0352323449466795,0.0348044402727169,0.0337272021466696,0.0342658212096933,TRUE,TRUE,2,Precipitation,Summer,TRUE,9,FALSE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,climate,MAP,0.0326711652022616,0.0337777790350583,0.03322447211866,0.0317397104065168,0.0328887884624059,0.0323142494344613,TRUE,TRUE,2,Precipitation,Annual,TRUE,10,FALSE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,soil,T_GRAVEL,0.323002628202667,0.300396453400815,0.311699540801741,0.150116141911888,0.13879391206194,0.144455026986914,TRUE,TRUE,2,Coarse fragments,"",TRUE,1,TRUE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,soil,T_CLAY,0.143335894615348,0.141571918052936,0.142453906334142,0.0666156545439756,0.0654112927174329,0.0660134736307043,TRUE,TRUE,2,Texture,"",TRUE,2,TRUE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,soil,T_OC,0.10805517572662,0.110695948515348,0.109375562120984,0.0502188672084539,0.0511454898016137,0.0506821785050338,TRUE,TRUE,2,Organic carbon,"",TRUE,3,TRUE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,soil,T_REF_BULK_DENSITY,0.105601608548837,0.0937277849033863,0.0996646967261115,0.0490785667697237,0.0433055909561073,0.0461920788629155,TRUE,TRUE,2,Bulk density,"",TRUE,4,TRUE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,soil,T_BS,0.0913629274111198,0.102185697259413,0.0967743123352664,0.0424611101558212,0.0472134491564292,0.0448372796561252,TRUE,TRUE,2,Nutrient retention and base status,"",TRUE,5,TRUE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,soil,T_CEC_CLAY,0.0919862451958056,0.10117539465139,0.0965808199235979,0.042750798390071,0.0467466531948046,0.0447487257924378,TRUE,TRUE,2,Nutrient retention and base status,"",TRUE,6,FALSE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,soil,T_ESP,0.0849069896377145,0.096898195714334,0.0909025926760243,0.0394606996750782,0.0447704342134535,0.0421155669442659,TRUE,TRUE,2,Sodicity,"",TRUE,7,FALSE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,soil,T_CEC_SOIL,0.040538966277408,0.0422181101937378,0.0413785382355729,0.0188405687239246,0.0195062778115844,0.0191734232677545,TRUE,TRUE,2,Nutrient retention and base status,"",TRUE,8,FALSE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,soil,T_ECE,0.0112095643844797,0.0111304973086393,0.0111700308465595,0.00520966831531528,0.00514268809492126,0.00517617820511827,TRUE,TRUE,2,Salinity,"",TRUE,9,FALSE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
1,climate,Eref_sm,0.0742019440782921,0.0738596765573827,0.0740308103178374,0.14535893060606,0.143413539944167,0.144386235275113,TRUE,TRUE,2,Radiation and evaporative demand,Summer,TRUE,1,TRUE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,climate,PPT_at,0.0705345177620075,0.0715604997779209,0.0710475087699642,0.138174574804692,0.138949221979765,0.138561898392228,TRUE,TRUE,2,Precipitation,Autumn,TRUE,2,TRUE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,climate,DD5_sm,0.056887095893993,0.0582144461071469,0.0575507710005699,0.111439767881423,0.113035152349044,0.112237460115233,TRUE,TRUE,2,Growing season and degree-days,Summer,TRUE,3,TRUE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,climate,DD5,0.0566851677700195,0.0559618175085334,0.0563234926392765,0.111044197973859,0.108661217117204,0.109852707545532,TRUE,TRUE,2,Growing season and degree-days,Annual,TRUE,4,TRUE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,climate,PPT_sp,0.0558675017784318,0.0561981722996732,0.0560328370390525,0.109442419804749,0.109120147874284,0.109281283839516,TRUE,TRUE,2,Precipitation,Spring,TRUE,5,TRUE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,climate,EXT,0.0541125807073718,0.0552654465318849,0.0546890136196284,0.106004592759165,0.107309071649874,0.106656832204519,TRUE,TRUE,2,Temperature,Annual,TRUE,6,FALSE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,climate,PPT_sm,0.0544529695429751,0.0546263343263003,0.0545396519346377,0.106671402203959,0.106068105697996,0.106369753950978,TRUE,TRUE,2,Precipitation,Summer,TRUE,7,FALSE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,climate,DD_0_at,0.0535220804901445,0.0528079625574534,0.053165021523799,0.104847824143935,0.102537368163528,0.103692596153731,TRUE,TRUE,2,Growing season and degree-days,Autumn,TRUE,8,FALSE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,climate,Tmin_sm,0.0523659272047447,0.0527660321051721,0.0525659796549584,0.102582961581775,0.102455951687401,0.102519456634588,TRUE,TRUE,2,Temperature,Summer,TRUE,9,FALSE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,climate,DD_18_sm,0.0520800335732285,0.0514021582365414,0.051741095904885,0.102022906275132,0.0998077139932422,0.100915310134187,TRUE,TRUE,2,Growing season and degree-days,Summer,TRUE,10,FALSE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,soil,T_CEC_CLAY,0.202698240622194,0.198321548518271,0.200509894570233,0.0991680124545654,0.0979446879941228,0.0985563502243441,TRUE,TRUE,2,Nutrient retention and base status,"",TRUE,1,TRUE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,soil,T_OC,0.133557093128193,0.134391625401417,0.133974359264805,0.065341422964882,0.0663717378031267,0.0658565803840043,TRUE,TRUE,2,Organic carbon,"",TRUE,2,TRUE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,soil,T_PH_H2O,0.119742431800148,0.117688696419072,0.11871556410961,0.0585827431537993,0.0581226938641976,0.0583527185089985,TRUE,TRUE,2,Soil reaction,"",TRUE,3,TRUE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,soil,T_TEB,0.116295276256885,0.114328243909095,0.11531176008299,0.0568962580476741,0.0564630735401939,0.056679665793934,TRUE,TRUE,2,Nutrient retention and base status,"",TRUE,4,TRUE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,soil,T_CEC_SOIL,0.102779416064144,0.105918585016202,0.104349000540173,0.0502837635937821,0.0523098112116399,0.051296787402711,TRUE,TRUE,2,Nutrient retention and base status,"",TRUE,5,TRUE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,soil,T_CLAY,0.0894331057985907,0.0903839447709434,0.089908525284767,0.0437542196837105,0.044637747821198,0.0441959837524542,TRUE,TRUE,2,Texture,"",TRUE,6,FALSE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,soil,T_SILT,0.0865130279474337,0.0861854592241827,0.0863492435858082,0.0423256018732008,0.0425642497066579,0.0424449257899293,TRUE,TRUE,2,Texture,"",TRUE,7,FALSE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,soil,T_REF_BULK_DENSITY,0.0788629755462755,0.0795141411503034,0.0791885583482895,0.0385828930590175,0.0392694984699033,0.0389261957644604,TRUE,TRUE,2,Bulk density,"",TRUE,8,FALSE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
1,soil,T_SAND,0.0701184328361348,0.0732677555905134,0.0716930942133241,0.0343047162098902,0.0361846078500206,0.0352446620299554,TRUE,TRUE,2,Texture,"",TRUE,9,FALSE,TRUE,One year one ripe fields with cold-tolerant crops of short growth duration,cropland,cropland,#FFD23F,9762.48864593947,15353,cropland,46,8,7,1,category smallest observed area,
12,climate,TD,0.110761258946869,0.110195553253124,0.110478406099997,0.161387419273919,0.160566493720616,0.160976956497268,TRUE,TRUE,2,Temperature,Annual,TRUE,1,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3,category profile medoid,0.776584121191764
12,climate,PPT_sm,0.0738766300614534,0.0741712214859421,0.0740239257736978,0.10764376266246,0.108075259095224,0.107859510878842,TRUE,TRUE,2,Precipitation,Summer,TRUE,2,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3,category profile medoid,0.776584121191764
12,climate,DD_18_wt,0.0705025609611458,0.0689972748527705,0.0697499179069581,0.102727492210787,0.100536275487803,0.101631883849295,TRUE,TRUE,2,Growing season and degree-days,Winter,TRUE,3,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3,category profile medoid,0.776584121191764
12,climate,MAP,0.0628978921807235,0.061130420082689,0.0620141561317062,0.0916469223384817,0.0890734419182873,0.0903601821283845,TRUE,TRUE,2,Precipitation,Annual,TRUE,4,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3,category profile medoid,0.776584121191764
12,climate,DD5_sm,0.053708692915795,0.0521963148772842,0.0529525038965396,0.0782575733128265,0.0760555123828932,0.0771565428478599,TRUE,TRUE,2,Growing season and degree-days,Summer,TRUE,5,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3,category profile medoid,0.776584121191764
12,climate,DD5_sp,0.0515531291007783,0.0535039871163515,0.0525285581085649,0.0751167559865025,0.0779609281656927,0.0765388420760976,TRUE,TRUE,2,Growing season and degree-days,Spring,TRUE,6,FALSE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3,category profile medoid,0.776584121191764
12,climate,Tmin_sm,0.0488110589597223,0.0511457674974431,0.0499784132285827,0.0711213551781263,0.0745247545229912,0.0728230548505587,TRUE,TRUE,2,Temperature,Summer,TRUE,7,FALSE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3,category profile medoid,0.776584121191764
12,climate,Eref_at,0.0476579131509762,0.0512656652233478,0.049461789187162,0.0694411356872179,0.074699458101178,0.0720702968941979,TRUE,TRUE,2,Radiation and evaporative demand,Autumn,TRUE,8,FALSE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3,category profile medoid,0.776584121191764
12,climate,DD_0_sp,0.0497308619874718,0.0479291359284304,0.0488299989579511,0.0724615768251195,0.0698377845193919,0.0711496806722557,TRUE,TRUE,2,Growing season and degree-days,Spring,TRUE,9,FALSE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3,category profile medoid,0.776584121191764
12,climate,DD_18_sp,0.046779184795817,0.0475192310604174,0.0471492079281172,0.0681607629031745,0.0692405100788828,0.0687006364910286,TRUE,TRUE,2,Growing season and degree-days,Spring,TRUE,10,FALSE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3,category profile medoid,0.776584121191764
12,soil,T_CEC_CLAY,0.18183932701285,0.18915700404801,0.18549816553043,0.114290742443592,0.117398320061248,0.11584453125242,TRUE,TRUE,2,Nutrient retention and base status,"",TRUE,1,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3,category profile medoid,0.776584121191764
12,soil,T_CEC_SOIL,0.141250171700891,0.130783966533667,0.136017069117279,0.0887794035491504,0.0811697036505293,0.0849745535998398,TRUE,TRUE,2,Nutrient retention and base status,"",TRUE,2,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3,category profile medoid,0.776584121191764
12,soil,T_PH_H2O,0.131064513818294,0.134359680210481,0.132712097014387,0.0823774528776314,0.0833889330192259,0.0828831929484287,TRUE,TRUE,2,Soil reaction,"",TRUE,3,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3,category profile medoid,0.776584121191764
12,soil,T_OC,0.12238274022833,0.116335603029193,0.119359171628762,0.0769207325651217,0.0722024776596326,0.0745616051123771,TRUE,TRUE,2,Organic carbon,"",TRUE,4,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3,category profile medoid,0.776584121191764
12,soil,T_SILT,0.108201054028272,0.109447922576046,0.108824488302159,0.0680071742522262,0.0679277106829209,0.0679674424675735,TRUE,TRUE,2,Texture,"",TRUE,5,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3,category profile medoid,0.776584121191764
12,soil,T_REF_BULK_DENSITY,0.0953786184177521,0.0992701096502059,0.097324364033979,0.0599479402573825,0.0616109573308323,0.0607794487941074,TRUE,TRUE,2,Bulk density,"",TRUE,6,FALSE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3,category profile medoid,0.776584121191764
