niche,feature,category2,category_label,feature_group,climate_period,n_zones,mean_importance_share,sd_importance_share,median_importance_share,selected_zones,top5_zones,top10_zones,se_importance_share,selection_frequency,top5_frequency,top10_frequency,category_variable_rank,inference_scope,common_factor,overall_mean_importance_share,overall_selection_frequency,overall_top5_frequency,importance_difference_from_all_zones,importance_ratio_to_all_zones,selection_frequency_difference,top5_frequency_difference
climate,DD18_sm,desert,desert,Growing season and degree-days,Summer,8,0.00804851911602204,0.0149107256011022,0,2,0,0,0.00527173759247561,0.25,0,0,39,within-category pattern,FALSE,0.0138476706952995,0.358490566037736,0.0188679245283019,-0.00579915157927749,0.581218263570785,-0.108490566037736,-0.0188679245283019
climate,RH_sm,desert,desert,Humidity,Summer,8,0.00378393815618556,0.00775747437883076,0,2,0,0,0.00274268136907607,0.25,0,0,47,within-category pattern,FALSE,0.00978750356585574,0.339622641509434,0.0188679245283019,-0.00600356540967018,0.386609121593175,-0.0896226415094339,-0.0188679245283019
climate,Eref_sm,desert,desert,Radiation and evaporative demand,Summer,8,0.0185483088658019,0.0282225652778378,0,3,1,1,0.00997818364521956,0.375,0.125,0.125,21,within-category pattern,FALSE,0.0249394561661064,0.641509433962264,0.0754716981132076,-0.00639114730030442,0.743733493716266,-0.266509433962264,0.0495283018867925
climate,CMD_wt,desert,desert,Climatic moisture balance,Winter,8,0,0,0,0,0,0,0,0,0,0,49,within-category pattern,FALSE,0.00772303264543817,0.132075471698113,0.0566037735849057,-0.00772303264543817,0,-0.132075471698113,-0.0566037735849057
climate,Tmax_sm,desert,desert,Temperature,Summer,8,0,0,0,0,0,0,0,0,0,0,49,within-category pattern,FALSE,0.0093879618189067,0.169811320754717,0.0754716981132076,-0.0093879618189067,0,-0.169811320754717,-0.0754716981132076
climate,MWMT,desert,desert,Temperature,Annual,8,0.00407329916420034,0.0115210298432302,0,1,0,0,0.00407329916420034,0.125,0,0,46,within-category pattern,FALSE,0.0141519030509203,0.339622641509434,0.0754716981132076,-0.01007860388672,0.28782695511297,-0.214622641509434,-0.0754716981132076
climate,Eref_at,desert,desert,Radiation and evaporative demand,Autumn,8,0.0240472077537806,0.0271423476070922,0.0172839889029154,4,0,3,0.00959626902514866,0.5,0,0.375,16,within-category pattern,FALSE,0.0348454003692651,0.660377358490566,0.188679245283019,-0.0107981926154845,0.690111392004299,-0.160377358490566,-0.188679245283019
climate,Eref_wt,desert,desert,Radiation and evaporative demand,Winter,8,0,0,0,0,0,0,0,0,0,0,49,within-category pattern,FALSE,0.0110496253174132,0.132075471698113,0.0943396226415094,-0.0110496253174132,0,-0.132075471698113,-0.0943396226415094
climate,PPT_sp,desert,desert,Precipitation,Spring,8,0.0299773284767461,0.0252401198183157,0.042506723001883,5,1,4,0.008923729940746,0.625,0.125,0.5,10,within-category pattern,FALSE,0.0471119024737415,0.830188679245283,0.283018867924528,-0.0171345739969955,0.636300529223042,-0.205188679245283,-0.158018867924528
climate,EXT,desert,desert,Temperature,Annual,8,0.0130135174647482,0.0182016937667688,0,3,0,0,0.00643527054578157,0.375,0,0,29,within-category pattern,FALSE,0.0310029586521373,0.641509433962264,0.150943396226415,-0.0179894411873891,0.41975082477656,-0.266509433962264,-0.150943396226415
climate,CMD_sp,desert,desert,Climatic moisture balance,Spring,8,0.00540530967168228,0.0152885244930391,0,1,0,0,0.00540530967168228,0.125,0,0,44,within-category pattern,FALSE,0.0239649766202986,0.622641509433962,0.0377358490566038,-0.0185596669486163,0.225550383683826,-0.497641509433962,-0.0377358490566038
climate,TD,desert,desert,Temperature,Annual,8,0.0492646533986792,0.0227394269482803,0.0497501563419802,7,3,7,0.00803960149771255,0.875,0.375,0.875,5,within-category pattern,TRUE,0.068485975486286,0.924528301886792,0.60377358490566,-0.0192213220876068,0.719339296094924,-0.0495283018867925,-0.22877358490566
climate,PPT_wt,desert,desert,Precipitation,Winter,8,0.00910999446626744,0.0131197739725455,0,3,0,0,0.00463854057181085,0.375,0,0,36,within-category pattern,FALSE,0.0294626786872138,0.735849056603774,0.0943396226415094,-0.0203526842209463,0.3092045554643,-0.360849056603774,-0.0943396226415094
climate,PPT_sp,forest,forest,Precipitation,Spring,15,0.0630177982378983,0.0280356765143135,0.070924608355894,14,9,10,0.00723878054930631,0.933333333333333,0.6,0.666666666666667,2,within-category pattern,TRUE,0.0471119024737415,0.830188679245283,0.283018867924528,0.0159058957641568,1.33761947467569,0.10314465408805,0.316981132075472
climate,TD,forest,forest,Temperature,Annual,15,0.0815059304084321,0.0379538803800509,0.0703437285094725,14,12,14,0.00979964977572572,0.933333333333333,0.8,0.933333333333333,1,within-category pattern,TRUE,0.068485975486286,0.924528301886792,0.60377358490566,0.0130199549221461,1.19011125751948,0.00880503144654088,0.19622641509434
climate,Eref_sp,forest,forest,Radiation and evaporative demand,Spring,15,0.0218976294393661,0.0244691621452996,0.0213757111709918,8,1,3,0.00631791049895962,0.533333333333333,0.0666666666666667,0.2,19,within-category pattern,FALSE,0.010167522061942,0.264150943396226,0.0188679245283019,0.011730107377424,2.15368398573049,0.269182389937107,0.0477987421383648
climate,PPT_wt,forest,forest,Precipitation,Winter,15,0.0387838832917613,0.0293960824268823,0.0413033810886726,12,3,7,0.00759003584553705,0.8,0.2,0.466666666666667,6,within-category pattern,FALSE,0.0294626786872138,0.735849056603774,0.0943396226415094,0.00932120460454749,1.31637329054512,0.0641509433962265,0.105660377358491
climate,MAP,forest,forest,Precipitation,Annual,15,0.0572552561379805,0.0285549162255689,0.0630884646362743,13,8,12,0.00737284766626509,0.866666666666667,0.533333333333333,0.8,3,within-category pattern,TRUE,0.0493205908332978,0.792452830188679,0.39622641509434,0.00793466530468266,1.16087936439167,0.0742138364779874,0.137106918238994
climate,EMT,forest,forest,Temperature,Annual,15,0.0214974213475803,0.027670096242389,0,6,0,5,0.00714438812898194,0.4,0,0.333333333333333,20,within-category pattern,FALSE,0.0146390356766687,0.320754716981132,0,0.00685838567091164,1.46849982624486,0.079245283018868,0
climate,CMD_sp,forest,forest,Climatic moisture balance,Spring,15,0.03058362526079,0.0186673287065992,0.0353601168744684,12,1,2,0.00481988354658923,0.8,0.0666666666666667,0.133333333333333,10,within-category pattern,FALSE,0.0239649766202986,0.622641509433962,0.0377358490566038,0.00661864864049134,1.27618005831415,0.177358490566038,0.0289308176100629
climate,MWMT,forest,forest,Temperature,Annual,15,0.0194383615401801,0.0211917185932256,0.0209200884810555,8,1,2,0.00547167821260513,0.533333333333333,0.0666666666666667,0.133333333333333,21,within-category pattern,FALSE,0.0141519030509203,0.339622641509434,0.0754716981132076,0.00528645848925976,1.37355106731854,0.193710691823899,-0.00880503144654088
climate,CMD_wt,forest,forest,Climatic moisture balance,Winter,15,0.0128701837510739,0.0231372917273797,0,4,1,2,0.0059740230357656,0.266666666666667,0.0666666666666667,0.133333333333333,28,within-category pattern,FALSE,0.00772303264543817,0.132075471698113,0.0566037735849057,0.00514715110563571,1.66646760954403,0.134591194968553,0.010062893081761
climate,EXT,forest,forest,Temperature,Annual,15,0.036016185784113,0.0303108598282632,0.0363143747312655,11,4,5,0.00782623035493938,0.733333333333333,0.266666666666667,0.333333333333333,8,within-category pattern,TRUE,0.0310029586521373,0.641509433962264,0.150943396226415,0.0050132271319757,1.161701571396,0.0918238993710692,0.115723270440252
climate,DD18_sm,forest,forest,Growing season and degree-days,Summer,15,0.018205974974054,0.0205828184775282,0,7,0,1,0.00531446087876512,0.466666666666667,0,0.0666666666666667,22,within-category pattern,FALSE,0.0138476706952995,0.358490566037736,0.0188679245283019,0.00435830427875448,1.3147319411801,0.108176100628931,-0.0188679245283019
climate,DD5_sm,forest,forest,Growing season and degree-days,Summer,15,0.0371721588641776,0.0188923433562385,0.0376889542128886,13,3,4,0.00487798207930293,0.866666666666667,0.2,0.266666666666667,7,within-category pattern,FALSE,0.0330557230218685,0.716981132075472,0.169811320754717,0.00411643584230914,1.12453020130843,0.149685534591195,0.030188679245283
climate,Tmax_sp,forest,forest,Temperature,Spring,15,0.00934052358171444,0.0163899028557046,0,4,0,0,0.00423185472040675,0.266666666666667,0,0,34,within-category pattern,FALSE,0.00526973100734599,0.132075471698113,0.0188679245283019,0.00407079257436845,1.77248583821333,0.134591194968553,-0.0188679245283019
climate,Eref_wt,forest,forest,Radiation and evaporative demand,Winter,15,0.0150234980856702,0.0316489964827375,0,3,1,3,0.00817173575345462,0.2,0.0666666666666667,0.2,25,within-category pattern,FALSE,0.0110496253174132,0.132075471698113,0.0943396226415094,0.00397387276825697,1.3596386894671,0.0679245283018868,-0.0276729559748428
climate,Tmax_at,forest,forest,Temperature,Autumn,15,0.00451021275424007,0.0174679788850241,0,1,0,1,0.00451021275424007,0.0666666666666667,0,0.0666666666666667,46,within-category pattern,FALSE,0.00127647530780379,0.0188679245283019,0,0.00323373744643628,3.53333333333333,0.0477987421383648,0
climate,PAS_at,forest,forest,Snowfall,Autumn,15,0.0047711912679068,0.0184787443221733,0,1,1,1,0.0047711912679068,0.0666666666666667,0.0666666666666667,0.0666666666666667,43,within-category pattern,FALSE,0.0024087728576103,0.0566037735849057,0.0188679245283019,0.00236241841029649,1.98075599068324,0.010062893081761,0.0477987421383648
climate,DD5_sp,forest,forest,Growing season and degree-days,Spring,15,0.0108404386336263,0.0228530207151456,0,3,0,2,0.00590062457601947,0.2,0,0.133333333333333,31,within-category pattern,FALSE,0.00868690729657537,0.169811320754717,0,0.00215353133705095,1.24790541253962,0.030188679245283,0
climate,DD18,forest,forest,Growing season and degree-days,Annual,15,0.0128297270673307,0.0192482245174279,0,5,0,2,0.00496987020000398,0.333333333333333,0,0.133333333333333,29,within-category pattern,FALSE,0.0108223398731957,0.30188679245283,0,0.00200738719413493,1.18548550661458,0.0314465408805031,0
climate,Tmin_wt,forest,forest,Temperature,Winter,15,0.0231120685948575,0.030454425649912,0,6,1,5,0.00786329889069475,0.4,0.0666666666666667,0.333333333333333,15,within-category pattern,FALSE,0.0212110363035326,0.358490566037736,0.113207547169811,0.00190103229132492,1.08962467764992,0.0415094339622642,-0.0465408805031447
climate,MCMT,forest,forest,Temperature,Annual,15,0.0173962854945762,0.0301724644371395,0,4,3,4,0.00779049681860511,0.266666666666667,0.2,0.266666666666667,23,within-category pattern,FALSE,0.0156919696833458,0.320754716981132,0.0754716981132076,0.00170431581123036,1.1086106999709,-0.0540880503144654,0.124528301886792
climate,DD18_at,forest,forest,Growing season and degree-days,Autumn,15,0.00421266330330378,0.0111221932057446,0,2,0,0,0.00287173793727668,0.133333333333333,0,0,48,within-category pattern,FALSE,0.00294890467994768,0.0754716981132076,0,0.0012637586233561,1.42855187281893,0.0578616352201258,0
climate,PPT_at,forest,forest,Precipitation,Autumn,15,0.0470850409911003,0.0352823636426342,0.0547523058568347,11,7,9,0.00910986712018375,0.733333333333333,0.466666666666667,0.6,4,within-category pattern,TRUE,0.0463188209122027,0.830188679245283,0.433962264150943,0.000766220078897574,1.01654230534819,-0.0968553459119498,0.0327044025157233
climate,PAS_sp,forest,forest,Snowfall,Spring,15,0.00533031133361799,0.0206442070252031,0,1,1,1,0.00533031133361799,0.0666666666666667,0.0666666666666667,0.0666666666666667,41,within-category pattern,FALSE,0.00456727076753698,0.0943396226415094,0.0377358490566038,0.000763040566081013,1.16706707460931,-0.0276729559748428,0.0289308176100629
climate,NFFD,forest,forest,Growing season and degree-days,Annual,15,0.00229295712428817,0.00888058475593572,0,1,0,0,0.00229295712428817,0.0666666666666667,0,0,54,within-category pattern,FALSE,0.00156895548265152,0.0377358490566038,0,0.000724001641636647,1.46145454708064,0.0289308176100629,0
climate,CMD,forest,forest,Climatic moisture balance,Annual,15,0.0246203401113276,0.0188681789957595,0.0286491497816107,11,1,1,0.0048717428682558,0.733333333333333,0.0666666666666667,0.0666666666666667,14,within-category pattern,FALSE,0.0242541896255023,0.679245283018868,0.0754716981132076,0.000366150485825337,1.01509638093372,0.0540880503144654,-0.00880503144654088
climate,Eref_at,forest,forest,Radiation and evaporative demand,Autumn,15,0.0350318767563976,0.0237212703860376,0.0409646754756411,11,1,7,0.00612480567706712,0.733333333333333,0.0666666666666667,0.466666666666667,9,within-category pattern,FALSE,0.0348454003692651,0.660377358490566,0.188679245283019,0.000186476387132553,1.0053515352143,0.0729559748427673,-0.122012578616352
climate,RH_wt,forest,forest,Humidity,Winter,15,0.0221412574903313,0.0259390117969201,0.0183987706290949,9,2,3,0.00669742404710328,0.6,0.133333333333333,0.2,18,within-category pattern,FALSE,0.0220691068364225,0.641509433962264,0.0377358490566038,7.21506539088403e-05,1.00326930557016,-0.0415094339622641,0.0955974842767296
climate,NFFD_sm,forest,forest,Growing season and degree-days,Summer,15,0,0,0,0,0,0,0,0,0,0,56,within-category pattern,FALSE,0.000440507687985832,0.0188679245283019,0,-0.000440507687985832,0,-0.0188679245283019,0
climate,Tave_sp,forest,forest,Temperature,Spring,15,0,0,0,0,0,0,0,0,0,0,56,within-category pattern,FALSE,0.000545855325798425,0.0188679245283019,0,-0.000545855325798425,0,-0.0188679245283019,0
climate,DD_18_sp,forest,forest,Growing season and degree-days,Spring,15,0.0115641583207884,0.0207136435055063,0,4,0,1,0.00534823975574023,0.266666666666667,0,0.0666666666666667,30,within-category pattern,FALSE,0.0121760059156609,0.226415094339623,0.0754716981132076,-0.000611847594872476,0.94974972917141,0.040251572327044,-0.0754716981132076
climate,Tave_at,forest,forest,Temperature,Autumn,15,0,0,0,0,0,0,0,0,0,0,56,within-category pattern,FALSE,0.000726826016858566,0.0188679245283019,0,-0.000726826016858566,0,-0.0188679245283019,0
climate,DD_0_sp,forest,forest,Growing season and degree-days,Spring,15,0.00583884731064604,0.0156510469710815,0,2,0,1,0.0040410829513139,0.133333333333333,0,0.0666666666666667,39,within-category pattern,FALSE,0.00660189268751945,0.150943396226415,0,-0.000763045376873402,0.884420209023406,-0.0176100628930818,0
climate,Tmin_sp,forest,forest,Temperature,Spring,15,0.00477656853611479,0.0184995703923909,0,1,1,1,0.00477656853611479,0.0666666666666667,0.0666666666666667,0.0666666666666667,42,within-category pattern,FALSE,0.00564359776388743,0.113207547169811,0.0377358490566038,-0.000867029227772641,0.846369414680714,-0.0465408805031447,0.0289308176100629
climate,DD_0_at,forest,forest,Growing season and degree-days,Autumn,15,0.00724654221528757,0.0201907409618297,0,2,1,1,0.00521322689951696,0.133333333333333,0.0666666666666667,0.0666666666666667,36,within-category pattern,FALSE,0.00812992839933317,0.150943396226415,0.0566037735849057,-0.000883386184045608,0.89134145583397,-0.0176100628930818,0.010062893081761
climate,NFFD_at,forest,forest,Growing season and degree-days,Autumn,15,0,0,0,0,0,0,0,0,0,0,56,within-category pattern,FALSE,0.00089623036471533,0.0188679245283019,0,-0.00089623036471533,0,-0.0188679245283019,0
climate,DD_18_wt,forest,forest,Growing season and degree-days,Winter,15,0.0302226927953614,0.035378315337272,0,7,4,7,0.0091346417412086,0.466666666666667,0.266666666666667,0.466666666666667,11,within-category pattern,FALSE,0.0313208660100901,0.547169811320755,0.207547169811321,-0.00109817321472868,0.964937967731323,-0.080503144654088,0.0591194968553459
climate,Tave_wt,forest,forest,Temperature,Winter,15,0,0,0,0,0,0,0,0,0,0,56,within-category pattern,FALSE,0.00109918172655991,0.0188679245283019,0.0188679245283019,-0.00109918172655991,0,-0.0188679245283019,-0.0188679245283019
climate,DD5_wt,forest,forest,Growing season and degree-days,Winter,15,0,0,0,0,0,0,0,0,0,0,56,within-category pattern,FALSE,0.00136081559652095,0.0188679245283019,0.0188679245283019,-0.00136081559652095,0,-0.0188679245283019,-0.0188679245283019
climate,DD18_sp,forest,forest,Growing season and degree-days,Spring,15,0.00179253880625678,0.00694247294406303,0,1,0,0,0.00179253880625678,0.0666666666666667,0,0,55,within-category pattern,FALSE,0.00342591533802269,0.0943396226415094,0,-0.00163337653176591,0.523229160499735,-0.0276729559748428,0
climate,PAS,forest,forest,Snowfall,Annual,15,0.00458696928418735,0.0177652556472226,0,1,1,1,0.00458696928418735,0.0666666666666667,0.0666666666666667,0.0666666666666667,44,within-category pattern,FALSE,0.00656509573291219,0.150943396226415,0.0377358490566038,-0.00197812644872483,0.698690387893649,-0.0842767295597484,0.0289308176100629
climate,DD5_at,forest,forest,Growing season and degree-days,Autumn,15,0.0061391654890483,0.0162356442444927,0,2,0,1,0.00419202531825791,0.133333333333333,0,0.0666666666666667,38,within-category pattern,FALSE,0.0082322257100553,0.169811320754717,0.0377358490566038,-0.002093060221007,0.745747955082133,-0.0364779874213836,-0.0377358490566038
climate,RH,forest,forest,Humidity,Annual,15,0,0,0,0,0,0,0,0,0,0,56,within-category pattern,FALSE,0.00247790245798316,0.0754716981132076,0,-0.00247790245798316,0,-0.0754716981132076,0
climate,Eref_sm,forest,forest,Radiation and evaporative demand,Summer,15,0.0224406662648284,0.0147570548736192,0.0262403927537761,12,0,0,0.00381025518430641,0.8,0,0,17,within-category pattern,FALSE,0.0249394561661064,0.641509433962264,0.0754716981132076,-0.00249878990127795,0.899805758207595,0.158490566037736,-0.0754716981132076
climate,DD_18_at,forest,forest,Growing season and degree-days,Autumn,15,0.00533940866257965,0.0141243172745231,0,2,0,0,0.00364688303871851,0.133333333333333,0,0,40,within-category pattern,FALSE,0.00828391743415228,0.169811320754717,0,-0.00294450877157263,0.644551168577171,-0.0364779874213836,0
climate,DD_18,forest,forest,Growing season and degree-days,Annual,15,0.00282017086086064,0.0109224747775727,0,1,0,0,0.00282017086086064,0.0666666666666667,0,0,53,within-category pattern,FALSE,0.00588221182685298,0.113207547169811,0.0377358490566038,-0.00306204096599234,0.479440547854165,-0.0465408805031447,-0.0377358490566038
climate,RH_sp,forest,forest,Humidity,Spring,15,0.00376422697213796,0.00995844565270533,0,2,0,0,0.00257125961113596,0.133333333333333,0,0,50,within-category pattern,FALSE,0.00714532203098062,0.226415094339623,0.0188679245283019,-0.00338109505884266,0.526809982225722,-0.0930817610062893,-0.0188679245283019
climate,Tmax_wt,forest,forest,Temperature,Winter,15,0.0272742369471048,0.0368646269898343,0,6,3,6,0.00951840575971845,0.4,0.2,0.4,13,within-category pattern,FALSE,0.0310033439258784,0.584905660377359,0.207547169811321,-0.0037291069787736,0.879719201009768,-0.184905660377358,-0.00754716981132075
climate,Tmin_sm,forest,forest,Temperature,Summer,15,0.0225533116248156,0.0229088474252752,0.0324933928506512,8,1,4,0.00591503897059318,0.533333333333333,0.0666666666666667,0.266666666666667,16,within-category pattern,FALSE,0.0263179862810271,0.584905660377359,0.113207547169811,-0.00376467465621152,0.856954304329678,-0.0515723270440252,-0.0465408805031447
climate,RH_at,forest,forest,Humidity,Autumn,15,0.00782696239842268,0.0149757866016406,0,4,0,1,0.00386673147363402,0.266666666666667,0,0.0666666666666667,35,within-category pattern,FALSE,0.0116217138810712,0.377358490566038,0.0188679245283019,-0.0037947514826485,0.673477464556309,-0.110691823899371,-0.0188679245283019
climate,Tmin_at,forest,forest,Temperature,Autumn,15,0.00297927878239013,0.0115386971079061,0,1,0,0,0.00297927878239013,0.0666666666666667,0,0,52,within-category pattern,FALSE,0.00708132654832737,0.150943396226415,0.0377358490566038,-0.00410204776593724,0.420723258849551,-0.0842767295597484,-0.0377358490566038
climate,DD_18_sm,forest,forest,Growing season and degree-days,Summer,15,0.00350191251659394,0.0135628488566436,0,1,0,1,0.00350191251659394,0.0666666666666667,0,0.0666666666666667,51,within-category pattern,FALSE,0.0079014097444123,0.113207547169811,0.0566037735849057,-0.00439949722781836,0.443200976771318,-0.0465408805031447,-0.0566037735849057
climate,AHM,forest,forest,Climatic moisture balance,Annual,15,0.0294462682547247,0.0173626258142078,0.0309544333343408,12,0,4,0.00448301070832385,0.8,0,0.266666666666667,12,within-category pattern,FALSE,0.034028208360855,0.773584905660377,0.150943396226415,-0.00458194010613024,0.865348770127987,0.0264150943396226,-0.150943396226415
climate,Tmax_sm,forest,forest,Temperature,Summer,15,0.00454849985459299,0.00963487103992738,0,3,0,0,0.00248771300536633,0.2,0,0,45,within-category pattern,FALSE,0.0093879618189067,0.169811320754717,0.0754716981132076,-0.00483946196431371,0.484503446257379,0.030188679245283,-0.0754716981132076
climate,CMD_at,forest,forest,Climatic moisture balance,Autumn,15,0.013412202480633,0.0126483621380041,0.0166361068601152,9,0,0,0.00326579306115269,0.6,0,0,27,within-category pattern,FALSE,0.0183161651300272,0.60377358490566,0.0188679245283019,-0.00490396264939426,0.732260404152244,-0.00377358490566038,-0.0188679245283019
climate,DD_0,forest,forest,Growing season and degree-days,Annual,15,0.0101340160752161,0.0212180570049124,0,3,0,1,0.00547847876126035,0.2,0,0.0666666666666667,32,within-category pattern,FALSE,0.0151715619125172,0.320754716981132,0.0377358490566038,-0.00503754583730111,0.667961290581103,-0.120754716981132,-0.0377358490566038
climate,PAS_wt,forest,forest,Snowfall,Winter,15,0.00384464919962432,0.00891250267288559,0,3,0,0,0.00230119829500766,0.2,0,0,49,within-category pattern,FALSE,0.00897084475407237,0.339622641509434,0.0188679245283019,-0.00512619555444806,0.42857158996972,-0.139622641509434,-0.0188679245283019
climate,Eref,forest,forest,Radiation and evaporative demand,Annual,15,0.0173312190382873,0.0243303467919634,0,6,1,2,0.00628206852884835,0.4,0.0666666666666667,0.133333333333333,24,within-category pattern,FALSE,0.0226927317981589,0.471698113207547,0.132075471698113,-0.00536151275987164,0.763734361840621,-0.0716981132075472,-0.0654088050314465
climate,RH_sm,forest,forest,Humidity,Summer,15,0.00426723408259586,0.00883413866033674,0,3,0,0,0.00228096479397142,0.2,0,0,47,within-category pattern,FALSE,0.00978750356585574,0.339622641509434,0.0188679245283019,-0.00552026948325988,0.435987997744629,-0.139622641509434,-0.0188679245283019
climate,DD5,forest,forest,Growing season and degree-days,Annual,15,0.0096200839110442,0.0202008139748558,0,3,0,2,0.0052158277402967,0.2,0,0.133333333333333,33,within-category pattern,FALSE,0.0159814962540696,0.320754716981132,0.0566037735849057,-0.00636141234302542,0.601951391666127,-0.120754716981132,-0.0566037735849057
climate,DD_0_wt,forest,forest,Growing season and degree-days,Winter,15,0.00619396531631307,0.0163473767525169,0,2,0,2,0.00422087452777843,0.133333333333333,0,0.133333333333333,37,within-category pattern,FALSE,0.0137569345735647,0.30188679245283,0.0188679245283019,-0.00756296925725163,0.450243132522807,-0.168553459119497,-0.0188679245283019
climate,CMD_sm,forest,forest,Climatic moisture balance,Summer,15,0.0140167806419735,0.0196190465298493,0,6,1,1,0.00506561603190499,0.4,0.0666666666666667,0.0666666666666667,26,within-category pattern,FALSE,0.0248574193186546,0.528301886792453,0.0943396226415094,-0.0108406386766811,0.563887202540548,-0.128301886792453,-0.0276729559748428
climate,PPT_sm,forest,forest,Precipitation,Summer,15,0.0397346217298745,0.0192881265020261,0.0426535723915197,13,1,7,0.00498017284812593,0.866666666666667,0.0666666666666667,0.466666666666667,5,within-category pattern,FALSE,0.0513061617151422,0.886792452830189,0.320754716981132,-0.0115715399852677,0.774461008221308,-0.020125786163522,-0.254088050314465
climate,DD_18_sm,grassland_meadow_steppe,grassland meadow steppe,Growing season and degree-days,Summer,8,0.0245061096764092,0.0455462554908879,0,2,2,2,0.0161030330576309,0.25,0.25,0.25,17,within-category pattern,FALSE,0.0079014097444123,0.113207547169811,0.0566037735849057,0.016604699931997,3.10148574357119,0.136792452830189,0.193396226415094
climate,DD5_sm,grassland_meadow_steppe,grassland meadow steppe,Growing season and degree-days,Summer,8,0.0477159379081118,0.0302039121439711,0.0416414690446251,7,2,2,0.0106786955476823,0.875,0.25,0.25,5,within-category pattern,TRUE,0.0330557230218685,0.716981132075472,0.169811320754717,0.0146602148862433,1.44350005221621,0.158018867924528,0.080188679245283
climate,PAS,grassland_meadow_steppe,grassland meadow steppe,Snowfall,Annual,8,0.019376353857003,0.0292405063399485,0,3,1,2,0.0103380801591529,0.375,0.125,0.25,22,within-category pattern,FALSE,0.00656509573291219,0.150943396226415,0.0377358490566038,0.0128112581240908,2.95141984904582,0.224056603773585,0.0872641509433962
climate,MCMT,grassland_meadow_steppe,grassland meadow steppe,Temperature,Annual,8,0.0258651862791547,0.0343696617835023,0.0131665239636138,4,1,2,0.0121515104571013,0.5,0.125,0.25,15,within-category pattern,FALSE,0.0156919696833458,0.320754716981132,0.0754716981132076,0.0101732165958089,1.64830717883721,0.179245283018868,0.0495283018867925
climate,CMD_sm,grassland_meadow_steppe,grassland meadow steppe,Climatic moisture balance,Summer,8,0.0342782377224415,0.0257663985335483,0.0337770114745128,6,1,3,0.00910979756491356,0.75,0.125,0.375,8,within-category pattern,FALSE,0.0248574193186546,0.528301886792453,0.0943396226415094,0.00942081840378687,1.37899422635225,0.221698113207547,0.0306603773584906
climate,DD_0_wt,grassland_meadow_steppe,grassland meadow steppe,Growing season and degree-days,Winter,8,0.0227144441862726,0.0250424553673179,0.0168118237086195,4,0,2,0.00885384500389598,0.5,0,0.25,18,within-category pattern,FALSE,0.0137569345735647,0.30188679245283,0.0188679245283019,0.00895750961270787,1.65112686004341,0.19811320754717,-0.0188679245283019
climate,RH_wt,grassland_meadow_steppe,grassland meadow steppe,Humidity,Winter,8,0.0295898424410487,0.015676827737808,0.030070025255601,7,0,2,0.00554259560044871,0.875,0,0.25,9,within-category pattern,FALSE,0.0220691068364225,0.641509433962264,0.0377358490566038,0.00752073560462621,1.34078114988388,0.233490566037736,-0.0377358490566038
climate,Tmax_sm,grassland_meadow_steppe,grassland meadow steppe,Temperature,Summer,8,0.016874815020826,0.0364109182299347,0,2,1,1,0.0128732035948078,0.25,0.125,0.125,26,within-category pattern,FALSE,0.0093879618189067,0.169811320754717,0.0754716981132076,0.0074868532019193,1.79749506296897,0.080188679245283,0.0495283018867925
climate,PPT_sm,grassland_meadow_steppe,grassland meadow steppe,Precipitation,Summer,8,0.0587154914361349,0.0177179771212892,0.0605323327233481,8,4,5,0.00626425088568585,1,0.5,0.625,2,within-category pattern,TRUE,0.0513061617151422,0.886792452830189,0.320754716981132,0.00740932972099265,1.14441403280429,0.113207547169811,0.179245283018868
climate,AHM,grassland_meadow_steppe,grassland meadow steppe,Climatic moisture balance,Annual,8,0.0406309814508908,0.0245260709365592,0.0375123027274761,7,2,3,0.00867127553755165,0.875,0.25,0.375,6,within-category pattern,TRUE,0.034028208360855,0.773584905660377,0.150943396226415,0.00660277309003582,1.19403822322986,0.101415094339623,0.0990566037735849
climate,MAP,grassland_meadow_steppe,grassland meadow steppe,Precipitation,Annual,8,0.0550922599554522,0.0256669158917049,0.0630253237019393,7,5,6,0.00907462513958463,0.875,0.625,0.75,3,within-category pattern,TRUE,0.0493205908332978,0.792452830188679,0.39622641509434,0.00577166912215438,1.11702351948018,0.0825471698113207,0.22877358490566
climate,CMD,grassland_meadow_steppe,grassland meadow steppe,Climatic moisture balance,Annual,8,0.0294283928820647,0.0201238121572769,0.0337866767709453,6,1,2,0.00711484201986741,0.75,0.125,0.25,12,within-category pattern,FALSE,0.0242541896255023,0.679245283018868,0.0754716981132076,0.00517420325656242,1.21333234943962,0.0707547169811321,0.0495283018867925
climate,CMD_at,grassland_meadow_steppe,grassland meadow steppe,Climatic moisture balance,Autumn,8,0.0223854014358548,0.015570720606527,0.0262136434222401,6,0,0,0.00550508106441818,0.75,0,0,19,within-category pattern,FALSE,0.0183161651300272,0.60377358490566,0.0188679245283019,0.00406923630582752,1.22216639110533,0.14622641509434,-0.0188679245283019
climate,DD_18_at,grassland_meadow_steppe,grassland meadow steppe,Growing season and degree-days,Autumn,8,0.0119024308762737,0.0220412107564882,0,2,0,2,0.00779274479573732,0.25,0,0.25,30,within-category pattern,FALSE,0.00828391743415228,0.169811320754717,0,0.00361851344212145,1.43681186719744,0.080188679245283,0
