zoneID,niche,feature,rf_importance_share,mf_importance_share,consensus_importance_share,rf_mda_unscaled,mf_mda_unscaled,mean_mda_unscaled,selected_in_rf,selected_in_mf,selected_method_count,feature_group,climate_period,selected,consensus_rank,top5,top10,zone_name,detailed_category,category2,zone_color,reference_area_km2,reference_pixels,category_label,global_area_rank_largest,global_area_rank_smallest,category_area_rank_largest,category_area_rank_smallest
21,climate,MAP,0.0592791464655805,0.058747060914109,0.0590131036898447,0.0648808253170113,0.0640557482464298,0.0644682867817205,TRUE,TRUE,2,Precipitation,Annual,TRUE,6,FALSE,TRUE,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,cropland_orchard_plantation,cropland,#F3722C,460573.91798181,610148,cropland,6,48,2,6
21,climate,DD18_sp,0.0510781930649452,0.0483354341378314,0.0497068136013883,0.055904909556677,0.0527032731908334,0.0543040913737552,TRUE,TRUE,2,Growing season and degree-days,Spring,TRUE,7,FALSE,TRUE,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,cropland_orchard_plantation,cropland,#F3722C,460573.91798181,610148,cropland,6,48,2,6
21,climate,DD18_sm,0.0465707050286838,0.0474933132769256,0.0470320091528047,0.0509714791458832,0.0517850539468424,0.0513782665463628,TRUE,TRUE,2,Growing season and degree-days,Summer,TRUE,8,FALSE,TRUE,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,cropland_orchard_plantation,cropland,#F3722C,460573.91798181,610148,cropland,6,48,2,6
21,climate,DD5_sm,0.0468520812564632,0.0440829344886382,0.0454675078725507,0.0512794444755378,0.0480664957468518,0.0496729701111948,TRUE,TRUE,2,Growing season and degree-days,Summer,TRUE,9,FALSE,TRUE,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,cropland_orchard_plantation,cropland,#F3722C,460573.91798181,610148,cropland,6,48,2,6
21,climate,Eref_at,0.0458306617437771,0.0445847195544201,0.0452076906490986,0.0501615042734728,0.0486136246984523,0.0493875644859625,TRUE,TRUE,2,Radiation and evaporative demand,Autumn,TRUE,10,FALSE,TRUE,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,cropland_orchard_plantation,cropland,#F3722C,460573.91798181,610148,cropland,6,48,2,6
27,climate,Tmin_sm,0.0727989654411767,0.0662657601077609,0.0695323627744688,0.104710997356111,0.0947715810870056,0.0997412892215581,TRUE,TRUE,2,Temperature,Summer,TRUE,1,TRUE,TRUE,Two years three ripes or one year two ripes grain fields and deciduous orchards,cropland_orchard,cropland,#FFB703,581987.788488805,866811,cropland,3,51,1,7
27,climate,DD18_sm,0.0675843844586157,0.0692539608579998,0.0684191726583078,0.0972105614341281,0.0990452287331653,0.0981278950836467,TRUE,TRUE,2,Growing season and degree-days,Summer,TRUE,2,TRUE,TRUE,Two years three ripes or one year two ripes grain fields and deciduous orchards,cropland_orchard,cropland,#FFB703,581987.788488805,866811,cropland,3,51,1,7
27,climate,MWMT,0.065859232716475,0.0697517513687747,0.0678054920426248,0.094729175079041,0.0997571558834692,0.0972431654812551,TRUE,TRUE,2,Temperature,Annual,TRUE,3,TRUE,TRUE,Two years three ripes or one year two ripes grain fields and deciduous orchards,cropland_orchard,cropland,#FFB703,581987.788488805,866811,cropland,3,51,1,7
27,climate,MAP,0.0667726228343101,0.0648959439993693,0.0658342834168397,0.0960429573510021,0.0928125054168614,0.0944277313839318,TRUE,TRUE,2,Precipitation,Annual,TRUE,4,TRUE,TRUE,Two years three ripes or one year two ripes grain fields and deciduous orchards,cropland_orchard,cropland,#FFB703,581987.788488805,866811,cropland,3,51,1,7
27,climate,DD_18_sp,0.0613024759935462,0.0613775719756259,0.0613400239845861,0.0881749261515261,0.087780620488654,0.08797777332009,TRUE,TRUE,2,Growing season and degree-days,Spring,TRUE,5,TRUE,TRUE,Two years three ripes or one year two ripes grain fields and deciduous orchards,cropland_orchard,cropland,#FFB703,581987.788488805,866811,cropland,3,51,1,7
