method,assigned_zone,original_source_zone,pixels,predicted_pixels,percent_of_predicted
optimized_mf,46,6,14,177210,0.00790023136391851
optimized_mf,46,25,9,177210,0.00507872016251905
optimized_mf,46,52,7,177210,0.00395011568195926
optimized_mf,46,13,6,177210,0.00338581344167936
optimized_mf,46,24,6,177210,0.00338581344167936
optimized_mf,46,41,6,177210,0.00338581344167936
optimized_mf,46,4,4,177210,0.00225720896111958
optimized_mf,46,54,3,177210,0.00169290672083968
optimized_mf,46,22,2,177210,0.00112860448055979
optimized_mf,46,29,2,177210,0.00112860448055979
optimized_mf,46,17,1,177210,0.000564302240279894
optimized_mf,46,23,1,177210,0.000564302240279894
optimized_mf,47,44,49026,366146,13.3897407045277
optimized_mf,47,30,47533,366146,12.9819798659551
optimized_mf,47,40,32904,366146,8.98657912417451
optimized_mf,47,21,14364,366146,3.92302524129719
optimized_mf,47,27,11072,366146,3.02393034472587
optimized_mf,47,28,3364,366146,0.918759183495109
optimized_mf,47,49,3314,366146,0.905103428686917
optimized_mf,47,5,2320,366146,0.633627023100075
optimized_mf,47,3,1815,366146,0.495703899537343
optimized_mf,47,41,1638,366146,0.447362527516346
optimized_mf,47,46,1396,366146,0.3812686742447
optimized_mf,47,10,913,366146,0.249354082797573
optimized_mf,47,7,738,366146,0.201558940968903
optimized_mf,47,37,489,366146,0.133553282024111
optimized_mf,47,36,418,366146,0.114162110196479
optimized_mf,47,26,254,366146,0.0693712344256116
optimized_mf,47,6,224,366146,0.0611777815406969
optimized_mf,47,33,181,366146,0.0494338324056524
optimized_mf,47,39,162,366146,0.0442446455785397
optimized_mf,47,45,106,366146,0.0289502001933655
optimized_mf,47,15,79,366146,0.0215760925969422
optimized_mf,47,50,64,366146,0.0174793661544848
optimized_mf,47,1,57,366146,0.015567560481338
optimized_mf,47,16,39,366146,0.0106514887503892
optimized_mf,47,53,31,366146,0.00846656798107859
optimized_mf,47,20,24,366146,0.00655476230793181
optimized_mf,47,19,14,366146,0.00382361134629356
optimized_mf,47,52,12,366146,0.0032773811539659
optimized_mf,47,2,8,366146,0.0021849207693106
optimized_mf,47,4,7,366146,0.00191180567314678
optimized_mf,47,24,7,366146,0.00191180567314678
optimized_mf,47,13,6,366146,0.00163869057698295
optimized_mf,47,48,6,366146,0.00163869057698295
optimized_mf,47,11,4,366146,0.0010924603846553
optimized_mf,47,12,4,366146,0.0010924603846553
optimized_mf,47,18,3,366146,0.000819345288491476
optimized_mf,47,54,3,366146,0.000819345288491476
optimized_mf,47,22,1,366146,0.000273115096163825
optimized_mf,47,23,1,366146,0.000273115096163825
optimized_mf,47,25,1,366146,0.000273115096163825
optimized_mf,47,29,1,366146,0.000273115096163825
optimized_mf,47,31,1,366146,0.000273115096163825
optimized_mf,47,42,1,366146,0.000273115096163825
optimized_mf,48,21,4574,8238,55.5231852391357
optimized_mf,48,30,693,8238,8.4122359796067
optimized_mf,48,47,377,8238,4.5763534838553
optimized_mf,48,40,290,8238,3.52027191065793
optimized_mf,48,4,147,8238,1.78441369264385
optimized_mf,48,42,146,8238,1.7722748239864
optimized_mf,48,20,132,8238,1.60233066278223
optimized_mf,48,16,94,8238,1.14105365379947
optimized_mf,48,15,92,8238,1.11677591648458
optimized_mf,48,31,76,8238,0.922554017965526
optimized_mf,48,27,47,8238,0.570526826899733
optimized_mf,48,19,45,8238,0.546249089584851
optimized_mf,48,44,33,8238,0.400582665695557
optimized_mf,48,6,16,8238,0.194221898519058
optimized_mf,48,10,16,8238,0.194221898519058
optimized_mf,48,49,15,8238,0.182083029861617
optimized_mf,48,2,12,8238,0.145666423889294
optimized_mf,48,5,10,8238,0.121388686574411
optimized_mf,48,46,10,8238,0.121388686574411
optimized_mf,48,53,10,8238,0.121388686574411
optimized_mf,48,13,9,8238,0.10924981791697
optimized_mf,48,24,9,8238,0.10924981791697
optimized_mf,48,36,9,8238,0.10924981791697
optimized_mf,48,3,8,8238,0.097110949259529
optimized_mf,48,12,6,8238,0.0728332119446468
optimized_mf,48,9,4,8238,0.0485554746297645
optimized_mf,48,52,3,8238,0.0364166059723234
optimized_mf,48,7,2,8238,0.0242777373148823
optimized_mf,48,11,2,8238,0.0242777373148823
optimized_mf,48,17,2,8238,0.0242777373148823
optimized_mf,48,22,2,8238,0.0242777373148823
optimized_mf,48,23,2,8238,0.0242777373148823
optimized_mf,48,45,2,8238,0.0242777373148823
optimized_mf,48,1,1,8238,0.0121388686574411
optimized_mf,48,25,1,8238,0.0121388686574411
optimized_mf,48,34,1,8238,0.0121388686574411
optimized_mf,48,37,1,8238,0.0121388686574411
optimized_mf,48,50,1,8238,0.0121388686574411
optimized_mf,49,44,31264,208988,14.9597106053936
optimized_mf,49,30,30877,208988,14.7745325090436
optimized_mf,49,40,30446,208988,14.5683005722817
optimized_mf,49,21,17303,208988,8.27942274197562
optimized_mf,49,47,12049,208988,5.76540279824679
optimized_mf,49,10,7794,208988,3.72940073114246
optimized_mf,49,26,2825,208988,1.35175225371792
optimized_mf,49,46,1425,208988,0.681857331521427
optimized_mf,49,53,1407,208988,0.673244396807472
optimized_mf,49,52,1279,208988,0.611996861063793
optimized_mf,49,5,709,208988,0.339253928455222
optimized_mf,49,7,621,208988,0.297146247631443
optimized_mf,49,36,402,208988,0.192355541944992
optimized_mf,49,34,392,208988,0.187570578215017
optimized_mf,49,28,369,208988,0.176565161636075
optimized_mf,49,15,117,208988,0.0559840756407066
optimized_mf,49,6,100,208988,0.0478496372997493
optimized_mf,49,16,83,208988,0.0397151989587919
optimized_mf,49,39,83,208988,0.0397151989587919
optimized_mf,49,23,31,208988,0.0148333875629223
optimized_mf,49,27,30,208988,0.0143548911899248
optimized_mf,49,45,29,208988,0.0138763948169273
optimized_mf,49,37,21,208988,0.0100484238329473
optimized_mf,49,33,20,208988,0.00956992745994985
optimized_mf,49,20,19,208988,0.00909143108695236
optimized_mf,49,48,18,208988,0.00861293471395487
optimized_mf,49,54,16,208988,0.00765594196795988
optimized_mf,49,19,11,208988,0.00526346010297242
optimized_mf,49,2,8,208988,0.00382797098397994
optimized_mf,49,11,8,208988,0.00382797098397994
optimized_mf,49,12,8,208988,0.00382797098397994
optimized_mf,49,41,8,208988,0.00382797098397994
optimized_mf,49,13,7,208988,0.00334947461098245
optimized_mf,49,55,7,208988,0.00334947461098245
optimized_mf,49,29,6,208988,0.00287097823798496
optimized_mf,49,4,5,208988,0.00239248186498746
optimized_mf,49,18,5,208988,0.00239248186498746
optimized_mf,49,24,5,208988,0.00239248186498746
optimized_mf,49,1,4,208988,0.00191398549198997
optimized_mf,49,25,3,208988,0.00143548911899248
optimized_mf,49,31,3,208988,0.00143548911899248
optimized_mf,49,3,2,208988,0.000956992745994985
optimized_mf,49,42,1,208988,0.000478496372997493
optimized_mf,50,44,5739,17767,32.3014577587663
optimized_mf,50,47,2596,17767,14.6113581358699
optimized_mf,50,40,2149,17767,12.0954578713345
optimized_mf,50,30,2001,17767,11.2624528620476
optimized_mf,50,28,645,17767,3.63032588506782
optimized_mf,50,21,564,17767,3.17442449485
optimized_mf,50,49,387,17767,2.17819553104069
optimized_mf,50,31,345,17767,1.94180221759442
optimized_mf,50,53,183,17767,1.02999943715878
optimized_mf,50,10,150,17767,0.844261833736703
optimized_mf,50,16,134,17767,0.754207238138121
optimized_mf,50,46,129,17767,0.726065177013564
optimized_mf,50,2,102,17767,0.574098046940958
optimized_mf,50,39,89,17767,0.50092868801711
optimized_mf,50,1,86,17767,0.484043451342376
optimized_mf,50,15,85,17767,0.478415039117465
optimized_mf,50,18,72,17767,0.405245680193617
optimized_mf,50,36,68,17767,0.382732031293972
optimized_mf,50,7,66,17767,0.371475206844149
optimized_mf,50,20,61,17767,0.343333145719593
optimized_mf,50,13,53,17767,0.298305847920302
optimized_mf,50,55,45,17767,0.253278550121011
optimized_mf,50,5,35,17767,0.196994427871897
optimized_mf,50,4,34,17767,0.191366015646986
optimized_mf,50,54,28,17767,0.157595542297518
optimized_mf,50,19,26,17767,0.146338717847695
optimized_mf,50,27,26,17767,0.146338717847695
optimized_mf,50,6,14,17767,0.0787977711487589
optimized_mf,50,24,12,17767,0.0675409466989362
optimized_mf,50,3,9,17767,0.0506557100242022
optimized_mf,50,12,7,17767,0.0393988855743795
optimized_mf,50,23,5,17767,0.0281420611245568
optimized_mf,50,11,4,17767,0.0225136488996454
optimized_mf,50,25,4,17767,0.0225136488996454
optimized_mf,50,29,4,17767,0.0225136488996454
optimized_mf,50,37,4,17767,0.0225136488996454
optimized_mf,50,45,4,17767,0.0225136488996454
optimized_mf,50,26,3,17767,0.0168852366747341
optimized_mf,50,41,3,17767,0.0168852366747341
optimized_mf,50,34,2,17767,0.0112568244498227
optimized_mf,50,9,1,17767,0.00562841222491135
optimized_mf,50,52,1,17767,0.00562841222491135
optimized_mf,52,49,7512,44953,16.7107868217917
optimized_mf,52,44,4477,44953,9.95929081485107
optimized_mf,52,40,4246,44953,9.44542077280715
optimized_mf,52,47,3981,44953,8.85591617912042
optimized_mf,52,21,2354,44953,5.23658042844749
optimized_mf,52,53,1533,44953,3.41022846083687
optimized_mf,52,26,287,44953,0.638444597690922
optimized_mf,52,30,217,44953,0.48272640313216
optimized_mf,52,55,205,44953,0.456031855493515
optimized_mf,52,15,100,44953,0.222454563655373
optimized_mf,52,33,41,44953,0.0912063710987031
optimized_mf,52,20,37,44953,0.0823081885524882
optimized_mf,52,10,34,44953,0.075634551642827
optimized_mf,52,2,31,44953,0.0689609147331658
optimized_mf,52,27,29,44953,0.0645118234600583
optimized_mf,52,19,28,44953,0.0622872778235046
optimized_mf,52,6,21,44953,0.0467154583676284
optimized_mf,52,3,16,44953,0.0355927301848597
optimized_mf,52,13,16,44953,0.0355927301848597
optimized_mf,52,23,12,44953,0.0266945476386448
optimized_mf,52,16,9,44953,0.0200209107289836
optimized_mf,52,5,7,44953,0.0155718194558761
optimized_mf,52,12,7,44953,0.0155718194558761
optimized_mf,52,7,6,44953,0.0133472738193224
optimized_mf,52,24,6,44953,0.0133472738193224
optimized_mf,52,4,5,44953,0.0111227281827687
optimized_mf,52,11,5,44953,0.0111227281827687
optimized_mf,52,1,3,44953,0.0066736369096612
optimized_mf,52,25,3,44953,0.0066736369096612
optimized_mf,52,9,2,44953,0.00444909127310747
optimized_mf,52,37,2,44953,0.00444909127310747
optimized_mf,52,50,2,44953,0.00444909127310747
optimized_mf,52,54,2,44953,0.00444909127310747
optimized_mf,52,17,1,44953,0.00222454563655373
optimized_mf,52,22,1,44953,0.00222454563655373
optimized_mf,52,29,1,44953,0.00222454563655373
optimized_mf,52,38,1,44953,0.00222454563655373
optimized_mf,52,42,1,44953,0.00222454563655373
optimized_mf,52,46,1,44953,0.00222454563655373
optimized_mf,53,44,25974,116769,22.2439174780978
optimized_mf,53,21,22617,116769,19.3690106106929
optimized_mf,53,40,9314,116769,7.97643210098571
optimized_mf,53,30,2201,116769,1.88491808613588
optimized_mf,53,49,1503,116769,1.28715669398556
optimized_mf,53,52,1048,116769,0.897498479904769
optimized_mf,53,2,844,116769,0.722794577327887
optimized_mf,53,26,569,116769,0.487286865520815
optimized_mf,53,55,342,116769,0.292885954320068
optimized_mf,53,54,306,116769,0.262055853865324
optimized_mf,53,47,281,116769,0.240646061882863
optimized_mf,53,15,101,116769,0.0864955596091428
optimized_mf,53,50,84,116769,0.0719369010610693
optimized_mf,53,36,66,116769,0.0565218508336973
optimized_mf,53,20,35,116769,0.0299737087754455
optimized_mf,53,27,32,116769,0.0274045337375502
optimized_mf,53,10,30,116769,0.0256917503789533
optimized_mf,53,48,29,116769,0.0248353586996549
optimized_mf,53,19,20,116769,0.0171278335859689
optimized_mf,53,22,18,116769,0.015415050227372
optimized_mf,53,6,14,116769,0.0119894835101782
optimized_mf,53,13,13,116769,0.0111330918308798
optimized_mf,53,3,10,116769,0.00856391679298444
optimized_mf,53,16,9,116769,0.007707525113686
optimized_mf,53,12,8,116769,0.00685113343438755
optimized_mf,53,24,7,116769,0.00599474175508911
optimized_mf,53,46,6,116769,0.00513835007579066
optimized_mf,53,1,4,116769,0.00342556671719378
optimized_mf,53,5,4,116769,0.00342556671719378
optimized_mf,53,42,4,116769,0.00342556671719378
optimized_mf,53,4,3,116769,0.00256917503789533
optimized_mf,53,11,3,116769,0.00256917503789533
optimized_mf,53,37,3,116769,0.00256917503789533
optimized_mf,53,9,2,116769,0.00171278335859689
optimized_mf,53,41,2,116769,0.00171278335859689
optimized_mf,53,7,1,116769,0.000856391679298444
optimized_mf,53,25,1,116769,0.000856391679298444
optimized_mf,53,29,1,116769,0.000856391679298444
optimized_mf,53,34,1,116769,0.000856391679298444
optimized_mf,53,45,1,116769,0.000856391679298444
optimized_mf,54,44,8391,22310,37.6109367996414
optimized_mf,54,53,1036,22310,4.64365755266697
optimized_mf,54,40,962,22310,4.31196772747647
optimized_mf,54,30,711,22310,3.18691169878978
optimized_mf,54,21,324,22310,1.45226355894218
optimized_mf,54,15,77,22310,0.345136709995518
optimized_mf,54,49,42,22310,0.188256387270282
optimized_mf,54,20,24,22310,0.107575078440161
optimized_mf,54,27,24,22310,0.107575078440161
optimized_mf,54,19,20,22310,0.0896458987001345
optimized_mf,54,3,14,22310,0.0627521290900941
optimized_mf,54,10,14,22310,0.0627521290900941
optimized_mf,54,6,12,22310,0.0537875392200807
optimized_mf,54,2,11,22310,0.049305244285074
optimized_mf,54,12,8,22310,0.0358583594800538
optimized_mf,54,4,7,22310,0.0313760645450471
optimized_mf,54,13,7,22310,0.0313760645450471
optimized_mf,54,16,7,22310,0.0313760645450471
optimized_mf,54,47,6,22310,0.0268937696100403
optimized_mf,54,5,5,22310,0.0224114746750336
optimized_mf,54,25,5,22310,0.0224114746750336
optimized_mf,54,46,5,22310,0.0224114746750336
optimized_mf,54,11,4,22310,0.0179291797400269
optimized_mf,54,9,3,22310,0.0134468848050202
optimized_mf,54,24,3,22310,0.0134468848050202
optimized_mf,54,37,3,22310,0.0134468848050202
optimized_mf,54,1,2,22310,0.00896458987001345
optimized_mf,54,31,2,22310,0.00896458987001345
optimized_mf,54,34,2,22310,0.00896458987001345
optimized_mf,54,7,1,22310,0.00448229493500672
optimized_mf,54,17,1,22310,0.00448229493500672
optimized_mf,54,22,1,22310,0.00448229493500672
optimized_mf,54,23,1,22310,0.00448229493500672
optimized_mf,54,29,1,22310,0.00448229493500672
optimized_mf,54,42,1,22310,0.00448229493500672
optimized_mf,54,50,1,22310,0.00448229493500672
optimized_mf,54,52,1,22310,0.00448229493500672
optimized_mf,55,44,12926,34846,37.0946450094702
optimized_mf,55,40,5023,34846,14.4148539287149
optimized_mf,55,21,3213,34846,9.22057051024508
optimized_mf,55,53,2612,34846,7.49583883372554
optimized_mf,55,30,1643,34846,4.71503185444527
optimized_mf,55,49,1112,34846,3.19118406703782
optimized_mf,55,28,915,34846,2.6258394076795
optimized_mf,55,52,804,34846,2.30729495494461
optimized_mf,55,47,557,34846,1.59846180336337
optimized_mf,55,2,136,34846,0.390288698846353
optimized_mf,55,15,109,34846,0.312804913045974
optimized_mf,55,36,65,34846,0.186535039889801
optimized_mf,55,26,38,34846,0.109051254089422
optimized_mf,55,20,36,34846,0.103311714400505
optimized_mf,55,27,31,34846,0.0889628651782127
optimized_mf,55,19,28,34846,0.0803535556448373
optimized_mf,55,6,19,34846,0.054525627044711
optimized_mf,55,7,19,34846,0.054525627044711
optimized_mf,55,10,16,34846,0.0459163175113356
optimized_mf,55,12,12,34846,0.0344372381335017
optimized_mf,55,13,12,34846,0.0344372381335017
optimized_mf,55,16,10,34846,0.0286976984445847
optimized_mf,55,22,10,34846,0.0286976984445847
optimized_mf,55,46,10,34846,0.0286976984445847
optimized_mf,55,3,9,34846,0.0258279286001263
optimized_mf,55,24,9,34846,0.0258279286001263
optimized_mf,55,5,8,34846,0.0229581587556678
optimized_mf,55,37,4,34846,0.0114790793778339
optimized_mf,55,50,4,34846,0.0114790793778339
optimized_mf,55,11,3,34846,0.00860930953337542
optimized_mf,55,45,3,34846,0.00860930953337542
optimized_mf,55,54,3,34846,0.00860930953337542
optimized_mf,55,17,2,34846,0.00573953968891695
optimized_mf,55,23,2,34846,0.00573953968891695
optimized_mf,55,1,1,34846,0.00286976984445847
optimized_mf,55,4,1,34846,0.00286976984445847
optimized_mf,55,31,1,34846,0.00286976984445847
optimized_mf,55,34,1,34846,0.00286976984445847
optimized_mf,55,41,1,34846,0.00286976984445847
optimized_rf,1,31,3445,29222,11.7890630346999
optimized_rf,1,16,2928,29222,10.0198480596811
optimized_rf,1,13,1542,29222,5.27684621175826
optimized_rf,1,18,1488,29222,5.09205393196907
optimized_rf,1,5,1365,29222,4.67113818356033
optimized_rf,1,2,1124,29222,3.84641708301964
optimized_rf,1,3,1124,29222,3.84641708301964
optimized_rf,1,33,962,29222,3.29204024365204
optimized_rf,1,10,927,29222,3.1722674697146
optimized_rf,1,7,711,29222,2.4330983505578
optimized_rf,1,4,501,29222,1.71446170693313
optimized_rf,1,46,440,29222,1.50571487235644
optimized_rf,1,28,409,29222,1.39963041544042
optimized_rf,1,25,400,29222,1.36883170214222
optimized_rf,1,44,396,29222,1.3551433851208
optimized_rf,1,20,150,29222,0.513311888303333
optimized_rf,1,30,116,29222,0.396961193621244
optimized_rf,1,37,92,29222,0.314831291492711
optimized_rf,1,45,87,29222,0.297720895215933
optimized_rf,1,15,85,29222,0.290876736705222
optimized_rf,1,40,73,29222,0.249811785640955
optimized_rf,1,21,68,29222,0.232701389364178
optimized_rf,1,47,67,29222,0.229279310108822
optimized_rf,1,6,66,29222,0.225857230853467
optimized_rf,1,12,66,29222,0.225857230853467
optimized_rf,1,24,60,29222,0.205324755321333
optimized_rf,1,19,59,29222,0.201902676065978
optimized_rf,1,39,49,29222,0.167681883512422
optimized_rf,1,27,26,29222,0.0889740606392444
optimized_rf,1,26,21,29222,0.0718636643624666
optimized_rf,1,49,14,29222,0.0479091095749778
optimized_rf,1,11,13,29222,0.0444870303196222
optimized_rf,1,53,12,29222,0.0410649510642666
optimized_rf,1,52,9,29222,0.0307987132982
optimized_rf,1,41,5,29222,0.0171103962767778
optimized_rf,1,54,5,29222,0.0171103962767778
optimized_rf,1,9,1,29222,0.00342207925535555
optimized_rf,1,22,1,29222,0.00342207925535555
optimized_rf,1,29,1,29222,0.00342207925535555
optimized_rf,2,3,19218,274552,6.99976689297474
optimized_rf,2,5,16779,274552,6.11141058888662
optimized_rf,2,4,12696,274552,4.62426061365424
optimized_rf,2,6,7870,274552,2.86648795128063
optimized_rf,2,16,3417,274552,1.2445729770681
optimized_rf,2,7,3082,274552,1.12255601853201
optimized_rf,2,11,2616,274552,0.952824965762406
optimized_rf,2,13,1998,274552,0.727730994492847
optimized_rf,2,18,839,274552,0.30558874093068
optimized_rf,2,1,592,274552,0.215623998368251
optimized_rf,2,12,478,274552,0.174101809493284
optimized_rf,2,9,406,274552,0.147877269151199
optimized_rf,2,27,216,274552,0.0786736210262537
optimized_rf,2,33,176,274552,0.0641044319473178
optimized_rf,2,31,148,274552,0.0539059995920627
optimized_rf,2,15,98,274552,0.0356945132433929
optimized_rf,2,20,87,274552,0.0316879862466855
optimized_rf,2,17,83,274552,0.0302310673387919
optimized_rf,2,41,72,274552,0.0262245403420846
optimized_rf,2,37,70,274552,0.0254960808881378
optimized_rf,2,25,69,274552,0.0251318511611644
optimized_rf,2,14,63,274552,0.022946472799324
optimized_rf,2,22,54,274552,0.0196684052565634
optimized_rf,2,21,48,274552,0.017483026894723
optimized_rf,2,46,42,274552,0.0152976485328827
optimized_rf,2,19,36,274552,0.0131122701710423
optimized_rf,2,24,28,274552,0.0101984323552551
optimized_rf,2,47,15,274552,0.00546344590460095
optimized_rf,2,10,12,274552,0.00437075672368076
optimized_rf,2,30,12,274552,0.00437075672368076
optimized_rf,2,53,11,274552,0.00400652699670736
optimized_rf,2,44,7,274552,0.00254960808881378
optimized_rf,2,49,6,274552,0.00218537836184038
optimized_rf,2,40,5,274552,0.00182114863486698
optimized_rf,2,52,5,274552,0.00182114863486698
optimized_rf,2,23,3,274552,0.00109268918092019
optimized_rf,2,54,3,274552,0.00109268918092019
optimized_rf,2,29,2,274552,0.000728459453946793
optimized_rf,2,42,2,274552,0.000728459453946793
optimized_rf,2,28,1,274552,0.000364229726973397
optimized_rf,2,45,1,274552,0.000364229726973397
optimized_rf,2,50,1,274552,0.000364229726973397
optimized_rf,3,27,35863,548625,6.53688767372978
optimized_rf,3,12,33417,548625,6.09104579630895
optimized_rf,3,2,29190,548625,5.32057416267943
optimized_rf,3,7,27677,548625,5.04479380268854
optimized_rf,3,5,19236,548625,3.50622009569378
optimized_rf,3,37,12127,548625,2.21043517885623
optimized_rf,3,30,6562,548625,1.19608111187059
optimized_rf,3,6,6495,548625,1.18386876281613
optimized_rf,3,33,6294,548625,1.14723171565277
optimized_rf,3,4,5594,548625,1.01964000911369
optimized_rf,3,9,4875,548625,0.888585099111415
optimized_rf,3,41,3418,548625,0.623012075643655
optimized_rf,3,11,2309,548625,0.420870357712463
optimized_rf,3,44,2200,548625,0.401002506265664
optimized_rf,3,47,1582,548625,0.288357256778309
optimized_rf,3,15,1350,548625,0.24606971975393
optimized_rf,3,13,1022,548625,0.186283891547049
optimized_rf,3,10,905,548625,0.164957849168376
optimized_rf,3,28,880,548625,0.160401002506266
optimized_rf,3,40,791,548625,0.144178628389155
optimized_rf,3,1,650,548625,0.118478013214855
optimized_rf,3,22,525,548625,0.0956937799043062
optimized_rf,3,36,338,548625,0.0616085668717248
optimized_rf,3,21,264,548625,0.0481203007518797
optimized_rf,3,18,143,548625,0.0260651629072682
optimized_rf,3,46,107,548625,0.01950330371383
optimized_rf,3,34,99,548625,0.0180451127819549
optimized_rf,3,26,80,548625,0.0145819093187514
optimized_rf,3,16,61,548625,0.011118705855548
optimized_rf,3,19,37,548625,0.00674413305992253
optimized_rf,3,49,29,548625,0.00528594212804739
optimized_rf,3,20,27,548625,0.00492139439507861
optimized_rf,3,24,22,548625,0.00401002506265664
optimized_rf,3,14,21,548625,0.00382775119617225
optimized_rf,3,53,17,548625,0.00309865573023468
optimized_rf,3,54,5,548625,0.000911369332421964
optimized_rf,3,52,4,548625,0.000729095465937571
optimized_rf,3,17,2,548625,0.000364547732968786
optimized_rf,3,25,2,548625,0.000364547732968786
optimized_rf,3,29,1,548625,0.000182273866484393
optimized_rf,3,42,1,548625,0.000182273866484393
optimized_rf,3,48,1,548625,0.000182273866484393
optimized_rf,4,13,5511,66064,8.34191087430371
optimized_rf,4,12,4082,66064,6.17885686606927
optimized_rf,4,5,3521,66064,5.32968031000242
optimized_rf,4,27,2802,66064,4.24134172923226
optimized_rf,4,6,2100,66064,3.17873577137321
optimized_rf,4,3,1994,66064,3.0182852991039
optimized_rf,4,11,1737,66064,2.62926858803584
optimized_rf,4,15,1715,66064,2.59596754662146
optimized_rf,4,2,1374,66064,2.07980140469847
optimized_rf,4,7,1079,66064,1.63326471300557
optimized_rf,4,16,674,66064,1.02022281424074
optimized_rf,4,25,631,66064,0.955134415112618
optimized_rf,4,24,156,66064,0.23613465730201
optimized_rf,4,21,153,66064,0.231593606200048
optimized_rf,4,1,90,66064,0.136231533058852
optimized_rf,4,23,84,66064,0.127149430854929
optimized_rf,4,18,83,66064,0.125635747154275
optimized_rf,4,20,82,66064,0.124122063453621
optimized_rf,4,14,54,66064,0.0817389198353112
optimized_rf,4,22,38,66064,0.0575199806248486
optimized_rf,4,19,36,66064,0.0544926132235408
optimized_rf,4,31,33,66064,0.0499515621215791
optimized_rf,4,33,16,66064,0.0242189392104626
optimized_rf,4,44,14,66064,0.0211915718091548
optimized_rf,4,47,14,66064,0.0211915718091548
optimized_rf,4,49,12,66064,0.0181642044078469
optimized_rf,4,53,10,66064,0.0151368370065391
optimized_rf,4,10,9,66064,0.0136231533058852
optimized_rf,4,30,9,66064,0.0136231533058852
optimized_rf,4,40,9,66064,0.0136231533058852
optimized_rf,4,52,9,66064,0.0136231533058852
optimized_rf,4,9,8,66064,0.0121094696052313
optimized_rf,4,54,5,66064,0.00756841850326956
optimized_rf,4,46,3,66064,0.00454105110196174
optimized_rf,4,26,2,66064,0.00302736740130782
optimized_rf,4,37,2,66064,0.00302736740130782
optimized_rf,4,45,2,66064,0.00302736740130782
optimized_rf,4,17,1,66064,0.00151368370065391
optimized_rf,4,29,1,66064,0.00151368370065391
optimized_rf,4,42,1,66064,0.00151368370065391
optimized_rf,4,48,1,66064,0.00151368370065391
optimized_rf,5,3,7600,126709,5.99799540679825
optimized_rf,5,2,7420,126709,5.85593762084777
optimized_rf,5,13,6847,126709,5.40372033557206
optimized_rf,5,11,6310,126709,4.97991460748645
optimized_rf,5,12,6225,126709,4.91283176412094
optimized_rf,5,16,5932,126709,4.68159325699043
optimized_rf,5,4,3870,126709,3.05424239793543
optimized_rf,5,27,2928,126709,2.31080665146122
optimized_rf,5,47,2293,126709,1.80965835102479
optimized_rf,5,30,2198,126709,1.73468340843981
optimized_rf,5,40,1980,126709,1.56263564545533
optimized_rf,5,7,1651,126709,1.30298558113473
optimized_rf,5,44,1429,126709,1.12778097846246
optimized_rf,5,33,1333,126709,1.05201682595554
optimized_rf,5,6,1102,126709,0.869709333985747
optimized_rf,5,25,1007,126709,0.794734391400769
optimized_rf,5,18,979,126709,0.772636513586249
optimized_rf,5,15,955,126709,0.753695475459517
optimized_rf,5,22,443,126709,0.349619995422582
optimized_rf,5,46,387,126709,0.305424239793543
optimized_rf,5,24,352,126709,0.277801892525393
optimized_rf,5,10,342,126709,0.269909793305922
optimized_rf,5,1,213,126709,0.168101713374741
optimized_rf,5,20,195,126709,0.153895934779692
optimized_rf,5,26,192,126709,0.151528305013851
optimized_rf,5,49,180,126709,0.142057785950485
optimized_rf,5,28,177,126709,0.139690156184644
optimized_rf,5,39,164,126709,0.129430427199331
optimized_rf,5,21,145,126709,0.114435438682335
optimized_rf,5,37,124,126709,0.0978620303214452
optimized_rf,5,9,99,126709,0.0781317822727667
optimized_rf,5,31,94,126709,0.074185732663031
optimized_rf,5,41,70,126709,0.0552446945362997
optimized_rf,5,45,49,126709,0.0386712861754098
optimized_rf,5,14,27,126709,0.0213086678925727
optimized_rf,5,53,19,126709,0.0149949885169956
optimized_rf,5,19,18,126709,0.0142057785950485
optimized_rf,5,17,11,126709,0.00868130914141853
optimized_rf,5,29,6,126709,0.00473525953168283
optimized_rf,5,52,5,126709,0.00394604960973569
optimized_rf,5,54,2,126709,0.00157841984389428
optimized_rf,5,42,1,126709,0.000789209921947139
optimized_rf,6,3,5536,83881,6.59982594389671
optimized_rf,6,5,4857,83881,5.79034584709291
optimized_rf,6,2,4658,83881,5.55310499397957
optimized_rf,6,12,3987,83881,4.75316221790394
optimized_rf,6,27,3798,83881,4.52784301570081
optimized_rf,6,4,2040,83881,2.43201678568448
optimized_rf,6,11,1870,83881,2.22934872021078
optimized_rf,6,7,1423,83881,1.69645092452403
optimized_rf,6,15,1197,83881,1.4270216139531
optimized_rf,6,13,354,83881,0.422026442221719
optimized_rf,6,31,198,83881,0.236048688022317
optimized_rf,6,33,183,83881,0.21816621165699
optimized_rf,6,37,171,83881,0.203860230564729
optimized_rf,6,16,164,83881,0.195515074927576
optimized_rf,6,23,120,83881,0.143059810922617
optimized_rf,6,41,90,83881,0.107294858191962
optimized_rf,6,24,60,83881,0.0715299054613083
optimized_rf,6,22,40,83881,0.0476866036408722
optimized_rf,6,19,30,83881,0.0357649527306541
optimized_rf,6,47,29,83881,0.0345727876396323
optimized_rf,6,20,27,83881,0.0321884574575887
optimized_rf,6,53,19,83881,0.0226511367294143
optimized_rf,6,21,17,83881,0.0202668065473707
optimized_rf,6,44,17,83881,0.0202668065473707
optimized_rf,6,14,10,83881,0.0119216509102181
