original_zone,predicted_zone,n,method,method_label
52,35,6,mf_var,Plain MF RF
52,36,2,mf_var,Plain MF RF
52,37,6,mf_var,Plain MF RF
52,38,4,mf_var,Plain MF RF
52,39,6,mf_var,Plain MF RF
52,40,302,mf_var,Plain MF RF
52,41,7,mf_var,Plain MF RF
52,42,5,mf_var,Plain MF RF
52,43,6,mf_var,Plain MF RF
52,44,183,mf_var,Plain MF RF
52,45,6,mf_var,Plain MF RF
52,46,6,mf_var,Plain MF RF
52,47,42,mf_var,Plain MF RF
52,49,1156,mf_var,Plain MF RF
52,50,5,mf_var,Plain MF RF
52,52,20440,mf_var,Plain MF RF
52,53,630,mf_var,Plain MF RF
52,54,7,mf_var,Plain MF RF
52,55,494,mf_var,Plain MF RF
53,1,16,mf_var,Plain MF RF
53,2,81,mf_var,Plain MF RF
53,3,15,mf_var,Plain MF RF
53,4,20,mf_var,Plain MF RF
53,5,23,mf_var,Plain MF RF
53,6,10,mf_var,Plain MF RF
53,7,14,mf_var,Plain MF RF
53,9,20,mf_var,Plain MF RF
53,10,19,mf_var,Plain MF RF
53,11,14,mf_var,Plain MF RF
53,12,17,mf_var,Plain MF RF
53,13,25,mf_var,Plain MF RF
53,14,17,mf_var,Plain MF RF
53,15,22,mf_var,Plain MF RF
53,16,18,mf_var,Plain MF RF
53,17,16,mf_var,Plain MF RF
53,18,20,mf_var,Plain MF RF
53,19,18,mf_var,Plain MF RF
53,20,17,mf_var,Plain MF RF
53,21,1979,mf_var,Plain MF RF
53,22,15,mf_var,Plain MF RF
53,23,18,mf_var,Plain MF RF
53,24,19,mf_var,Plain MF RF
53,25,17,mf_var,Plain MF RF
53,26,456,mf_var,Plain MF RF
53,27,6,mf_var,Plain MF RF
53,28,71,mf_var,Plain MF RF
53,29,24,mf_var,Plain MF RF
53,30,366,mf_var,Plain MF RF
53,31,19,mf_var,Plain MF RF
53,32,12,mf_var,Plain MF RF
53,33,15,mf_var,Plain MF RF
53,34,218,mf_var,Plain MF RF
53,35,19,mf_var,Plain MF RF
53,36,31,mf_var,Plain MF RF
53,37,19,mf_var,Plain MF RF
53,38,17,mf_var,Plain MF RF
53,39,53,mf_var,Plain MF RF
53,40,1069,mf_var,Plain MF RF
53,41,9,mf_var,Plain MF RF
53,42,20,mf_var,Plain MF RF
53,43,18,mf_var,Plain MF RF
53,44,2362,mf_var,Plain MF RF
53,45,18,mf_var,Plain MF RF
53,46,26,mf_var,Plain MF RF
53,47,38,mf_var,Plain MF RF
53,48,29,mf_var,Plain MF RF
53,49,1196,mf_var,Plain MF RF
53,50,479,mf_var,Plain MF RF
53,52,1918,mf_var,Plain MF RF
53,53,49790,mf_var,Plain MF RF
53,54,1774,mf_var,Plain MF RF
53,55,1967,mf_var,Plain MF RF
54,1,1,mf_var,Plain MF RF
54,2,4,mf_var,Plain MF RF
54,3,1,mf_var,Plain MF RF
54,4,3,mf_var,Plain MF RF
54,5,1,mf_var,Plain MF RF
54,6,1,mf_var,Plain MF RF
54,7,6,mf_var,Plain MF RF
54,9,3,mf_var,Plain MF RF
54,10,6,mf_var,Plain MF RF
54,11,1,mf_var,Plain MF RF
54,12,5,mf_var,Plain MF RF
54,13,5,mf_var,Plain MF RF
54,14,6,mf_var,Plain MF RF
54,16,5,mf_var,Plain MF RF
54,17,5,mf_var,Plain MF RF
54,18,5,mf_var,Plain MF RF
54,19,3,mf_var,Plain MF RF
54,20,5,mf_var,Plain MF RF
54,21,169,mf_var,Plain MF RF
54,22,3,mf_var,Plain MF RF
54,23,1,mf_var,Plain MF RF
54,24,4,mf_var,Plain MF RF
54,25,3,mf_var,Plain MF RF
54,26,3,mf_var,Plain MF RF
54,27,2,mf_var,Plain MF RF
54,28,4,mf_var,Plain MF RF
54,29,4,mf_var,Plain MF RF
54,30,11,mf_var,Plain MF RF
54,31,3,mf_var,Plain MF RF
54,32,2,mf_var,Plain MF RF
54,33,2,mf_var,Plain MF RF
54,34,15,mf_var,Plain MF RF
54,35,4,mf_var,Plain MF RF
54,36,16,mf_var,Plain MF RF
54,37,1,mf_var,Plain MF RF
54,38,4,mf_var,Plain MF RF
54,39,2,mf_var,Plain MF RF
54,40,59,mf_var,Plain MF RF
54,41,4,mf_var,Plain MF RF
54,42,4,mf_var,Plain MF RF
54,43,2,mf_var,Plain MF RF
54,44,201,mf_var,Plain MF RF
54,45,7,mf_var,Plain MF RF
54,46,6,mf_var,Plain MF RF
54,47,4,mf_var,Plain MF RF
54,48,1,mf_var,Plain MF RF
54,49,6,mf_var,Plain MF RF
54,50,27,mf_var,Plain MF RF
54,52,2,mf_var,Plain MF RF
54,53,157,mf_var,Plain MF RF
54,54,10745,mf_var,Plain MF RF
54,55,4,mf_var,Plain MF RF
55,1,1,mf_var,Plain MF RF
55,21,11,mf_var,Plain MF RF
55,28,48,mf_var,Plain MF RF
55,36,6,mf_var,Plain MF RF
55,38,1,mf_var,Plain MF RF
55,40,89,mf_var,Plain MF RF
55,44,185,mf_var,Plain MF RF
55,49,4,mf_var,Plain MF RF
55,50,6,mf_var,Plain MF RF
55,52,398,mf_var,Plain MF RF
55,53,229,mf_var,Plain MF RF
55,55,5405,mf_var,Plain MF RF
1,1,11679,rf_var,Plain RF
1,2,349,rf_var,Plain RF
1,3,429,rf_var,Plain RF
1,4,172,rf_var,Plain RF
1,5,131,rf_var,Plain RF
1,6,10,rf_var,Plain RF
1,7,81,rf_var,Plain RF
1,10,296,rf_var,Plain RF
1,11,2,rf_var,Plain RF
1,12,8,rf_var,Plain RF
1,13,240,rf_var,Plain RF
1,15,2,rf_var,Plain RF
1,16,40,rf_var,Plain RF
1,17,51,rf_var,Plain RF
1,18,217,rf_var,Plain RF
1,19,4,rf_var,Plain RF
1,20,18,rf_var,Plain RF
1,21,94,rf_var,Plain RF
1,22,1,rf_var,Plain RF
1,23,2,rf_var,Plain RF
1,24,1,rf_var,Plain RF
1,25,196,rf_var,Plain RF
1,26,3,rf_var,Plain RF
1,27,2,rf_var,Plain RF
1,28,31,rf_var,Plain RF
1,29,6,rf_var,Plain RF
1,30,7,rf_var,Plain RF
1,31,119,rf_var,Plain RF
1,32,17,rf_var,Plain RF
1,33,85,rf_var,Plain RF
1,35,2,rf_var,Plain RF
1,36,1,rf_var,Plain RF
1,37,6,rf_var,Plain RF
1,38,3,rf_var,Plain RF
1,39,360,rf_var,Plain RF
1,40,34,rf_var,Plain RF
1,41,1,rf_var,Plain RF
1,42,38,rf_var,Plain RF
1,43,1,rf_var,Plain RF
1,44,19,rf_var,Plain RF
1,45,224,rf_var,Plain RF
1,46,86,rf_var,Plain RF
1,47,46,rf_var,Plain RF
1,48,3,rf_var,Plain RF
1,49,3,rf_var,Plain RF
1,50,138,rf_var,Plain RF
1,52,1,rf_var,Plain RF
1,54,1,rf_var,Plain RF
1,55,3,rf_var,Plain RF
2,1,2206,rf_var,Plain RF
2,2,183218,rf_var,Plain RF
2,3,19508,rf_var,Plain RF
2,4,13482,rf_var,Plain RF
2,5,14381,rf_var,Plain RF
2,6,10777,rf_var,Plain RF
2,7,2937,rf_var,Plain RF
2,9,9171,rf_var,Plain RF
2,10,893,rf_var,Plain RF
2,11,4990,rf_var,Plain RF
2,12,2036,rf_var,Plain RF
2,13,4038,rf_var,Plain RF
2,14,300,rf_var,Plain RF
2,15,17,rf_var,Plain RF
2,16,4344,rf_var,Plain RF
2,17,459,rf_var,Plain RF
2,18,5027,rf_var,Plain RF
2,19,12,rf_var,Plain RF
2,20,344,rf_var,Plain RF
2,21,22,rf_var,Plain RF
2,22,210,rf_var,Plain RF
2,23,17,rf_var,Plain RF
2,24,123,rf_var,Plain RF
2,25,962,rf_var,Plain RF
2,26,16,rf_var,Plain RF
2,27,1711,rf_var,Plain RF
2,28,200,rf_var,Plain RF
2,29,14,rf_var,Plain RF
2,30,149,rf_var,Plain RF
2,31,321,rf_var,Plain RF
2,32,100,rf_var,Plain RF
2,33,114,rf_var,Plain RF
2,34,145,rf_var,Plain RF
2,35,11,rf_var,Plain RF
2,36,67,rf_var,Plain RF
2,37,50,rf_var,Plain RF
2,38,11,rf_var,Plain RF
2,39,58,rf_var,Plain RF
2,40,24,rf_var,Plain RF
2,41,187,rf_var,Plain RF
2,42,18,rf_var,Plain RF
2,43,4,rf_var,Plain RF
2,44,224,rf_var,Plain RF
2,45,37,rf_var,Plain RF
2,46,77,rf_var,Plain RF
2,47,7,rf_var,Plain RF
2,48,13,rf_var,Plain RF
2,49,13,rf_var,Plain RF
2,50,97,rf_var,Plain RF
2,52,22,rf_var,Plain RF
2,53,596,rf_var,Plain RF
2,54,13,rf_var,Plain RF
2,55,270,rf_var,Plain RF
3,1,4918,rf_var,Plain RF
3,2,20798,rf_var,Plain RF
3,3,287751,rf_var,Plain RF
3,4,5587,rf_var,Plain RF
3,5,22712,rf_var,Plain RF
3,6,18455,rf_var,Plain RF
3,7,42266,rf_var,Plain RF
3,9,28581,rf_var,Plain RF
3,10,3021,rf_var,Plain RF
3,11,7146,rf_var,Plain RF
3,12,19234,rf_var,Plain RF
3,13,3582,rf_var,Plain RF
3,14,1338,rf_var,Plain RF
3,15,2026,rf_var,Plain RF
3,16,41,rf_var,Plain RF
3,17,19,rf_var,Plain RF
3,18,1496,rf_var,Plain RF
3,19,37,rf_var,Plain RF
3,20,11,rf_var,Plain RF
3,21,341,rf_var,Plain RF
3,22,555,rf_var,Plain RF
3,23,151,rf_var,Plain RF
3,24,1510,rf_var,Plain RF
3,25,297,rf_var,Plain RF
3,26,384,rf_var,Plain RF
3,27,20042,rf_var,Plain RF
3,28,7596,rf_var,Plain RF
3,29,13,rf_var,Plain RF
3,30,587,rf_var,Plain RF
3,31,16,rf_var,Plain RF
3,32,300,rf_var,Plain RF
3,33,11791,rf_var,Plain RF
3,34,553,rf_var,Plain RF
3,35,15,rf_var,Plain RF
3,36,4060,rf_var,Plain RF
3,37,11329,rf_var,Plain RF
3,38,10,rf_var,Plain RF
3,39,1098,rf_var,Plain RF
3,40,251,rf_var,Plain RF
3,41,18480,rf_var,Plain RF
3,42,13,rf_var,Plain RF
3,43,17,rf_var,Plain RF
3,44,929,rf_var,Plain RF
3,45,69,rf_var,Plain RF
3,46,666,rf_var,Plain RF
3,47,2081,rf_var,Plain RF
3,48,18,rf_var,Plain RF
3,49,95,rf_var,Plain RF
3,50,39,rf_var,Plain RF
3,52,12,rf_var,Plain RF
3,53,15,rf_var,Plain RF
3,54,10,rf_var,Plain RF
3,55,11,rf_var,Plain RF
4,1,1061,rf_var,Plain RF
4,2,14631,rf_var,Plain RF
4,3,3679,rf_var,Plain RF
4,4,42065,rf_var,Plain RF
4,5,3153,rf_var,Plain RF
4,6,1874,rf_var,Plain RF
4,7,910,rf_var,Plain RF
4,9,263,rf_var,Plain RF
4,10,11,rf_var,Plain RF
4,11,5995,rf_var,Plain RF
4,12,3543,rf_var,Plain RF
4,13,6325,rf_var,Plain RF
4,14,1959,rf_var,Plain RF
4,15,1580,rf_var,Plain RF
4,16,718,rf_var,Plain RF
4,17,321,rf_var,Plain RF
4,18,91,rf_var,Plain RF
4,19,32,rf_var,Plain RF
4,20,206,rf_var,Plain RF
4,21,157,rf_var,Plain RF
4,22,282,rf_var,Plain RF
4,23,111,rf_var,Plain RF
4,24,1,rf_var,Plain RF
4,25,299,rf_var,Plain RF
4,26,26,rf_var,Plain RF
4,27,1475,rf_var,Plain RF
4,28,8,rf_var,Plain RF
4,29,5,rf_var,Plain RF
4,30,106,rf_var,Plain RF
4,31,13,rf_var,Plain RF
4,32,3,rf_var,Plain RF
4,33,120,rf_var,Plain RF
4,34,5,rf_var,Plain RF
4,35,16,rf_var,Plain RF
4,36,8,rf_var,Plain RF
4,37,7,rf_var,Plain RF
4,38,5,rf_var,Plain RF
4,39,52,rf_var,Plain RF
4,40,5,rf_var,Plain RF
4,41,5,rf_var,Plain RF
4,42,8,rf_var,Plain RF
4,43,7,rf_var,Plain RF
4,44,3,rf_var,Plain RF
4,45,12,rf_var,Plain RF
4,46,6,rf_var,Plain RF
4,47,3,rf_var,Plain RF
4,48,147,rf_var,Plain RF
4,49,4,rf_var,Plain RF
4,50,62,rf_var,Plain RF
4,52,5,rf_var,Plain RF
4,53,8,rf_var,Plain RF
4,54,8,rf_var,Plain RF
4,55,6,rf_var,Plain RF
5,1,2761,rf_var,Plain RF
5,2,14320,rf_var,Plain RF
5,3,16549,rf_var,Plain RF
5,4,3971,rf_var,Plain RF
5,5,73803,rf_var,Plain RF
5,6,4470,rf_var,Plain RF
5,7,4409,rf_var,Plain RF
5,9,519,rf_var,Plain RF
5,10,3806,rf_var,Plain RF
5,11,9422,rf_var,Plain RF
5,12,13422,rf_var,Plain RF
5,13,6903,rf_var,Plain RF
5,14,2528,rf_var,Plain RF
5,15,2075,rf_var,Plain RF
5,16,3037,rf_var,Plain RF
5,17,596,rf_var,Plain RF
5,18,607,rf_var,Plain RF
5,19,12,rf_var,Plain RF
5,20,781,rf_var,Plain RF
5,21,1282,rf_var,Plain RF
5,22,690,rf_var,Plain RF
5,23,113,rf_var,Plain RF
5,24,1054,rf_var,Plain RF
5,25,1167,rf_var,Plain RF
5,26,1110,rf_var,Plain RF
5,27,2996,rf_var,Plain RF
5,28,348,rf_var,Plain RF
5,29,75,rf_var,Plain RF
5,30,272,rf_var,Plain RF
5,31,73,rf_var,Plain RF
5,32,69,rf_var,Plain RF
5,33,2576,rf_var,Plain RF
5,34,365,rf_var,Plain RF
5,35,126,rf_var,Plain RF
5,36,1333,rf_var,Plain RF
5,37,361,rf_var,Plain RF
5,38,11,rf_var,Plain RF
5,39,1977,rf_var,Plain RF
5,40,960,rf_var,Plain RF
5,41,2210,rf_var,Plain RF
5,42,204,rf_var,Plain RF
5,43,10,rf_var,Plain RF
5,44,1475,rf_var,Plain RF
5,45,368,rf_var,Plain RF
5,46,2542,rf_var,Plain RF
5,47,1772,rf_var,Plain RF
5,48,13,rf_var,Plain RF
5,49,849,rf_var,Plain RF
5,50,38,rf_var,Plain RF
5,52,11,rf_var,Plain RF
5,53,7,rf_var,Plain RF
5,54,6,rf_var,Plain RF
5,55,9,rf_var,Plain RF
6,1,208,rf_var,Plain RF
6,2,12019,rf_var,Plain RF
6,3,4740,rf_var,Plain RF
6,4,2848,rf_var,Plain RF
6,5,1344,rf_var,Plain RF
6,6,50588,rf_var,Plain RF
6,7,446,rf_var,Plain RF
6,9,336,rf_var,Plain RF
6,10,108,rf_var,Plain RF
6,11,2801,rf_var,Plain RF
6,12,5021,rf_var,Plain RF
6,13,176,rf_var,Plain RF
6,14,50,rf_var,Plain RF
6,15,1254,rf_var,Plain RF
6,16,54,rf_var,Plain RF
6,17,17,rf_var,Plain RF
6,18,95,rf_var,Plain RF
6,19,25,rf_var,Plain RF
6,20,11,rf_var,Plain RF
6,21,1633,rf_var,Plain RF
6,22,106,rf_var,Plain RF
6,23,323,rf_var,Plain RF
6,24,1057,rf_var,Plain RF
6,25,741,rf_var,Plain RF
6,26,47,rf_var,Plain RF
6,27,2358,rf_var,Plain RF
6,28,66,rf_var,Plain RF
6,29,70,rf_var,Plain RF
6,30,313,rf_var,Plain RF
6,31,205,rf_var,Plain RF
6,32,11,rf_var,Plain RF
6,33,139,rf_var,Plain RF
6,34,12,rf_var,Plain RF
6,35,13,rf_var,Plain RF
6,36,14,rf_var,Plain RF
6,37,273,rf_var,Plain RF
6,38,15,rf_var,Plain RF
6,39,25,rf_var,Plain RF
6,40,14,rf_var,Plain RF
6,41,15,rf_var,Plain RF
6,42,116,rf_var,Plain RF
6,43,72,rf_var,Plain RF
6,44,13,rf_var,Plain RF
6,45,9,rf_var,Plain RF
6,46,11,rf_var,Plain RF
6,47,248,rf_var,Plain RF
6,48,28,rf_var,Plain RF
6,49,149,rf_var,Plain RF
6,50,18,rf_var,Plain RF
6,52,10,rf_var,Plain RF
6,53,12,rf_var,Plain RF
6,54,5,rf_var,Plain RF
6,55,12,rf_var,Plain RF
7,1,1008,rf_var,Plain RF
7,2,3328,rf_var,Plain RF
7,3,21428,rf_var,Plain RF
7,4,2094,rf_var,Plain RF
7,5,2440,rf_var,Plain RF
7,6,1353,rf_var,Plain RF
7,7,91947,rf_var,Plain RF
7,9,2617,rf_var,Plain RF
7,10,992,rf_var,Plain RF
7,11,4353,rf_var,Plain RF
7,12,6523,rf_var,Plain RF
7,13,7936,rf_var,Plain RF
7,14,4512,rf_var,Plain RF
7,15,3434,rf_var,Plain RF
7,16,233,rf_var,Plain RF
7,17,1,rf_var,Plain RF
7,18,1051,rf_var,Plain RF
7,19,433,rf_var,Plain RF
7,20,219,rf_var,Plain RF
7,21,742,rf_var,Plain RF
7,22,20,rf_var,Plain RF
7,23,1977,rf_var,Plain RF
7,24,2728,rf_var,Plain RF
7,25,3617,rf_var,Plain RF
7,26,731,rf_var,Plain RF
7,27,5630,rf_var,Plain RF
7,28,2091,rf_var,Plain RF
7,29,143,rf_var,Plain RF
7,30,153,rf_var,Plain RF
7,31,533,rf_var,Plain RF
7,32,1051,rf_var,Plain RF
7,33,15244,rf_var,Plain RF
7,34,532,rf_var,Plain RF
7,35,368,rf_var,Plain RF
7,36,2892,rf_var,Plain RF
7,37,2214,rf_var,Plain RF
7,38,10,rf_var,Plain RF
7,39,1129,rf_var,Plain RF
7,40,994,rf_var,Plain RF
7,41,18470,rf_var,Plain RF
7,42,166,rf_var,Plain RF
7,43,4,rf_var,Plain RF
7,44,1039,rf_var,Plain RF
7,45,113,rf_var,Plain RF
7,46,437,rf_var,Plain RF
7,47,648,rf_var,Plain RF
7,48,1,rf_var,Plain RF
7,49,1267,rf_var,Plain RF
7,50,104,rf_var,Plain RF
7,52,2,rf_var,Plain RF
7,53,2,rf_var,Plain RF
7,54,4,rf_var,Plain RF
7,55,8,rf_var,Plain RF
9,1,1,rf_var,Plain RF
9,2,657,rf_var,Plain RF
9,3,3768,rf_var,Plain RF
9,4,7,rf_var,Plain RF
9,5,20,rf_var,Plain RF
9,6,13,rf_var,Plain RF
9,7,176,rf_var,Plain RF
9,9,25186,rf_var,Plain RF
9,10,9,rf_var,Plain RF
9,11,229,rf_var,Plain RF
9,12,264,rf_var,Plain RF
9,13,39,rf_var,Plain RF
9,14,48,rf_var,Plain RF
9,15,4,rf_var,Plain RF
9,16,3,rf_var,Plain RF
9,17,1,rf_var,Plain RF
9,18,2,rf_var,Plain RF
9,19,1,rf_var,Plain RF
9,20,1,rf_var,Plain RF
9,23,2,rf_var,Plain RF
9,25,1,rf_var,Plain RF
9,26,3,rf_var,Plain RF
9,27,26,rf_var,Plain RF
9,28,2,rf_var,Plain RF
9,29,3,rf_var,Plain RF
9,31,1,rf_var,Plain RF
9,32,3,rf_var,Plain RF
9,34,1,rf_var,Plain RF
9,35,2,rf_var,Plain RF
9,36,4,rf_var,Plain RF
9,38,1,rf_var,Plain RF
9,40,1,rf_var,Plain RF
9,42,2,rf_var,Plain RF
9,43,5,rf_var,Plain RF
9,46,2,rf_var,Plain RF
9,47,1,rf_var,Plain RF
9,48,4,rf_var,Plain RF
9,50,2,rf_var,Plain RF
9,52,1,rf_var,Plain RF
9,53,2,rf_var,Plain RF
9,54,1,rf_var,Plain RF
9,55,1,rf_var,Plain RF
10,1,1571,rf_var,Plain RF
10,2,5,rf_var,Plain RF
10,3,767,rf_var,Plain RF
10,4,8,rf_var,Plain RF
10,5,443,rf_var,Plain RF
10,6,11,rf_var,Plain RF
10,7,118,rf_var,Plain RF
10,9,226,rf_var,Plain RF
10,10,77104,rf_var,Plain RF
10,11,19,rf_var,Plain RF
10,12,32,rf_var,Plain RF
10,13,72,rf_var,Plain RF
10,14,21,rf_var,Plain RF
10,15,36,rf_var,Plain RF
10,16,2372,rf_var,Plain RF
10,17,7,rf_var,Plain RF
10,18,6119,rf_var,Plain RF
10,19,14,rf_var,Plain RF
10,20,1824,rf_var,Plain RF
10,21,28,rf_var,Plain RF
10,22,8,rf_var,Plain RF
10,23,15,rf_var,Plain RF
10,24,19,rf_var,Plain RF
10,25,6,rf_var,Plain RF
10,26,209,rf_var,Plain RF
10,27,13,rf_var,Plain RF
10,28,872,rf_var,Plain RF
10,29,17,rf_var,Plain RF
10,30,622,rf_var,Plain RF
10,31,44,rf_var,Plain RF
10,32,7,rf_var,Plain RF
10,33,199,rf_var,Plain RF
10,34,4670,rf_var,Plain RF
10,35,14,rf_var,Plain RF
10,36,1642,rf_var,Plain RF
10,37,30,rf_var,Plain RF
10,38,10,rf_var,Plain RF
10,39,12542,rf_var,Plain RF
10,40,766,rf_var,Plain RF
10,41,9,rf_var,Plain RF
10,42,17,rf_var,Plain RF
10,43,204,rf_var,Plain RF
10,44,191,rf_var,Plain RF
10,45,783,rf_var,Plain RF
10,46,25128,rf_var,Plain RF
10,47,753,rf_var,Plain RF
10,48,11,rf_var,Plain RF
10,49,6284,rf_var,Plain RF
10,50,304,rf_var,Plain RF
10,52,27,rf_var,Plain RF
10,53,23,rf_var,Plain RF
10,54,19,rf_var,Plain RF
10,55,9,rf_var,Plain RF
11,1,8,rf_var,Plain RF
11,2,1625,rf_var,Plain RF
11,3,1832,rf_var,Plain RF
11,4,5212,rf_var,Plain RF
11,5,7255,rf_var,Plain RF
11,6,2567,rf_var,Plain RF
11,7,4665,rf_var,Plain RF
11,9,27,rf_var,Plain RF
11,10,35,rf_var,Plain RF
11,11,88729,rf_var,Plain RF
11,12,6396,rf_var,Plain RF
11,13,12161,rf_var,Plain RF
11,14,3395,rf_var,Plain RF
11,15,1423,rf_var,Plain RF
11,16,528,rf_var,Plain RF
11,17,25,rf_var,Plain RF
11,18,155,rf_var,Plain RF
11,19,4,rf_var,Plain RF
11,20,348,rf_var,Plain RF
11,21,3,rf_var,Plain RF
11,22,101,rf_var,Plain RF
11,23,28,rf_var,Plain RF
11,24,408,rf_var,Plain RF
11,25,1553,rf_var,Plain RF
11,26,3,rf_var,Plain RF
11,27,4785,rf_var,Plain RF
11,28,22,rf_var,Plain RF
11,29,2,rf_var,Plain RF
11,30,5,rf_var,Plain RF
11,31,110,rf_var,Plain RF
11,32,39,rf_var,Plain RF
11,33,2712,rf_var,Plain RF
11,34,26,rf_var,Plain RF
11,35,4,rf_var,Plain RF
11,36,2,rf_var,Plain RF
11,37,78,rf_var,Plain RF
11,38,2,rf_var,Plain RF
11,39,34,rf_var,Plain RF
11,40,5,rf_var,Plain RF
11,41,579,rf_var,Plain RF
11,42,21,rf_var,Plain RF
11,43,7,rf_var,Plain RF
11,44,9,rf_var,Plain RF
11,45,23,rf_var,Plain RF
11,46,57,rf_var,Plain RF
11,47,7,rf_var,Plain RF
11,48,4,rf_var,Plain RF
11,49,2,rf_var,Plain RF
11,50,12,rf_var,Plain RF
11,52,5,rf_var,Plain RF
11,53,5,rf_var,Plain RF
11,54,4,rf_var,Plain RF
11,55,10,rf_var,Plain RF
12,1,386,rf_var,Plain RF
12,2,1718,rf_var,Plain RF
12,3,22705,rf_var,Plain RF
12,4,7654,rf_var,Plain RF
12,5,9544,rf_var,Plain RF
12,6,7523,rf_var,Plain RF
12,7,12532,rf_var,Plain RF
12,9,5663,rf_var,Plain RF
12,10,9,rf_var,Plain RF
12,11,10734,rf_var,Plain RF
12,12,235073,rf_var,Plain RF
12,13,20475,rf_var,Plain RF
12,14,6265,rf_var,Plain RF
12,15,7168,rf_var,Plain RF
12,16,7,rf_var,Plain RF
12,17,11,rf_var,Plain RF
12,18,22,rf_var,Plain RF
12,19,148,rf_var,Plain RF
12,20,5,rf_var,Plain RF
12,21,9,rf_var,Plain RF
12,22,1351,rf_var,Plain RF
12,23,819,rf_var,Plain RF
12,24,3049,rf_var,Plain RF
12,25,2577,rf_var,Plain RF
12,26,296,rf_var,Plain RF
12,27,10712,rf_var,Plain RF
12,28,15,rf_var,Plain RF
12,29,88,rf_var,Plain RF
12,30,2,rf_var,Plain RF
12,31,8,rf_var,Plain RF
12,32,38,rf_var,Plain RF
12,33,4875,rf_var,Plain RF
12,34,30,rf_var,Plain RF
12,35,13,rf_var,Plain RF
12,36,4,rf_var,Plain RF
12,37,30,rf_var,Plain RF
12,38,25,rf_var,Plain RF
12,39,11,rf_var,Plain RF
12,40,3,rf_var,Plain RF
12,41,2486,rf_var,Plain RF
12,42,7,rf_var,Plain RF
12,43,6,rf_var,Plain RF
12,44,7,rf_var,Plain RF
12,45,35,rf_var,Plain RF
12,46,16,rf_var,Plain RF
12,47,2,rf_var,Plain RF
12,48,6,rf_var,Plain RF
12,49,7,rf_var,Plain RF
12,50,10,rf_var,Plain RF
12,52,6,rf_var,Plain RF
12,53,12,rf_var,Plain RF
12,54,9,rf_var,Plain RF
12,55,7,rf_var,Plain RF
13,1,2648,rf_var,Plain RF
13,2,2036,rf_var,Plain RF
13,3,1775,rf_var,Plain RF
13,4,10855,rf_var,Plain RF
13,5,9436,rf_var,Plain RF
13,6,695,rf_var,Plain RF
13,7,13234,rf_var,Plain RF
13,9,61,rf_var,Plain RF
13,10,26,rf_var,Plain RF
13,11,26794,rf_var,Plain RF
13,12,32909,rf_var,Plain RF
13,13,375609,rf_var,Plain RF
13,14,16796,rf_var,Plain RF
13,15,19017,rf_var,Plain RF
13,16,7330,rf_var,Plain RF
13,17,58,rf_var,Plain RF
13,18,6401,rf_var,Plain RF
13,19,223,rf_var,Plain RF
13,20,2080,rf_var,Plain RF
13,21,11,rf_var,Plain RF
13,22,2085,rf_var,Plain RF
13,23,185,rf_var,Plain RF
13,24,8347,rf_var,Plain RF
13,25,34735,rf_var,Plain RF
13,26,15,rf_var,Plain RF
13,27,2631,rf_var,Plain RF
13,28,98,rf_var,Plain RF
13,29,92,rf_var,Plain RF
13,30,44,rf_var,Plain RF
13,31,3869,rf_var,Plain RF
13,32,4303,rf_var,Plain RF
13,33,31061,rf_var,Plain RF
13,34,6,rf_var,Plain RF
13,35,1167,rf_var,Plain RF
13,36,15,rf_var,Plain RF
13,37,241,rf_var,Plain RF
13,38,12,rf_var,Plain RF
13,39,12,rf_var,Plain RF
13,40,10,rf_var,Plain RF
13,41,1068,rf_var,Plain RF
13,42,831,rf_var,Plain RF
13,43,8,rf_var,Plain RF
13,44,6,rf_var,Plain RF
13,45,5,rf_var,Plain RF
13,46,43,rf_var,Plain RF
13,47,6,rf_var,Plain RF
13,48,12,rf_var,Plain RF
13,49,12,rf_var,Plain RF
13,50,15,rf_var,Plain RF
13,52,8,rf_var,Plain RF
13,53,13,rf_var,Plain RF
13,54,10,rf_var,Plain RF
13,55,12,rf_var,Plain RF
14,2,41,rf_var,Plain RF
14,3,37,rf_var,Plain RF
14,4,327,rf_var,Plain RF
14,5,139,rf_var,Plain RF
14,7,456,rf_var,Plain RF
14,11,774,rf_var,Plain RF
14,12,437,rf_var,Plain RF
14,13,792,rf_var,Plain RF
14,14,26336,rf_var,Plain RF
14,15,584,rf_var,Plain RF
14,19,474,rf_var,Plain RF
14,23,842,rf_var,Plain RF
14,24,487,rf_var,Plain RF
14,25,26,rf_var,Plain RF
14,27,700,rf_var,Plain RF
14,29,4,rf_var,Plain RF
14,32,11,rf_var,Plain RF
14,33,194,rf_var,Plain RF
14,37,3,rf_var,Plain RF
14,38,1,rf_var,Plain RF
15,1,62,rf_var,Plain RF
15,2,109,rf_var,Plain RF
15,3,514,rf_var,Plain RF
15,4,2497,rf_var,Plain RF
15,5,1688,rf_var,Plain RF
15,6,2001,rf_var,Plain RF
15,7,1159,rf_var,Plain RF
15,9,204,rf_var,Plain RF
15,10,136,rf_var,Plain RF
15,11,5010,rf_var,Plain RF
15,12,6930,rf_var,Plain RF
15,13,16619,rf_var,Plain RF
15,14,6720,rf_var,Plain RF
15,15,134349,rf_var,Plain RF
15,16,153,rf_var,Plain RF
15,17,101,rf_var,Plain RF
15,18,112,rf_var,Plain RF
