method,original_zone,model_family,model_version,predicted_zone,pixels,original_total,share_of_original
plain_mf,40,multi-Forest,original,46,2680,339661,0.00789021995460179
plain_mf,40,multi-Forest,original,39,2513,339661,0.00739855326340086
plain_mf,40,multi-Forest,original,5,2242,339661,0.00660069893217061
plain_mf,40,multi-Forest,original,50,1556,339661,0.00458103815274641
plain_mf,40,multi-Forest,original,7,1339,339661,0.00394216586537754
plain_mf,40,multi-Forest,original,54,1201,339661,0.00353587841995401
plain_mf,40,multi-Forest,original,41,1040,339661,0.00306187640029323
plain_mf,40,multi-Forest,original,34,887,339661,0.00261142727601933
plain_mf,40,multi-Forest,original,3,885,339661,0.00260553905217261
plain_mf,40,multi-Forest,original,48,480,339661,0.00141317372321226
plain_mf,40,multi-Forest,original,1,161,339661,0.000474002019660779
plain_mf,40,multi-Forest,original,45,144,339661,0.000423952116963679
plain_mf,40,multi-Forest,original,31,107,339661,0.0003150199757994
plain_mf,40,multi-Forest,original,27,73,339661,0.000214920170405198
plain_mf,40,multi-Forest,original,33,38,339661,0.000111876253087637
plain_mf,40,multi-Forest,original,4,29,339661,8.53792457774075e-05
plain_mf,40,multi-Forest,original,25,29,339661,8.53792457774075e-05
plain_mf,40,multi-Forest,original,20,27,339661,7.94910219306897e-05
plain_mf,40,multi-Forest,original,37,16,339661,4.71057907737421e-05
plain_mf,40,multi-Forest,original,43,14,339661,4.12175669270243e-05
plain_mf,40,multi-Forest,original,11,13,339661,3.82734550036654e-05
plain_mf,40,multi-Forest,original,6,12,339661,3.53293430803065e-05
plain_mf,40,multi-Forest,original,42,12,339661,3.53293430803065e-05
plain_mf,40,multi-Forest,original,18,11,339661,3.23852311569477e-05
plain_mf,40,multi-Forest,original,12,10,339661,2.94411192335888e-05
plain_mf,40,multi-Forest,original,14,10,339661,2.94411192335888e-05
plain_mf,40,multi-Forest,original,13,9,339661,2.64970073102299e-05
plain_mf,40,multi-Forest,original,15,9,339661,2.64970073102299e-05
plain_mf,40,multi-Forest,original,17,9,339661,2.64970073102299e-05
plain_mf,40,multi-Forest,original,23,9,339661,2.64970073102299e-05
plain_mf,40,multi-Forest,original,24,9,339661,2.64970073102299e-05
plain_mf,40,multi-Forest,original,19,8,339661,2.3552895386871e-05
plain_mf,40,multi-Forest,original,22,8,339661,2.3552895386871e-05
plain_mf,40,multi-Forest,original,35,8,339661,2.3552895386871e-05
plain_mf,40,multi-Forest,original,9,7,339661,2.06087834635122e-05
plain_mf,40,multi-Forest,original,29,7,339661,2.06087834635122e-05
plain_mf,40,multi-Forest,original,38,5,339661,1.47205596167944e-05
plain_mf,40,multi-Forest,original,16,4,339661,1.17764476934355e-05
plain_mf,40,multi-Forest,original,2,3,339661,8.83233577007664e-06
plain_mf,40,multi-Forest,original,32,2,339661,5.88822384671776e-06
plain_mf,41,multi-Forest,original,33,11544,91243,0.126519294630821
plain_mf,41,multi-Forest,original,7,9211,91243,0.100950209879114
plain_mf,41,multi-Forest,original,37,5404,91243,0.0592264612079831
plain_mf,41,multi-Forest,original,27,3613,91243,0.0395975581688458
plain_mf,41,multi-Forest,original,3,3480,91243,0.0381399121028462
plain_mf,41,multi-Forest,original,36,2066,91243,0.0226428328748507
plain_mf,41,multi-Forest,original,30,1946,91243,0.0213276634919939
plain_mf,41,multi-Forest,original,47,1749,91243,0.0191685937551374
plain_mf,41,multi-Forest,original,28,1585,91243,0.0173711955985665
plain_mf,41,multi-Forest,original,13,530,91243,0.00580866477428405
plain_mf,41,multi-Forest,original,26,477,91243,0.00522779829685565
plain_mf,41,multi-Forest,original,21,380,91243,0.0041647030457131
plain_mf,41,multi-Forest,original,12,298,91243,0.00326600396742764
plain_mf,41,multi-Forest,original,44,220,91243,0.00241114386857074
plain_mf,41,multi-Forest,original,40,209,91243,0.0022905866751422
plain_mf,41,multi-Forest,original,5,154,91243,0.00168780070799952
plain_mf,41,multi-Forest,original,10,122,91243,0.00133708887257105
plain_mf,41,multi-Forest,original,49,72,91243,0.00078910162971406
plain_mf,41,multi-Forest,original,15,32,91243,0.000350711835428471
plain_mf,41,multi-Forest,original,2,28,91243,0.000306872855999912
plain_mf,41,multi-Forest,original,6,18,91243,0.000197275407428515
plain_mf,41,multi-Forest,original,46,18,91243,0.000197275407428515
plain_mf,41,multi-Forest,original,18,17,91243,0.000186315662571375
plain_mf,41,multi-Forest,original,34,10,91243,0.000109597448571397
plain_mf,41,multi-Forest,original,11,5,91243,5.47987242856986e-05
plain_mf,41,multi-Forest,original,31,3,91243,3.28792345714192e-05
plain_mf,41,multi-Forest,original,45,3,91243,3.28792345714192e-05
plain_mf,41,multi-Forest,original,29,2,91243,2.19194897142795e-05
plain_mf,41,multi-Forest,original,32,2,91243,2.19194897142795e-05
plain_mf,41,multi-Forest,original,4,1,91243,1.09597448571397e-05
plain_mf,41,multi-Forest,original,14,1,91243,1.09597448571397e-05
plain_mf,41,multi-Forest,original,23,1,91243,1.09597448571397e-05
plain_mf,41,multi-Forest,original,50,1,91243,1.09597448571397e-05
plain_mf,41,multi-Forest,original,54,1,91243,1.09597448571397e-05
plain_mf,42,multi-Forest,original,31,15215,155019,0.0981492591230752
plain_mf,42,multi-Forest,original,20,11581,155019,0.0747069714035054
plain_mf,42,multi-Forest,original,24,1599,155019,0.010314864629497
plain_mf,42,multi-Forest,original,25,1580,155019,0.0101922990085086
plain_mf,42,multi-Forest,original,43,1579,155019,0.0101858481863514
plain_mf,42,multi-Forest,original,22,1265,155019,0.00816029002896419
plain_mf,42,multi-Forest,original,19,653,155019,0.00421238686870642
plain_mf,42,multi-Forest,original,13,433,155019,0.00279320599410395
plain_mf,42,multi-Forest,original,16,389,155019,0.00250936981918346
plain_mf,42,multi-Forest,original,32,161,155019,0.00103858236732272
plain_mf,42,multi-Forest,original,7,88,155019,0.000567672349840987
plain_mf,42,multi-Forest,original,18,42,155019,0.000270934530605926
plain_mf,42,multi-Forest,original,23,37,155019,0.000238680419819506
plain_mf,42,multi-Forest,original,33,33,155019,0.00021287713119037
plain_mf,42,multi-Forest,original,15,10,155019,6.45082215728395e-05
plain_mf,42,multi-Forest,original,50,5,155019,3.22541107864197e-05
plain_mf,42,multi-Forest,original,1,4,155019,2.58032886291358e-05
plain_mf,42,multi-Forest,original,4,4,155019,2.58032886291358e-05
plain_mf,42,multi-Forest,original,2,3,155019,1.93524664718518e-05
plain_mf,42,multi-Forest,original,5,3,155019,1.93524664718518e-05
plain_mf,42,multi-Forest,original,6,3,155019,1.93524664718518e-05
plain_mf,42,multi-Forest,original,36,3,155019,1.93524664718518e-05
plain_mf,42,multi-Forest,original,38,3,155019,1.93524664718518e-05
plain_mf,42,multi-Forest,original,40,3,155019,1.93524664718518e-05
plain_mf,42,multi-Forest,original,41,3,155019,1.93524664718518e-05
plain_mf,42,multi-Forest,original,54,3,155019,1.93524664718518e-05
plain_mf,42,multi-Forest,original,3,2,155019,1.29016443145679e-05
plain_mf,42,multi-Forest,original,14,2,155019,1.29016443145679e-05
plain_mf,42,multi-Forest,original,29,2,155019,1.29016443145679e-05
plain_mf,42,multi-Forest,original,35,2,155019,1.29016443145679e-05
plain_mf,42,multi-Forest,original,45,2,155019,1.29016443145679e-05
plain_mf,42,multi-Forest,original,47,2,155019,1.29016443145679e-05
plain_mf,42,multi-Forest,original,52,2,155019,1.29016443145679e-05
plain_mf,42,multi-Forest,original,55,2,155019,1.29016443145679e-05
plain_mf,42,multi-Forest,original,10,1,155019,6.45082215728395e-06
plain_mf,42,multi-Forest,original,17,1,155019,6.45082215728395e-06
plain_mf,42,multi-Forest,original,21,1,155019,6.45082215728395e-06
plain_mf,42,multi-Forest,original,26,1,155019,6.45082215728395e-06
plain_mf,42,multi-Forest,original,28,1,155019,6.45082215728395e-06
plain_mf,42,multi-Forest,original,30,1,155019,6.45082215728395e-06
plain_mf,42,multi-Forest,original,34,1,155019,6.45082215728395e-06
plain_mf,42,multi-Forest,original,37,1,155019,6.45082215728395e-06
plain_mf,42,multi-Forest,original,39,1,155019,6.45082215728395e-06
plain_mf,42,multi-Forest,original,44,1,155019,6.45082215728395e-06
plain_mf,42,multi-Forest,original,53,1,155019,6.45082215728395e-06
plain_mf,43,multi-Forest,original,16,331,5692,0.0581517919887562
plain_mf,43,multi-Forest,original,42,161,5692,0.0282853127196065
plain_mf,43,multi-Forest,original,46,129,5692,0.0226633872101195
plain_mf,43,multi-Forest,original,25,46,5692,0.00808151791988756
plain_mf,43,multi-Forest,original,20,43,5692,0.00755446240337316
plain_mf,43,multi-Forest,original,24,42,5692,0.00737877723120169
plain_mf,43,multi-Forest,original,18,17,5692,0.00298664792691497
plain_mf,43,multi-Forest,original,19,8,5692,0.00140548137737175
plain_mf,43,multi-Forest,original,10,5,5692,0.000878425860857344
plain_mf,43,multi-Forest,original,31,5,5692,0.000878425860857344
plain_mf,43,multi-Forest,original,39,4,5692,0.000702740688685875
plain_mf,44,multi-Forest,original,30,66784,566191,0.117953128891134
plain_mf,44,multi-Forest,original,40,53875,566191,0.0951534022971047
plain_mf,44,multi-Forest,original,47,41875,566191,0.0739591409965895
plain_mf,44,multi-Forest,original,36,36179,566191,0.0638989316326116
plain_mf,44,multi-Forest,original,21,31965,566191,0.0564562135392474
plain_mf,44,multi-Forest,original,49,27296,566191,0.0482098797049052
plain_mf,44,multi-Forest,original,28,24054,566191,0.0424838967768827
plain_mf,44,multi-Forest,original,53,22327,566191,0.0394336893380502
plain_mf,44,multi-Forest,original,26,13834,566191,0.0244334509026106
plain_mf,44,multi-Forest,original,54,8591,566191,0.0151733249027272
plain_mf,44,multi-Forest,original,55,7788,566191,0.0137550755840344
plain_mf,44,multi-Forest,original,39,6755,566191,0.0119306029237483
plain_mf,44,multi-Forest,original,52,4772,566191,0.00842825124383821
plain_mf,44,multi-Forest,original,50,4737,566191,0.00836643464837838
plain_mf,44,multi-Forest,original,7,2712,566191,0.00478990305391644
plain_mf,44,multi-Forest,original,3,2617,566191,0.00462211515195402
plain_mf,44,multi-Forest,original,5,2261,566191,0.00399335206670541
plain_mf,44,multi-Forest,original,10,2247,566191,0.00396862542852147
plain_mf,44,multi-Forest,original,33,2056,566191,0.00363128343615494
plain_mf,44,multi-Forest,original,46,1564,566191,0.00276231872283381
plain_mf,44,multi-Forest,original,41,1338,566191,0.00236316013500744
plain_mf,44,multi-Forest,original,45,1247,566191,0.00220243698681187
plain_mf,44,multi-Forest,original,34,1046,566191,0.00184743311002824
plain_mf,44,multi-Forest,original,18,1020,566191,0.00180151221054379
plain_mf,44,multi-Forest,original,1,612,566191,0.00108090732632628
plain_mf,44,multi-Forest,original,13,505,566191,0.000891925163063348
plain_mf,44,multi-Forest,original,16,150,566191,0.00026492826625644
plain_mf,44,multi-Forest,original,27,118,566191,0.000208410236121733
plain_mf,44,multi-Forest,original,48,63,566191,0.000111269871827705
plain_mf,44,multi-Forest,original,20,62,566191,0.000109503683385995
plain_mf,44,multi-Forest,original,37,55,566191,9.7140364294028e-05
plain_mf,44,multi-Forest,original,31,43,566191,7.59461029935128e-05
plain_mf,44,multi-Forest,original,2,34,566191,6.00504070181264e-05
plain_mf,44,multi-Forest,original,19,31,566191,5.47518416929976e-05
plain_mf,44,multi-Forest,original,4,26,566191,4.59208994844496e-05
plain_mf,44,multi-Forest,original,15,24,566191,4.23885226010304e-05
plain_mf,44,multi-Forest,original,24,24,566191,4.23885226010304e-05
plain_mf,44,multi-Forest,original,11,22,566191,3.88561457176112e-05
plain_mf,44,multi-Forest,original,35,21,566191,3.70899572759016e-05
plain_mf,44,multi-Forest,original,6,19,566191,3.35575803924824e-05
plain_mf,44,multi-Forest,original,38,19,566191,3.35575803924824e-05
plain_mf,44,multi-Forest,original,23,17,566191,3.00252035090632e-05
plain_mf,44,multi-Forest,original,25,17,566191,3.00252035090632e-05
plain_mf,44,multi-Forest,original,42,16,566191,2.82590150673536e-05
plain_mf,44,multi-Forest,original,22,15,566191,2.6492826625644e-05
plain_mf,44,multi-Forest,original,32,15,566191,2.6492826625644e-05
plain_mf,44,multi-Forest,original,43,15,566191,2.6492826625644e-05
plain_mf,44,multi-Forest,original,12,14,566191,2.47266381839344e-05
plain_mf,44,multi-Forest,original,9,13,566191,2.29604497422248e-05
plain_mf,44,multi-Forest,original,17,12,566191,2.11942613005152e-05
plain_mf,44,multi-Forest,original,14,9,566191,1.58956959753864e-05
plain_mf,44,multi-Forest,original,29,9,566191,1.58956959753864e-05
plain_mf,45,multi-Forest,original,46,1185,16405,0.0722340749771411
plain_mf,45,multi-Forest,original,16,978,16405,0.0596159707406279
plain_mf,45,multi-Forest,original,39,605,16405,0.0368790003047851
plain_mf,45,multi-Forest,original,24,341,16405,0.0207863456263334
plain_mf,45,multi-Forest,original,20,290,16405,0.017677537336178
plain_mf,45,multi-Forest,original,10,159,16405,0.00969216702224931
plain_mf,45,multi-Forest,original,13,145,16405,0.008838768668089
plain_mf,45,multi-Forest,original,31,143,16405,0.00871685461749467
plain_mf,45,multi-Forest,original,1,128,16405,0.00780249923803718
plain_mf,45,multi-Forest,original,5,116,16405,0.0070710149344712
plain_mf,45,multi-Forest,original,29,104,16405,0.00633953063090521
plain_mf,45,multi-Forest,original,30,102,16405,0.00621761658031088
plain_mf,45,multi-Forest,original,18,80,16405,0.00487656202377324
plain_mf,45,multi-Forest,original,34,64,16405,0.00390124961901859
plain_mf,45,multi-Forest,original,44,64,16405,0.00390124961901859
plain_mf,45,multi-Forest,original,25,42,16405,0.00256019506248095
plain_mf,45,multi-Forest,original,40,40,16405,0.00243828101188662
plain_mf,45,multi-Forest,original,49,29,16405,0.0017677537336178
plain_mf,45,multi-Forest,original,28,14,16405,0.000853398354160317
plain_mf,45,multi-Forest,original,47,12,16405,0.000731484303565986
plain_mf,45,multi-Forest,original,33,6,16405,0.000365742151782993
plain_mf,45,multi-Forest,original,42,4,16405,0.000243828101188662
plain_mf,45,multi-Forest,original,22,3,16405,0.000182871075891497
plain_mf,45,multi-Forest,original,50,3,16405,0.000182871075891497
plain_mf,45,multi-Forest,original,12,2,16405,0.000121914050594331
plain_mf,45,multi-Forest,original,15,2,16405,0.000121914050594331
plain_mf,45,multi-Forest,original,21,2,16405,0.000121914050594331
plain_mf,45,multi-Forest,original,23,2,16405,0.000121914050594331
plain_mf,45,multi-Forest,original,35,1,16405,6.09570252971655e-05
plain_mf,45,multi-Forest,original,36,1,16405,6.09570252971655e-05
plain_mf,45,multi-Forest,original,37,1,16405,6.09570252971655e-05
plain_mf,45,multi-Forest,original,41,1,16405,6.09570252971655e-05
plain_mf,45,multi-Forest,original,43,1,16405,6.09570252971655e-05
plain_mf,45,multi-Forest,original,53,1,16405,6.09570252971655e-05
plain_mf,46,multi-Forest,original,10,23377,136482,0.171282659984467
plain_mf,46,multi-Forest,original,39,10188,136482,0.0746472062249967
plain_mf,46,multi-Forest,original,16,8953,136482,0.0655983939274044
plain_mf,46,multi-Forest,original,45,8522,136482,0.0624404683401474
plain_mf,46,multi-Forest,original,18,8264,136482,0.0605501091719055
plain_mf,46,multi-Forest,original,49,1852,136482,0.0135695549596284
plain_mf,46,multi-Forest,original,34,1758,136482,0.0128808194487185
plain_mf,46,multi-Forest,original,20,1733,136482,0.0126976451107106
plain_mf,46,multi-Forest,original,47,1192,136482,0.0087337524362187
plain_mf,46,multi-Forest,original,40,983,136482,0.0072024149704723
plain_mf,46,multi-Forest,original,36,783,136482,0.00573702026640876
plain_mf,46,multi-Forest,original,44,665,136482,0.00487243739101127
plain_mf,46,multi-Forest,original,1,638,136482,0.00467460910596269
plain_mf,46,multi-Forest,original,30,559,136482,0.00409577819785759
plain_mf,46,multi-Forest,original,28,304,136482,0.00222739995017658
plain_mf,46,multi-Forest,original,26,293,136482,0.00214680324145309
plain_mf,46,multi-Forest,original,13,239,136482,0.00175114667135593
plain_mf,46,multi-Forest,original,5,235,136482,0.00172183877727466
plain_mf,46,multi-Forest,original,50,230,136482,0.00168520390967307
plain_mf,46,multi-Forest,original,7,169,136482,0.00123825852493369
plain_mf,46,multi-Forest,original,43,169,136482,0.00123825852493369
plain_mf,46,multi-Forest,original,3,97,136482,0.000710716431470817
plain_mf,46,multi-Forest,original,2,59,136482,0.000432291437698744
plain_mf,46,multi-Forest,original,33,40,136482,0.000293078940812708
plain_mf,46,multi-Forest,original,31,26,136482,0.00019050131152826
plain_mf,46,multi-Forest,original,25,24,136482,0.000175847364487625
plain_mf,46,multi-Forest,original,21,22,136482,0.000161193417446989
plain_mf,46,multi-Forest,original,22,22,136482,0.000161193417446989
plain_mf,46,multi-Forest,original,37,16,136482,0.000117231576325083
plain_mf,46,multi-Forest,original,15,11,136482,8.05967087234947e-05
plain_mf,46,multi-Forest,original,12,8,136482,5.86157881625416e-05
plain_mf,46,multi-Forest,original,54,8,136482,5.86157881625416e-05
plain_mf,46,multi-Forest,original,24,7,136482,5.12888146422239e-05
plain_mf,46,multi-Forest,original,14,6,136482,4.39618411219062e-05
plain_mf,46,multi-Forest,original,23,6,136482,4.39618411219062e-05
plain_mf,46,multi-Forest,original,42,6,136482,4.39618411219062e-05
plain_mf,46,multi-Forest,original,6,5,136482,3.66348676015885e-05
plain_mf,46,multi-Forest,original,9,5,136482,3.66348676015885e-05
plain_mf,46,multi-Forest,original,32,5,136482,3.66348676015885e-05
plain_mf,46,multi-Forest,original,41,5,136482,3.66348676015885e-05
plain_mf,46,multi-Forest,original,53,5,136482,3.66348676015885e-05
plain_mf,46,multi-Forest,original,11,4,136482,2.93078940812708e-05
plain_mf,46,multi-Forest,original,17,4,136482,2.93078940812708e-05
plain_mf,46,multi-Forest,original,19,4,136482,2.93078940812708e-05
plain_mf,46,multi-Forest,original,27,4,136482,2.93078940812708e-05
plain_mf,46,multi-Forest,original,55,4,136482,2.93078940812708e-05
plain_mf,46,multi-Forest,original,4,3,136482,2.19809205609531e-05
plain_mf,46,multi-Forest,original,38,3,136482,2.19809205609531e-05
plain_mf,46,multi-Forest,original,48,3,136482,2.19809205609531e-05
plain_mf,46,multi-Forest,original,52,3,136482,2.19809205609531e-05
plain_mf,46,multi-Forest,original,29,2,136482,1.46539470406354e-05
plain_mf,46,multi-Forest,original,35,2,136482,1.46539470406354e-05
plain_mf,47,multi-Forest,original,40,35681,354447,0.100666672309259
plain_mf,47,multi-Forest,original,44,32271,354447,0.0910460520190607
plain_mf,47,multi-Forest,original,30,15660,354447,0.0441814996318208
plain_mf,47,multi-Forest,original,28,14537,354447,0.0410131839174827
plain_mf,47,multi-Forest,original,49,12780,354447,0.0360561663661986
plain_mf,47,multi-Forest,original,36,9203,354447,0.0259643895984449
plain_mf,47,multi-Forest,original,21,8564,354447,0.024161581280135
plain_mf,47,multi-Forest,original,52,3731,354447,0.0105262563937627
plain_mf,47,multi-Forest,original,10,2795,354447,0.00788552308243546
plain_mf,47,multi-Forest,original,5,2764,354447,0.00779806289797911
plain_mf,47,multi-Forest,original,3,2258,354447,0.00637048698394965
plain_mf,47,multi-Forest,original,50,2236,354447,0.00630841846594837
plain_mf,47,multi-Forest,original,27,2054,354447,0.00579494254430141
plain_mf,47,multi-Forest,original,46,2041,354447,0.00575826569275519
plain_mf,47,multi-Forest,original,26,1787,354447,0.00504165643946768
plain_mf,47,multi-Forest,original,7,1747,354447,0.00492880458855626
plain_mf,47,multi-Forest,original,39,1451,354447,0.00409370089181175
plain_mf,47,multi-Forest,original,33,811,354447,0.00228807127722904
plain_mf,47,multi-Forest,original,41,699,354447,0.00197208609467706
plain_mf,47,multi-Forest,original,34,563,354447,0.00158838980157823
plain_mf,47,multi-Forest,original,48,422,354447,0.00119058702711548
plain_mf,47,multi-Forest,original,55,214,354447,0.000603757402376096
plain_mf,47,multi-Forest,original,37,138,354447,0.000389338885644398
plain_mf,47,multi-Forest,original,1,133,354447,0.000375232404280471
plain_mf,47,multi-Forest,original,6,73,354447,0.000205954627913341
plain_mf,47,multi-Forest,original,45,62,354447,0.000174920368912701
plain_mf,47,multi-Forest,original,11,55,354447,0.000155171295003202
plain_mf,47,multi-Forest,original,4,45,354447,0.000126958332275347
plain_mf,47,multi-Forest,original,18,25,354447,7.05324068196374e-05
plain_mf,47,multi-Forest,original,43,23,354447,6.48898142740664e-05
plain_mf,47,multi-Forest,original,24,19,354447,5.36046291829244e-05
plain_mf,47,multi-Forest,original,53,19,354447,5.36046291829244e-05
plain_mf,47,multi-Forest,original,15,18,354447,5.07833329101389e-05
plain_mf,47,multi-Forest,original,38,18,354447,5.07833329101389e-05
plain_mf,47,multi-Forest,original,17,17,354447,4.79620366373534e-05
plain_mf,47,multi-Forest,original,42,17,354447,4.79620366373534e-05
plain_mf,47,multi-Forest,original,22,16,354447,4.51407403645679e-05
plain_mf,47,multi-Forest,original,54,16,354447,4.51407403645679e-05
plain_mf,47,multi-Forest,original,9,15,354447,4.23194440917824e-05
plain_mf,47,multi-Forest,original,31,15,354447,4.23194440917824e-05
plain_mf,47,multi-Forest,original,32,15,354447,4.23194440917824e-05
plain_mf,47,multi-Forest,original,25,14,354447,3.94981478189969e-05
plain_mf,47,multi-Forest,original,16,13,354447,3.66768515462114e-05
plain_mf,47,multi-Forest,original,23,13,354447,3.66768515462114e-05
plain_mf,47,multi-Forest,original,35,13,354447,3.66768515462114e-05
plain_mf,47,multi-Forest,original,13,12,354447,3.38555552734259e-05
plain_mf,47,multi-Forest,original,19,11,354447,3.10342590006404e-05
plain_mf,47,multi-Forest,original,12,10,354447,2.82129627278549e-05
plain_mf,47,multi-Forest,original,14,10,354447,2.82129627278549e-05
plain_mf,47,multi-Forest,original,29,10,354447,2.82129627278549e-05
plain_mf,47,multi-Forest,original,20,8,354447,2.2570370182284e-05
plain_mf,47,multi-Forest,original,2,7,354447,1.97490739094985e-05
plain_mf,48,multi-Forest,original,21,42,1624,0.0258620689655172
plain_mf,48,multi-Forest,original,49,27,1624,0.0166256157635468
plain_mf,48,multi-Forest,original,53,22,1624,0.0135467980295567
plain_mf,48,multi-Forest,original,30,17,1624,0.0104679802955665
plain_mf,48,multi-Forest,original,43,9,1624,0.00554187192118227
plain_mf,48,multi-Forest,original,27,8,1624,0.00492610837438424
plain_mf,48,multi-Forest,original,40,8,1624,0.00492610837438424
plain_mf,48,multi-Forest,original,4,7,1624,0.00431034482758621
plain_mf,48,multi-Forest,original,26,6,1624,0.00369458128078818
plain_mf,48,multi-Forest,original,47,5,1624,0.00307881773399015
plain_mf,48,multi-Forest,original,28,2,1624,0.00123152709359606
plain_mf,48,multi-Forest,original,1,1,1624,0.00061576354679803
plain_mf,48,multi-Forest,original,3,1,1624,0.00061576354679803
plain_mf,48,multi-Forest,original,17,1,1624,0.00061576354679803
plain_mf,48,multi-Forest,original,20,1,1624,0.00061576354679803
plain_mf,48,multi-Forest,original,45,1,1624,0.00061576354679803
plain_mf,48,multi-Forest,original,52,1,1624,0.00061576354679803
plain_mf,49,multi-Forest,original,30,20054,157753,0.12712278054934
plain_mf,49,multi-Forest,original,40,11484,157753,0.0727973477524992
plain_mf,49,multi-Forest,original,52,9628,157753,0.0610321198329033
plain_mf,49,multi-Forest,original,26,8785,157753,0.0556883228845093
plain_mf,49,multi-Forest,original,10,7899,157753,0.0500719479185816
plain_mf,49,multi-Forest,original,44,7748,157753,0.0491147553453817
plain_mf,49,multi-Forest,original,36,5066,157753,0.0321134938796727
plain_mf,49,multi-Forest,original,21,3634,157753,0.0230360119934328
plain_mf,49,multi-Forest,original,47,2881,157753,0.0182627271747605
plain_mf,49,multi-Forest,original,34,2719,157753,0.0172358053412613
plain_mf,49,multi-Forest,original,28,1583,157753,0.0100346744594398
plain_mf,49,multi-Forest,original,53,1407,157753,0.0089190062946505
plain_mf,49,multi-Forest,original,39,1381,157753,0.00875419167939754
plain_mf,49,multi-Forest,original,46,1219,157753,0.00772726984589834
plain_mf,49,multi-Forest,original,50,439,157753,0.00278283138830957
plain_mf,49,multi-Forest,original,5,397,157753,0.00251659239443941
plain_mf,49,multi-Forest,original,55,394,157753,0.00249757532344868
plain_mf,49,multi-Forest,original,7,102,157753,0.000646580413684684
plain_mf,49,multi-Forest,original,45,97,157753,0.000614885295366808
plain_mf,49,multi-Forest,original,3,91,157753,0.000576851153385356
plain_mf,49,multi-Forest,original,1,82,157753,0.000519799940413178
plain_mf,49,multi-Forest,original,48,41,157753,0.000259899970206589
plain_mf,49,multi-Forest,original,54,36,157753,0.000228204851888712
plain_mf,49,multi-Forest,original,20,25,157753,0.000158475591589383
plain_mf,49,multi-Forest,original,4,20,157753,0.000126780473271507
plain_mf,49,multi-Forest,original,37,15,157753,9.508535495363e-05
plain_mf,49,multi-Forest,original,41,14,157753,8.87463312900547e-05
plain_mf,49,multi-Forest,original,22,13,157753,8.24073076264794e-05
plain_mf,49,multi-Forest,original,11,11,157753,6.97292602993287e-05
plain_mf,49,multi-Forest,original,29,11,157753,6.97292602993287e-05
plain_mf,49,multi-Forest,original,38,10,157753,6.33902366357534e-05
plain_mf,49,multi-Forest,original,18,9,157753,5.7051212972178e-05
plain_mf,49,multi-Forest,original,14,8,157753,5.07121893086027e-05
plain_mf,49,multi-Forest,original,15,8,157753,5.07121893086027e-05
plain_mf,49,multi-Forest,original,25,8,157753,5.07121893086027e-05
plain_mf,49,multi-Forest,original,13,7,157753,4.43731656450274e-05
plain_mf,49,multi-Forest,original,32,6,157753,3.8034141981452e-05
plain_mf,49,multi-Forest,original,35,6,157753,3.8034141981452e-05
plain_mf,49,multi-Forest,original,6,5,157753,3.16951183178767e-05
plain_mf,49,multi-Forest,original,9,5,157753,3.16951183178767e-05
plain_mf,49,multi-Forest,original,12,5,157753,3.16951183178767e-05
plain_mf,49,multi-Forest,original,16,5,157753,3.16951183178767e-05
plain_mf,49,multi-Forest,original,17,5,157753,3.16951183178767e-05
plain_mf,49,multi-Forest,original,27,5,157753,3.16951183178767e-05
plain_mf,49,multi-Forest,original,31,5,157753,3.16951183178767e-05
plain_mf,49,multi-Forest,original,33,5,157753,3.16951183178767e-05
plain_mf,49,multi-Forest,original,42,5,157753,3.16951183178767e-05
plain_mf,49,multi-Forest,original,24,4,157753,2.53560946543013e-05
plain_mf,49,multi-Forest,original,23,3,157753,1.9017070990726e-05
plain_mf,49,multi-Forest,original,2,2,157753,1.26780473271507e-05
plain_mf,49,multi-Forest,original,43,2,157753,1.26780473271507e-05
plain_mf,49,multi-Forest,original,19,1,157753,6.33902366357534e-06
plain_mf,50,multi-Forest,original,39,70,2292,0.0305410122164049
plain_mf,50,multi-Forest,original,53,54,2292,0.0235602094240838
plain_mf,50,multi-Forest,original,40,33,2292,0.0143979057591623
plain_mf,50,multi-Forest,original,44,31,2292,0.0135253054101222
plain_mf,50,multi-Forest,original,10,26,2292,0.0113438045375218
plain_mf,50,multi-Forest,original,28,23,2292,0.0100349040139616
plain_mf,50,multi-Forest,original,46,18,2292,0.00785340314136126
plain_mf,50,multi-Forest,original,21,12,2292,0.00523560209424084
plain_mf,50,multi-Forest,original,47,11,2292,0.00479930191972077
plain_mf,50,multi-Forest,original,30,5,2292,0.00218150087260035
plain_mf,50,multi-Forest,original,34,5,2292,0.00218150087260035
plain_mf,50,multi-Forest,original,55,5,2292,0.00218150087260035
plain_mf,50,multi-Forest,original,2,4,2292,0.00174520069808028
plain_mf,50,multi-Forest,original,54,3,2292,0.00130890052356021
plain_mf,50,multi-Forest,original,1,2,2292,0.00087260034904014
plain_mf,50,multi-Forest,original,36,2,2292,0.00087260034904014
plain_mf,50,multi-Forest,original,6,1,2292,0.00043630017452007
plain_mf,50,multi-Forest,original,7,1,2292,0.00043630017452007
plain_mf,50,multi-Forest,original,13,1,2292,0.00043630017452007
plain_mf,50,multi-Forest,original,14,1,2292,0.00043630017452007
plain_mf,50,multi-Forest,original,15,1,2292,0.00043630017452007
