original_zone,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55
41,1,20,3544,0,142,16,9192,0,120,15,301,525,0,37,9,0,20,1,0,447,0,0,0,0,486,3568,1605,1,1851,1,2,11652,4,1,2016,5553,0,2,216,47826,1,0,228,3,15,1739,0,81,0,0,2,0,0
42,0,1,3,2,1,2,222,4,0,0,2,78,6,111,372,0,38,658,11795,0,1278,53,1879,2123,0,4,2,1,0,15122,213,31,1,2,2,1,3,1,1,0,119372,1591,1,0,0,1,29,3,2,1,2,2,3
43,0,0,0,0,0,0,0,0,6,0,0,0,0,0,348,0,14,8,45,0,0,0,45,73,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,128,4888,0,0,132,0,0,0,0,0,0,0,0
44,600,26,2718,28,2293,15,2698,15,2241,18,13,475,10,19,149,16,1038,92,72,32059,24,18,25,14,13723,108,24227,13,66857,42,13,2036,1033,23,36046,55,14,6763,54003,1422,13,14,194740,1221,1495,42023,62,27563,4522,4621,22416,8541,7906
45,131,0,1,0,115,0,4,0,162,0,0,139,0,0,1012,0,69,0,287,4,1,0,317,45,0,1,15,130,102,139,0,10,59,1,0,0,1,581,40,2,1,0,65,11730,1193,10,0,32,3,2,0,0,1
46,625,54,93,7,239,3,165,3,23382,8,7,221,7,6,8678,3,8553,6,1790,22,17,4,8,30,294,3,298,6,623,18,4,46,1702,7,780,8,6,10014,932,6,5,174,705,8586,65064,1137,5,1889,214,8,4,7,6
47,139,12,2308,42,2801,74,1796,9,2793,47,14,17,16,4,13,12,18,16,19,8467,18,11,12,16,1878,2046,14558,13,16094,18,18,795,597,16,9350,154,10,1422,36441,767,13,16,32035,71,1929,198321,409,12668,2160,3747,18,14,195
48,0,1,0,7,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,51,1,0,0,0,6,8,2,0,22,1,0,0,0,0,0,0,0,0,7,0,0,9,1,0,0,5,1448,27,0,0,24,0,0
49,98,5,82,25,406,5,95,3,7898,6,13,4,2,2,9,9,8,8,20,3766,7,6,8,5,8770,7,1694,5,20000,5,6,7,2786,5,5211,15,8,1397,11271,15,6,4,7570,95,1204,2973,39,70544,405,9345,1451,38,387
50,1,5,0,0,0,0,1,2,25,1,0,0,1,0,0,0,1,0,2,11,0,1,2,1,1,0,20,0,5,1,1,0,2,1,1,0,0,66,35,1,2,0,31,1,18,14,0,0,1980,0,51,2,5
