original_zone,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55
36,0,0,223,0,11,0,72,23,329,0,56,12,0,0,0,0,8,0,0,313,0,0,0,1,515,0,1062,0,901,0,0,17,359,0,16192,0,0,170,339,161,0,0,1015,0,113,320,11,239,37,0,46,0,30
37,263,98,11883,9,420,165,7218,102,706,307,365,1568,561,64,9,2,210,4,8,821,3,7,5,516,51,11397,242,2,611,5,9,4470,107,6,22,140436,4,327,42,8065,10,4,40,2,139,567,3,18,4,4,2,1,2
38,0,0,0,0,0,0,0,0,0,0,0,42,0,209,0,0,0,485,0,0,0,641,330,33,0,414,0,70,0,0,45,0,0,0,0,0,27762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,43,0,0,0,56,0,28,0,3952,0,0,2,0,0,88,0,220,0,5,0,0,80,2,0,7,0,20,0,291,0,0,0,628,0,70,0,0,13279,71,0,0,0,61,77,2687,70,0,60,146,0,0,0,0
40,161,3,885,29,2242,12,1339,7,3492,13,10,9,10,9,4,9,11,8,27,27415,8,9,9,29,7990,73,6880,7,33628,107,2,38,887,8,15394,16,5,2513,128131,1040,12,14,30730,144,2680,30037,480,26252,1556,4118,7213,1201,2755
41,0,28,3480,1,154,18,9211,0,122,5,298,530,1,32,0,0,17,0,0,380,0,1,0,0,477,3613,1585,2,1946,3,2,11544,10,0,2066,5404,0,0,209,48040,0,0,220,3,18,1749,0,72,1,0,0,1,0
42,4,3,2,4,3,3,88,0,1,0,0,433,2,10,389,1,42,653,11581,1,1265,37,1599,1580,1,0,1,2,1,15215,161,33,1,2,3,1,3,1,3,3,120290,1579,1,2,0,2,0,0,5,2,1,3,2
43,0,0,0,0,0,0,0,0,5,0,0,0,0,0,331,0,17,8,43,0,0,0,42,46,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,161,4901,0,0,129,0,0,0,0,0,0,0,0
44,612,34,2617,26,2261,19,2712,13,2247,22,14,505,9,24,150,12,1020,31,62,31965,15,17,24,17,13834,118,24054,9,66784,43,15,2056,1046,21,36179,55,19,6755,53875,1338,16,15,195271,1247,1564,41875,63,27296,4737,4772,22327,8591,7788
45,128,0,0,0,116,0,0,0,159,0,2,145,0,2,978,0,80,0,290,2,3,2,341,42,0,0,14,104,102,143,0,6,64,1,1,1,0,605,40,1,4,1,64,11734,1185,12,0,29,3,0,1,0,0
46,638,59,97,3,235,5,169,5,23377,4,8,239,6,11,8953,4,8264,4,1733,22,22,6,7,24,293,4,304,2,559,26,5,40,1758,2,783,16,3,10188,983,5,6,169,665,8522,64957,1192,3,1852,230,3,5,8,4
47,133,7,2258,45,2764,73,1747,15,2795,55,10,12,10,18,13,17,25,11,8,8564,16,13,19,14,1787,2054,14537,10,15660,15,15,811,563,13,9203,138,18,1451,35681,699,17,23,32271,62,2041,199318,422,12780,2236,3731,19,16,214
48,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,42,0,0,0,0,6,8,2,0,17,0,0,0,0,0,0,0,0,0,8,0,0,9,0,1,0,5,1465,27,0,1,22,0,0
49,82,2,91,20,397,5,102,5,7899,11,5,7,8,8,5,5,9,1,25,3634,13,3,4,8,8785,5,1583,11,20054,5,6,5,2719,6,5066,15,10,1381,11484,14,5,2,7748,97,1219,2881,41,70358,439,9628,1407,36,394
50,2,4,0,0,0,1,1,0,26,0,0,1,1,1,0,0,0,0,1,12,0,0,0,0,1,0,23,0,5,0,1,0,5,1,2,1,0,70,33,0,1,0,31,1,18,11,0,1,1974,1,54,3,5
52,4,11,6,6,6,6,8,5,10,10,13,4,6,11,7,9,5,4,11,22,8,13,3,9,38,3,18,6,2,5,10,10,2,7,3,4,6,6,335,4,9,4,200,6,10,57,0,1182,3,20315,797,6,390
53,8,81,15,17,13,16,18,17,23,27,22,16,17,25,17,17,19,19,18,2145,11,20,20,9,423,10,71,19,435,21,18,14,229,15,35,13,18,47,1054,16,18,18,2259,23,33,37,43,1173,488,1845,50070,1630,1804
54,2,7,5,1,3,0,3,2,3,3,3,4,5,1,8,2,5,5,3,174,7,6,3,3,2,0,4,3,4,2,4,2,10,2,22,2,4,4,27,5,3,6,216,4,6,1,2,16,22,2,177,10736,2
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,38,0,0,0,0,0,0,0,5,1,0,1,129,0,0,0,136,0,0,0,0,8,32,420,188,0,5417
