original_zone,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55
28,625,52,1152,0,224,0,479,0,1198,0,0,25,0,50,49,0,746,8,32,640,0,121,29,29,797,1339,22579,0,1769,8,0,372,275,0,2789,3,0,1156,934,251,0,0,3319,222,733,2858,0,421,417,0,0,0,341
29,0,7,2,5,1,0,627,1,4,0,47,58,4,3759,5,3,2,1845,28,4,12,6845,14759,742,4,25,2,130071,5,5,1290,1508,5,1525,2,0,1075,3,14,0,1,2,1,3,7,4,2,7,5,4,2,2,4
30,234,5,5848,181,3132,4,2204,11,3882,64,10,7,8,7,6,10,20,7,9,54423,5,10,2,9,34078,677,10353,6,248563,8,8,480,1390,8,20250,357,1,7673,49411,2013,10,7,47851,371,2394,44390,874,28970,1799,223,2691,1012,591
31,4557,190,5,8,56,268,1327,1,49,27,1,8717,60,367,48586,19,10197,1779,43131,4,22215,720,4128,24811,0,17,2,47,11,593488,1441,1851,0,165,50,11,0,150,2,4,67454,557,3,4213,60,2,17,1,603,2,2,0,2
32,0,0,1,0,0,1,805,0,0,0,6,1587,306,1546,19,0,112,526,96,0,0,2492,5058,2932,0,146,0,887,0,299,40497,1976,0,665,0,0,210,0,0,0,315,1,0,0,0,0,0,0,1,0,0,0,0
33,1379,202,6049,2,2334,10,23120,0,376,3236,2930,22403,607,4404,427,0,508,36,365,0,0,3304,9885,6084,38,3487,474,2951,22,76,4626,259060,9,894,139,3188,0,41,112,24754,1,0,1250,635,29,188,0,72,3,41,0,0,0
34,0,0,50,0,0,0,8,0,416,2,1,0,3,2,2,3,5,0,2,0,3,0,0,1,23,24,6,0,32,0,1,3,3952,2,103,1,0,201,18,0,0,3,7,0,104,1,1,167,7,2,2,0,1
35,0,0,0,0,0,0,1,0,0,0,0,120,87,45,31,0,6,30,0,0,0,587,2082,750,0,0,0,533,0,0,335,270,0,27983,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,7,0,247,0,9,0,77,23,365,0,37,28,0,0,4,0,0,0,0,279,0,0,0,0,537,2,991,0,808,0,0,32,344,0,16388,0,0,141,394,152,0,0,924,4,102,319,22,239,37,0,38,0,25
37,287,109,11897,12,423,170,7241,87,832,333,428,1384,573,33,11,4,218,15,3,857,4,4,4,552,87,11561,255,2,572,1,9,4988,94,3,25,140235,3,246,34,7490,1,3,40,8,145,590,2,13,3,3,2,4,6
38,0,0,0,0,0,0,0,0,0,0,0,35,0,226,0,1,0,348,0,0,0,664,309,44,0,416,0,88,0,0,67,0,0,0,0,0,27834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,31,0,0,0,57,0,21,0,3737,0,0,2,0,0,109,0,238,0,18,0,0,80,2,0,14,0,19,0,255,0,0,0,651,0,64,0,0,13633,63,0,0,1,73,86,2515,67,0,63,144,0,0,0,0
40,167,9,823,19,2185,7,1482,4,3490,16,7,10,5,6,9,8,8,8,38,27201,10,11,8,30,7092,111,6744,13,33081,90,7,35,712,8,14964,17,8,2266,131396,995,4,8,29351,180,2622,30838,488,26431,1445,4103,7246,1228,2617
41,5,25,3753,2,163,15,8828,0,114,12,320,536,2,33,1,1,6,0,2,400,0,1,0,3,450,3625,1464,0,1975,0,9,12000,5,0,2058,5444,1,18,223,47693,0,1,282,21,7,1663,0,81,0,0,0,0,1
