source_zone,method,method_label,scenario,period,ssp,common_valid_pixels,common_valid_area_km2,rank_cutoff,rank_label,pixel_count,area_km2,pixel_share,area_share
28,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,156680,113424.174263926,0.0126417374530272,0.0133422498886987
28,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,255500,186386.547635423,0.0206150365027345,0.021924919538379
29,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,23005,13767.4147110293,0.00185616013598985,0.00161948093153825
29,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,63344,38799.6289135702,0.00511091535119066,0.00456405654185376
29,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,67740,41531.0508749971,0.00546560693814182,0.00488535766304189
30,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,65037,49262.1912728352,0.00524751518210702,0.00579478290490037
30,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,495039,371221.949587397,0.0399422585333745,0.0436673755635197
30,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,819688,618124.694685938,0.0661365872440448,0.072710903053921
31,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,388787,274541.566252325,0.0313693080109144,0.0322947220514899
31,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,756985,533487.199824148,0.0610773910255283,0.0627548719544854
31,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,790644,557231.445535034,0.0637931699439061,0.0655479419657877
32,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,49348,31324.9571341352,0.00398164705024244,0.00368480007501656
32,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,232573,150897.943302882,0.0187651698025459,0.0177503436132844
32,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,250539,162916.371119227,0.0202147578487616,0.0191640886833771
33,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,272398,183611.408385856,0.0219784528895181,0.0215984758892721
33,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,503263,338139.511617241,0.040605812585032,0.0397758404724366
33,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,533179,358275.141134025,0.0430195872700253,0.0421444237345377
34,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,13787,10265.8421705091,0.00111240512040392,0.00120758588233722
34,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,67998,50480.3452230553,0.00548642368733049,0.00593807611829351
34,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,138152,102707.747438039,0.0111468043950128,0.0120816610807763
