source_zone,method,method_label,scenario,period,ssp,common_valid_pixels,common_valid_area_km2,rank_cutoff,rank_label,pixel_count,area_km2,pixel_share,area_share
29,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,81082,49443.5213967748,0.006542107200449,0.00581611302999629
29,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,85386,52142.4095617453,0.00688937576055768,0.00613358715358918
30,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,69611,52668.1763232232,0.00561656871229687,0.00619543385919964
30,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,463581,347958.814268473,0.0374040674636953,0.0409308992644066
30,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,750210,566420.166556105,0.0605307496466397,0.0666288245273428
31,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,391993,276785.778689705,0.0316279843593597,0.0325587120107483
31,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,756190,532798.231028936,0.0610132463914004,0.0626738275572844
31,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,790092,556705.161509515,0.0637486317828513,0.065486034413659
32,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,60319,38273.5760787315,0.00486684300120721,0.00450217618501956
32,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,249351,161495.214016593,0.0201189039804045,0.01899691591516
32,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,267185,173405.409739206,0.0215578415968028,0.0203979294873165
33,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,282463,190427.240647638,0.0227905481630994,0.0224002321094632
33,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,507274,340894.214767996,0.0409294404183489,0.040099880193643
33,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,535791,360097.997057318,0.0432303366842921,0.0423588489168016
34,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,13599,10119.6343901199,0.00109723632642147,0.00119038724938014
34,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,69401,51549.4059476056,0.00559962484667819,0.0060638312796223
34,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,141229,105022.87399125,0.0113950723688638,0.0123539927701835
35,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,19,11.8765228097339,1.5330164131192e-06,1.39705257864678e-06
35,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,7534,4777.72086192937,0.00060788135033895,0.000562010224469269
35,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,10084,6406.42505425214,0.000813628289994422,0.000753597057432908
36,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,25677,18569.436717784,0.00207175065471904,0.00218434973486819
36,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,79995,58075.8367291591,0.0064544025246037,0.00683154478455963
36,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,108217,78570.1076061222,0.00873149669360634,0.00924231554927206
37,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,40220,26186.2740255718,0.00324515369135022,0.00308032933870111
37,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,153480,99311.2598328426,0.0123835452150281,0.0116821273247099
37,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,220214,143461.565465242,0.017767982968349,0.0168755917182809
38,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,0,0,0,0
38,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,60,38.0252599354954,4.84110446248168e-06,4.47296639745924e-06
38,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,61,38.6414114733605,4.92178953685638e-06,4.54544519521865e-06
39,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,63902,46770.0834577961,0.00515593762269174,0.00550163265334588
39,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,266297,196215.373371387,0.0214861932507581,0.0230810985445982
39,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,364227,268144.745189817,0.0293876825842719,0.0315422547255151
40,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,305103,234206.539220477,0.0246172582469425,0.0275500544052958
40,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,2031146,1539907.0857623,0.163883166075864,0.181141500715803
40,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,2239463,1700973.43588859,0.180691238714377,0.200087968750432
41,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,18106,12249.2475061079,0.00146088395662822,0.0014408967244912
41,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,178718,121391.26080111,0.0144198751220967,0.0142794298166447
41,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,229940,156809.142815568,0.0185527260017173,0.0184456865730374
