method,method_label,scenario,period,ssp,normal_assigned_zone,category,pixel_count,pixel_share,area_km2,area_share
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,29,changed_former_below_top5,69850,0.00984432913269088,44131.3842337299,0.00943496023527152
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,29,novel,53116,0.00984432913269088,32535.8788653144,0.00943496023527152
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,30,stable_top1,21529,0.0468302720762893,16443.0170021543,0.046936001775916
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,30,changed_former_in_top3,109982,0.0468302720762893,83402.3800669039,0.046936001775916
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,30,changed_former_rank4_5,313129,0.0468302720762893,238803.858948673,0.046936001775916
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,30,changed_former_below_top5,14695,0.0468302720762893,11411.9802909157,0.046936001775916
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,30,novel,389,0.0468302720762893,267.219034807797,0.046936001775916
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,31,stable_top1,237854,0.323248933507107,169225.743015964,0.322413775665174
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,31,changed_former_in_top3,202788,0.323248933507107,144293.967071421,0.322413775665174
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,31,changed_former_rank4_5,140276,0.323248933507107,100498.446578954,0.322413775665174
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,31,changed_former_below_top5,136371,0.323248933507107,97698.0330355996,0.322413775665174
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,31,novel,18534,0.323248933507107,13155.1271852918,0.322413775665174
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,32,stable_top1,6747,0.0605052416353544,4365.08780591331,0.0597589266282017
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,32,changed_former_in_top3,42398,0.0605052416353544,27737.192079239,0.0597589266282017
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,32,changed_former_rank4_5,33661,0.0605052416353544,22161.5768372989,0.0597589266282017
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,32,changed_former_below_top5,4467,0.0605052416353544,2937.8084253992,0.0597589266282017
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,32,novel,24238,0.0605052416353544,15843.2848237463,0.0597589266282017
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,33,stable_top1,67617,0.171751449741041,46377.112656638,0.173453644744424
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,33,changed_former_in_top3,133436,0.171751449741041,90407.8924314242,0.173453644744424
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,33,changed_former_rank4_5,79708,0.171751449741041,54640.2562214183,0.173453644744424
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,33,changed_former_below_top5,57096,0.171751449741041,38975.7341489231,0.173453644744424
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,33,novel,55834,0.171751449741041,36973.6839550647,0.173453644744424
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,34,stable_top1,4687,0.20144410538531,3602.28097964104,0.20528934327394
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,34,changed_former_in_top3,7669,0.20144410538531,5870.57744708651,0.20528934327394
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,34,changed_former_rank4_5,4071,0.20144410538531,3049.73446058128,0.20528934327394
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,34,changed_former_below_top5,6150,0.20144410538531,4541.08686148827,0.20528934327394
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,34,novel,690,0.20144410538531,483.655744571012,0.20528934327394
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,35,stable_top1,0,0,0,0
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,35,changed_former_in_top3,333,0,217.020323301506,0
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,35,changed_former_rank4_5,17426,0,11430.6677946507,0
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,35,changed_former_below_top5,11020,0,7295.61722088432,0
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,35,novel,44420,0,29320.0945726781,0
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,36,stable_top1,6546,0.0483131720926113,4771.57522524837,0.0473886055288
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,36,changed_former_in_top3,26504,0.0483131720926113,19603.1220478905,0.0473886055288
