16,2928,3417,61,674,5932,164,151,5,12449,106,6,5907,32,259,587150,4643,39584,577,88867,18,21097,136,480,4298,30,7,681,6,33,72357,764,317,377,9,536,9,5,2059,60,5,6718,8304,133,10746,28625,34,176,114,105,5,8,8,6
17,0,83,2,1,11,1,0,3,1,2,0,0,5,0,6,1481,0,1,1,0,0,1,0,1,3,3,3,1,1,0,1,1,1,0,1,1,2,1,0,2,4,0,2,0,0,2,4,3,2,1,0,2,0
18,1488,839,143,83,979,0,131,0,5149,112,0,3141,0,0,22829,119,52247,7,1434,4,403,0,160,1944,22,0,573,0,63,4930,128,214,507,17,476,1,0,4482,4,3,1376,566,324,1315,6642,2,4,29,74,0,0,0,0
19,59,36,37,36,18,30,215,23,518,21,22,365,5103,10012,4571,20,217,520503,38418,24,2987,50337,25958,931,18,775,90,4014,11,6729,1186,173,30,45,22,36,10986,22,28,25,4789,569,35,428,661,14,29,13,54,22,35,27,29
20,150,87,27,82,195,27,42,31,2921,34,31,404,35,30,53768,961,2154,32,234953,23,7312,28,534,1038,21,22,141,27,30,29017,115,63,228,28,26,29,32,105,27,32,33791,78,23,2757,8161,27,116,19,44,25,24,32,26
21,68,48,264,153,145,17,54,209,241,19,26,21,18,21,21,20,21,27,24,373558,22,20,20,19,5780,15,1142,18,83429,22,29,21,189,18,8186,352,24,403,32661,188,26,26,30223,23,89,17881,1154,16240,378,577,23384,622,1054
22,1,54,525,38,443,40,1,2,0,1,749,108,0,0,4810,57,115,218,3454,1,24302,4,218,421,1,243,1,0,1,3416,33,3,1,1,0,0,2,1,0,1,2658,1,1,25,1,1,0,1,1,0,5,0,20
23,0,3,0,84,0,120,544,1,0,1,173,1105,5730,13649,286,8,365,31021,257,11,31,193462,48182,2344,1,507,126,12713,1,1672,2888,1848,3,5785,0,1,2944,0,30,34,798,14,16,7,5,4,1,20,2,4,2,2,1
24,60,28,22,156,352,60,757,10,11,183,1067,11755,671,7915,892,7,555,10346,698,6,350,100897,552957,56740,4,1719,13,31950,4,5273,15674,10040,10,16695,5,4,3544,4,4,3,13351,507,10,29,8,5,5,9,7,6,4,8,7
25,400,69,2,631,1007,1,972,5,1,1264,693,23251,105,1497,3485,2,650,30,2150,7,214,1654,25129,143274,0,288,3,446,5,11579,3147,6040,1,2465,5,1,4,12,2,3,6405,327,0,96,8,3,4,5,2,2,2,4,5
26,21,0,80,2,192,0,138,0,799,0,9,0,0,0,0,0,7,0,0,2191,1,58,36,0,17038,9,193,0,9561,0,0,4,707,1,2320,0,0,357,842,31,1,0,1167,0,149,318,1,3758,1,92,744,0,68
27,26,216,35863,2802,2928,3798,28158,122,102,18591,8321,2590,6488,22945,31,41,65,2578,24,132,32,5182,4462,844,142,625524,4071,36,53,25,1760,19220,36,25,2426,32917,1097,183,113,16119,25,12,1124,163,135,7281,56,34,83,30,20,19,45
28,409,1,880,0,177,0,1393,0,1408,0,0,29,0,126,125,0,962,13,15,489,0,62,58,0,335,1440,18282,0,3529,7,0,448,284,0,3301,28,0,936,1968,320,0,0,3729,201,865,3163,0,429,423,0,0,0,207
29,1,2,1,1,6,2,190,0,4,1,57,193,94,3741,1,2,3,1089,25,4,7,11442,26328,869,0,24,25,115861,4,16,781,1630,1,967,1,1,929,2,3,0,1,0,2,2,3,8,2,7,1,2,1,1,0
30,116,12,6562,9,2198,6,1405,9,4425,7,5,11,9,8,10,6,96,6,10,56591,7,8,1,13,3496,806,8572,10,315456,6,7,511,603,12,11948,188,8,6657,41413,689,7,4,37291,166,3909,47329,325,21380,1138,89,1836,390,781
31,3445,148,0,33,94,198,582,1,25,21,32,10373,168,168,64742,0,7532,2261,54510,1,19989,321,4403,24986,14,38,1,3,5,599393,870,1608,1,139,39,38,4,214,0,6,39618,575,15,4184,157,0,16,0,393,2,4,6,2
32,0,0,0,0,0,1,742,0,0,0,4,2196,298,1629,15,0,74,996,110,0,0,5205,11491,4286,0,306,0,813,0,634,28857,1804,0,622,0,11,104,0,0,0,281,5,0,0,0,0,0,0,0,0,0,0,0
