method,original_zone,assigned_zone,pixels,original_pixels,percent_of_original
optimized_rf,45,35,2,16405,0.0121914050594331
optimized_rf,45,2,1,16405,0.00609570252971655
optimized_rf,45,11,1,16405,0.00609570252971655
optimized_rf,45,14,1,16405,0.00609570252971655
optimized_rf,45,19,1,16405,0.00609570252971655
optimized_rf,45,21,1,16405,0.00609570252971655
optimized_rf,45,37,1,16405,0.00609570252971655
optimized_rf,45,38,1,16405,0.00609570252971655
optimized_rf,45,41,1,16405,0.00609570252971655
optimized_rf,45,50,1,16405,0.00609570252971655
optimized_rf,46,16,13604,136482,9.9676147770402
optimized_rf,46,10,12890,136482,9.44446886768951
optimized_rf,46,18,6815,136482,4.99333245409651
optimized_rf,46,39,5320,136482,3.89794991280902
optimized_rf,46,45,3460,136482,2.53513283802992
optimized_rf,46,20,2643,136482,1.93651910141997
optimized_rf,46,47,1954,136482,1.43169062587008
optimized_rf,46,49,1387,136482,1.01625122726806
optimized_rf,46,30,1043,136482,0.764203338169136
optimized_rf,46,44,830,136482,0.608138802186369
optimized_rf,46,36,744,136482,0.545126829911637
optimized_rf,46,34,724,136482,0.530472882871001
optimized_rf,46,40,561,136482,0.411043214489823
optimized_rf,46,1,440,136482,0.322386834893979
optimized_rf,46,5,387,136482,0.283553875236295
optimized_rf,46,13,382,136482,0.279890388476136
optimized_rf,46,28,298,136482,0.218343810905467
optimized_rf,46,26,241,136482,0.176580061839657
optimized_rf,46,43,117,136482,0.0857255901877171
optimized_rf,46,3,107,136482,0.0783986166673994
optimized_rf,46,50,93,136482,0.0681408537389546
optimized_rf,46,7,57,136482,0.0417637490658109
optimized_rf,46,2,42,136482,0.0307732887853343
optimized_rf,46,37,36,136482,0.0263771046731437
optimized_rf,46,31,26,136482,0.019050131152826
optimized_rf,46,38,14,136482,0.0102577629284448
optimized_rf,46,33,13,136482,0.00952506557641301
optimized_rf,46,14,11,136482,0.00805967087234947
optimized_rf,46,22,11,136482,0.00805967087234947
optimized_rf,46,48,10,136482,0.0073269735203177
optimized_rf,46,21,9,136482,0.00659427616828593
optimized_rf,46,25,8,136482,0.00586157881625416
optimized_rf,46,35,8,136482,0.00586157881625416
optimized_rf,46,24,7,136482,0.00512888146422239
optimized_rf,46,29,7,136482,0.00512888146422239
optimized_rf,46,42,7,136482,0.00512888146422239
optimized_rf,46,23,6,136482,0.00439618411219062
optimized_rf,46,6,5,136482,0.00366348676015885
optimized_rf,46,9,5,136482,0.00366348676015885
optimized_rf,46,12,5,136482,0.00366348676015885
optimized_rf,46,52,5,136482,0.00366348676015885
optimized_rf,46,53,5,136482,0.00366348676015885
optimized_rf,46,54,5,136482,0.00366348676015885
optimized_rf,46,11,4,136482,0.00293078940812708
optimized_rf,46,27,4,136482,0.00293078940812708
optimized_rf,46,4,3,136482,0.00219809205609531
optimized_rf,46,17,3,136482,0.00219809205609531
optimized_rf,46,41,3,136482,0.00219809205609531
optimized_rf,46,15,2,136482,0.00146539470406354
optimized_rf,46,32,2,136482,0.00146539470406354
optimized_rf,46,55,2,136482,0.00146539470406354
optimized_rf,46,19,1,136482,0.00073269735203177
optimized_rf,47,40,28770,354447,8.11686937680387
optimized_rf,47,44,22445,354447,6.33239948426704
optimized_rf,47,30,16244,354447,4.58291366551276
optimized_rf,47,28,15884,354447,4.48134699969248
optimized_rf,47,36,12192,354447,3.43972441578007
optimized_rf,47,49,10197,354447,2.87687580935937
optimized_rf,47,21,9505,354447,2.68164210728261
optimized_rf,47,27,6421,354447,1.81155433675557
optimized_rf,47,52,3209,354447,0.905353973936865
optimized_rf,47,10,2447,354447,0.69037119795061
optimized_rf,47,46,2425,354447,0.684164346150482
optimized_rf,47,5,2293,354447,0.646923235349714
optimized_rf,47,3,1582,354447,0.446329070354665
optimized_rf,47,26,1518,354447,0.428272774208838
optimized_rf,47,41,1377,354447,0.388492496762563
optimized_rf,47,50,1346,354447,0.379746478316928
optimized_rf,47,39,1084,354447,0.305828515969948
optimized_rf,47,7,976,354447,0.275358516223864
optimized_rf,47,33,777,354447,0.219214720395433
optimized_rf,47,48,690,354447,0.194669442822199
optimized_rf,47,53,457,354447,0.128933239666297
optimized_rf,47,34,302,354447,0.0852031474381219
optimized_rf,47,55,149,354447,0.0420373144645039
optimized_rf,47,37,85,354447,0.0239810183186767
optimized_rf,47,1,67,354447,0.0189026850276628
optimized_rf,47,45,31,354447,0.00874601844563503
optimized_rf,47,6,29,354447,0.00818175919107793
optimized_rf,47,18,22,354447,0.00620685180012809
optimized_rf,47,11,19,354447,0.00536046291829244
optimized_rf,47,20,19,354447,0.00536046291829244
optimized_rf,47,9,17,354447,0.00479620366373534
optimized_rf,47,2,15,354447,0.00423194440917824
optimized_rf,47,4,14,354447,0.00394981478189969
optimized_rf,47,13,13,354447,0.00366768515462114
optimized_rf,47,16,13,354447,0.00366768515462114
optimized_rf,47,24,13,354447,0.00366768515462114
optimized_rf,47,15,12,354447,0.00338555552734259
optimized_rf,47,19,11,354447,0.00310342590006404
optimized_rf,47,22,11,354447,0.00310342590006404
optimized_rf,47,38,11,354447,0.00310342590006404
optimized_rf,47,25,10,354447,0.00282129627278549
optimized_rf,47,31,10,354447,0.00282129627278549
optimized_rf,47,32,10,354447,0.00282129627278549
optimized_rf,47,42,10,354447,0.00282129627278549
optimized_rf,47,14,9,354447,0.00253916664550694
optimized_rf,47,23,8,354447,0.0022570370182284
optimized_rf,47,35,8,354447,0.0022570370182284
optimized_rf,47,29,7,354447,0.00197490739094985
optimized_rf,47,12,6,354447,0.0016927777636713
optimized_rf,47,17,6,354447,0.0016927777636713
optimized_rf,47,54,2,354447,0.000564259254557099
optimized_rf,47,43,1,354447,0.000282129627278549
optimized_rf,48,21,93,1624,5.72660098522168
optimized_rf,48,30,87,1624,5.35714285714286
optimized_rf,48,40,77,1624,4.74137931034483
optimized_rf,48,53,34,1624,2.0935960591133
optimized_rf,48,49,29,1624,1.78571428571429
optimized_rf,48,26,23,1624,1.41625615763547
optimized_rf,48,36,10,1624,0.61576354679803
optimized_rf,48,27,8,1624,0.492610837438424
optimized_rf,48,43,7,1624,0.431034482758621
optimized_rf,48,47,5,1624,0.307881773399015
optimized_rf,48,16,2,1624,0.123152709359606
optimized_rf,48,3,1,1624,0.061576354679803
optimized_rf,48,4,1,1624,0.061576354679803
optimized_rf,48,11,1,1624,0.061576354679803
optimized_rf,48,22,1,1624,0.061576354679803
optimized_rf,48,25,1,1624,0.061576354679803
optimized_rf,48,29,1,1624,0.061576354679803
optimized_rf,48,38,1,1624,0.061576354679803
optimized_rf,48,41,1,1624,0.061576354679803
optimized_rf,48,55,1,1624,0.061576354679803
optimized_rf,49,30,21684,157753,13.7455389120968
optimized_rf,49,40,11208,157753,7.10477772213524
optimized_rf,49,44,8651,157753,5.48388937135902
optimized_rf,49,10,7128,157753,4.5184560673965
optimized_rf,49,47,5483,157753,3.47568667473836
optimized_rf,49,36,4060,157753,2.57364360741159
optimized_rf,49,21,3832,157753,2.42911386788207
optimized_rf,49,26,2208,157753,1.39965642491743
optimized_rf,49,53,1804,157753,1.14355986890899
optimized_rf,49,52,1646,157753,1.0434032950245
optimized_rf,49,46,1468,157753,0.930568673812859
optimized_rf,49,39,1286,157753,0.815198443135788
optimized_rf,49,28,837,157753,0.530576280641256
optimized_rf,49,34,742,157753,0.47035555583729
optimized_rf,49,55,341,157753,0.216160706927919
optimized_rf,49,50,275,157753,0.174323150748322
optimized_rf,49,5,180,157753,0.114102425944356
optimized_rf,49,45,83,157753,0.0526138964076753
optimized_rf,49,54,44,157753,0.0278917041197315
optimized_rf,49,3,29,157753,0.0183831686243685
optimized_rf,49,20,22,157753,0.0139458520598657
optimized_rf,49,37,16,157753,0.0101424378617205
optimized_rf,49,1,14,157753,0.00887463312900547
optimized_rf,49,7,14,157753,0.00887463312900547
optimized_rf,49,4,12,157753,0.0076068283962904
optimized_rf,49,11,12,157753,0.0076068283962904
optimized_rf,49,41,12,157753,0.0076068283962904
optimized_rf,49,14,10,157753,0.00633902366357534
optimized_rf,49,32,10,157753,0.00633902366357534
optimized_rf,49,6,9,157753,0.0057051212972178
optimized_rf,49,31,9,157753,0.0057051212972178
optimized_rf,49,22,8,157753,0.00507121893086027
optimized_rf,49,24,8,157753,0.00507121893086027
optimized_rf,49,25,7,157753,0.00443731656450274
optimized_rf,49,2,6,157753,0.0038034141981452
optimized_rf,49,18,6,157753,0.0038034141981452
optimized_rf,49,19,6,157753,0.0038034141981452
optimized_rf,49,35,6,157753,0.0038034141981452
optimized_rf,49,12,5,157753,0.00316951183178767
optimized_rf,49,23,5,157753,0.00316951183178767
optimized_rf,49,27,5,157753,0.00316951183178767
optimized_rf,49,29,5,157753,0.00316951183178767
optimized_rf,49,42,5,157753,0.00316951183178767
optimized_rf,49,13,4,157753,0.00253560946543013
optimized_rf,49,15,4,157753,0.00253560946543013
optimized_rf,49,17,4,157753,0.00253560946543013
optimized_rf,49,38,4,157753,0.00253560946543013
optimized_rf,49,9,3,157753,0.0019017070990726
optimized_rf,49,33,3,157753,0.0019017070990726
optimized_rf,49,43,3,157753,0.0019017070990726
optimized_rf,49,16,2,157753,0.00126780473271507
optimized_rf,49,48,2,157753,0.00126780473271507
optimized_rf,50,39,109,2292,4.75567190226876
optimized_rf,50,53,90,2292,3.92670157068063
optimized_rf,50,44,76,2292,3.31588132635253
optimized_rf,50,40,64,2292,2.79232111692845
optimized_rf,50,30,59,2292,2.57417102966841
optimized_rf,50,47,32,2292,1.39616055846422
optimized_rf,50,46,26,2292,1.13438045375218
optimized_rf,50,10,21,2292,0.916230366492147
optimized_rf,50,28,20,2292,0.87260034904014
optimized_rf,50,14,3,2292,0.130890052356021
optimized_rf,50,15,3,2292,0.130890052356021
optimized_rf,50,34,3,2292,0.130890052356021
optimized_rf,50,2,1,2292,0.043630017452007
optimized_rf,50,6,1,2292,0.043630017452007
optimized_rf,50,9,1,2292,0.043630017452007
optimized_rf,50,11,1,2292,0.043630017452007
optimized_rf,50,18,1,2292,0.043630017452007
optimized_rf,50,21,1,2292,0.043630017452007
optimized_rf,50,33,1,2292,0.043630017452007
optimized_rf,50,37,1,2292,0.043630017452007
optimized_rf,50,43,1,2292,0.043630017452007
optimized_rf,50,45,1,2292,0.043630017452007
optimized_rf,50,49,1,2292,0.043630017452007
optimized_rf,50,54,1,2292,0.043630017452007
optimized_rf,52,49,1362,23635,5.76264015231648
optimized_rf,52,53,1308,23635,5.53416543262111
optimized_rf,52,40,334,23635,1.41315845144912
optimized_rf,52,55,305,23635,1.29045906494605
optimized_rf,52,44,275,23635,1.1635286651153
optimized_rf,52,21,65,23635,0.275015866299979
optimized_rf,52,47,17,23635,0.0719272265707637
optimized_rf,52,10,16,23635,0.0676962132430717
optimized_rf,52,26,15,23635,0.0634651999153797
optimized_rf,52,32,13,23635,0.0550031732599958
optimized_rf,52,23,11,23635,0.0465411466046118
optimized_rf,52,38,11,23635,0.0465411466046118
optimized_rf,52,45,11,23635,0.0465411466046118
optimized_rf,52,16,10,23635,0.0423101332769198
optimized_rf,52,27,10,23635,0.0423101332769198
optimized_rf,52,1,9,23635,0.0380791199492278
optimized_rf,52,4,9,23635,0.0380791199492278
optimized_rf,52,7,9,23635,0.0380791199492278
optimized_rf,52,17,9,23635,0.0380791199492278
optimized_rf,52,31,9,23635,0.0380791199492278
optimized_rf,52,13,8,23635,0.0338481066215359
optimized_rf,52,33,8,23635,0.0338481066215359
optimized_rf,52,46,8,23635,0.0338481066215359
optimized_rf,52,9,7,23635,0.0296170932938439
optimized_rf,52,19,7,23635,0.0296170932938439
optimized_rf,52,43,7,23635,0.0296170932938439
optimized_rf,52,6,6,23635,0.0253860799661519
optimized_rf,52,11,6,23635,0.0253860799661519
optimized_rf,52,14,6,23635,0.0253860799661519
optimized_rf,52,18,6,23635,0.0253860799661519
optimized_rf,52,20,6,23635,0.0253860799661519
optimized_rf,52,29,6,23635,0.0253860799661519
optimized_rf,52,35,6,23635,0.0253860799661519
optimized_rf,52,2,5,23635,0.0211550666384599
optimized_rf,52,5,5,23635,0.0211550666384599
optimized_rf,52,22,5,23635,0.0211550666384599
optimized_rf,52,37,5,23635,0.0211550666384599
optimized_rf,52,39,5,23635,0.0211550666384599
optimized_rf,52,42,5,23635,0.0211550666384599
optimized_rf,52,3,4,23635,0.0169240533107679
optimized_rf,52,15,4,23635,0.0169240533107679
optimized_rf,52,28,4,23635,0.0169240533107679
optimized_rf,52,12,3,23635,0.0126930399830759
optimized_rf,52,24,3,23635,0.0126930399830759
optimized_rf,52,25,3,23635,0.0126930399830759
optimized_rf,52,41,3,23635,0.0126930399830759
optimized_rf,52,50,3,23635,0.0126930399830759
optimized_rf,52,54,3,23635,0.0126930399830759
optimized_rf,52,30,1,23635,0.00423101332769198
optimized_rf,52,34,1,23635,0.00423101332769198
optimized_rf,52,36,1,23635,0.00423101332769198
optimized_rf,52,48,1,23635,0.00423101332769198
optimized_rf,53,44,3960,64489,6.14058211477927
optimized_rf,53,49,1637,64489,2.5384174045186
optimized_rf,53,21,945,64489,1.46536618648142
optimized_rf,53,55,834,64489,1.29324380902169
optimized_rf,53,40,704,64489,1.09165904262742
optimized_rf,53,52,304,64489,0.471398222952752
optimized_rf,53,30,230,64489,0.356649971312937
optimized_rf,53,26,163,64489,0.252756284017429
optimized_rf,53,34,111,64489,0.172122377459722
optimized_rf,53,50,98,64489,0.151963900820295
optimized_rf,53,28,83,64489,0.128704120082495
optimized_rf,53,54,45,64489,0.0697793422134007
optimized_rf,53,39,43,64489,0.0666780381150274
optimized_rf,53,36,35,64489,0.0542728217215339
optimized_rf,53,10,33,64489,0.0511715176231605
optimized_rf,53,46,30,64489,0.0465195614756005
optimized_rf,53,47,29,64489,0.0449689094264138
optimized_rf,53,20,27,64489,0.0418676053280404
optimized_rf,53,41,24,64489,0.0372156491804804
optimized_rf,53,11,23,64489,0.0356649971312937
optimized_rf,53,23,23,64489,0.0356649971312937
optimized_rf,53,18,22,64489,0.034114345082107
optimized_rf,53,42,21,64489,0.0325636930329203
optimized_rf,53,14,20,64489,0.0310130409837337
optimized_rf,53,17,20,64489,0.0310130409837337
optimized_rf,53,38,20,64489,0.0310130409837337
optimized_rf,53,5,19,64489,0.029462388934547
optimized_rf,53,6,19,64489,0.029462388934547
optimized_rf,53,22,19,64489,0.029462388934547
optimized_rf,53,25,19,64489,0.029462388934547
optimized_rf,53,13,18,64489,0.0279117368853603
optimized_rf,53,43,18,64489,0.0279117368853603
optimized_rf,53,3,17,64489,0.0263610848361736
optimized_rf,53,32,17,64489,0.0263610848361736
optimized_rf,53,37,17,64489,0.0263610848361736
optimized_rf,53,16,16,64489,0.0248104327869869
optimized_rf,53,24,16,64489,0.0248104327869869
optimized_rf,53,29,16,64489,0.0248104327869869
optimized_rf,53,9,15,64489,0.0232597807378002
optimized_rf,53,19,15,64489,0.0232597807378002
optimized_rf,53,31,15,64489,0.0232597807378002
optimized_rf,53,35,14,64489,0.0217091286886136
optimized_rf,53,1,12,64489,0.0186078245902402
optimized_rf,53,15,12,64489,0.0186078245902402
optimized_rf,53,2,11,64489,0.0170571725410535
optimized_rf,53,33,11,64489,0.0170571725410535
optimized_rf,53,45,11,64489,0.0170571725410535
optimized_rf,53,4,10,64489,0.0155065204918668
optimized_rf,53,7,10,64489,0.0155065204918668
optimized_rf,53,12,10,64489,0.0155065204918668
optimized_rf,53,27,10,64489,0.0155065204918668
optimized_rf,53,48,6,64489,0.0093039122951201
optimized_rf,54,44,417,11548,3.611014894354
optimized_rf,54,53,312,11548,2.70176653966055
optimized_rf,54,21,148,11548,1.28160720471077
optimized_rf,54,34,20,11548,0.173190162798753
optimized_rf,54,49,15,11548,0.129892622099065
optimized_rf,54,50,15,11548,0.129892622099065
optimized_rf,54,36,12,11548,0.103914097679252
optimized_rf,54,29,7,11548,0.0606165569795636
optimized_rf,54,18,6,11548,0.0519570488396259
optimized_rf,54,20,6,11548,0.0519570488396259
optimized_rf,54,40,6,11548,0.0519570488396259
optimized_rf,54,1,5,11548,0.0432975406996883
optimized_rf,54,3,5,11548,0.0432975406996883
optimized_rf,54,4,5,11548,0.0432975406996883
optimized_rf,54,10,5,11548,0.0432975406996883
optimized_rf,54,11,5,11548,0.0432975406996883
optimized_rf,54,25,5,11548,0.0432975406996883
optimized_rf,54,31,5,11548,0.0432975406996883
optimized_rf,54,38,5,11548,0.0432975406996883
optimized_rf,54,12,4,11548,0.0346380325597506
optimized_rf,54,13,4,11548,0.0346380325597506
optimized_rf,54,14,4,11548,0.0346380325597506
optimized_rf,54,15,4,11548,0.0346380325597506
optimized_rf,54,16,4,11548,0.0346380325597506
optimized_rf,54,24,4,11548,0.0346380325597506
optimized_rf,54,28,4,11548,0.0346380325597506
optimized_rf,54,45,4,11548,0.0346380325597506
optimized_rf,54,55,4,11548,0.0346380325597506
optimized_rf,54,2,3,11548,0.025978524419813
optimized_rf,54,7,3,11548,0.025978524419813
optimized_rf,54,9,3,11548,0.025978524419813
optimized_rf,54,19,3,11548,0.025978524419813
optimized_rf,54,22,3,11548,0.025978524419813
optimized_rf,54,30,3,11548,0.025978524419813
optimized_rf,54,33,3,11548,0.025978524419813
optimized_rf,54,35,3,11548,0.025978524419813
optimized_rf,54,37,3,11548,0.025978524419813
optimized_rf,54,46,3,11548,0.025978524419813
optimized_rf,54,52,3,11548,0.025978524419813
optimized_rf,54,5,2,11548,0.0173190162798753
optimized_rf,54,6,2,11548,0.0173190162798753
optimized_rf,54,17,2,11548,0.0173190162798753
optimized_rf,54,23,2,11548,0.0173190162798753
optimized_rf,54,39,2,11548,0.0173190162798753
optimized_rf,54,41,2,11548,0.0173190162798753
optimized_rf,54,47,2,11548,0.0173190162798753
optimized_rf,54,32,1,11548,0.00865950813993765
optimized_rf,54,43,1,11548,0.00865950813993765
optimized_rf,55,44,277,6383,4.33965220115933
optimized_rf,55,53,184,6383,2.88265705780981
optimized_rf,55,40,152,6383,2.38132539558201
optimized_rf,55,52,85,6383,1.33166222779257
optimized_rf,55,28,47,6383,0.73633087889707
optimized_rf,55,50,40,6383,0.626664577784741
optimized_rf,55,21,20,6383,0.31333228889237
optimized_rf,55,49,18,6383,0.281999060003133
optimized_rf,55,36,6,6383,0.0939996866677111
optimized_rf,55,37,1,6383,0.0156666144446185
optimized_rf,55,48,1,6383,0.0156666144446185
plain_mf,1,3,470,15263,3.07934220009173
plain_mf,1,39,413,15263,2.70589006093166
plain_mf,1,10,334,15263,2.18829849963965
plain_mf,1,2,327,15263,2.14243595623403
plain_mf,1,45,243,15263,1.59208543536657
plain_mf,1,13,231,15263,1.51346393238551
plain_mf,1,18,202,15263,1.32346196684793
plain_mf,1,25,194,15263,1.27104763152722
plain_mf,1,4,172,15263,1.12690820939527
plain_mf,1,5,146,15263,0.956561619602961
plain_mf,1,31,133,15263,0.871388324706807
plain_mf,1,50,108,15263,0.707593526829588
plain_mf,1,21,102,15263,0.668282775339055
plain_mf,1,33,87,15263,0.570005896612724
plain_mf,1,7,75,15263,0.491384393631658
plain_mf,1,46,68,15263,0.445521850226037
plain_mf,1,47,51,15263,0.334141387669528
plain_mf,1,17,50,15263,0.327589595754439
plain_mf,1,16,44,15263,0.288278844263906
plain_mf,1,42,33,15263,0.21620913319793
plain_mf,1,28,31,15263,0.203105549367752
plain_mf,1,40,28,15263,0.183450173622486
plain_mf,1,6,19,15263,0.124484046386687
plain_mf,1,20,18,15263,0.117932254471598
plain_mf,1,44,18,15263,0.117932254471598
plain_mf,1,12,8,15263,0.0524143353207102
plain_mf,1,11,4,15263,0.0262071676603551
plain_mf,1,30,4,15263,0.0262071676603551
plain_mf,1,48,4,15263,0.0262071676603551
plain_mf,1,52,4,15263,0.0262071676603551
plain_mf,1,14,3,15263,0.0196553757452663
plain_mf,1,24,3,15263,0.0196553757452663
plain_mf,1,32,3,15263,0.0196553757452663
plain_mf,1,35,3,15263,0.0196553757452663
plain_mf,1,38,3,15263,0.0196553757452663
plain_mf,1,15,2,15263,0.0131035838301776
plain_mf,1,19,2,15263,0.0131035838301776
plain_mf,1,26,2,15263,0.0131035838301776
plain_mf,1,29,2,15263,0.0131035838301776
plain_mf,1,37,2,15263,0.0131035838301776
plain_mf,1,43,2,15263,0.0131035838301776
plain_mf,1,9,1,15263,0.00655179191508878
plain_mf,1,27,1,15263,0.00655179191508878
plain_mf,1,34,1,15263,0.00655179191508878
plain_mf,1,36,1,15263,0.00655179191508878
plain_mf,1,41,1,15263,0.00655179191508878
plain_mf,1,49,1,15263,0.00655179191508878
plain_mf,1,53,1,15263,0.00655179191508878
plain_mf,1,54,1,15263,0.00655179191508878
plain_mf,1,55,1,15263,0.00655179191508878
plain_mf,2,3,20359,284043,7.16757674014146
plain_mf,2,4,14440,284043,5.08373732146189
plain_mf,2,5,14172,284043,4.98938540995554
plain_mf,2,6,10862,284043,3.82406889097777
plain_mf,2,9,8920,284043,3.14036959192798
plain_mf,2,18,4887,284043,1.72051414750584
plain_mf,2,16,4784,284043,1.68425203226272
plain_mf,2,11,4774,284043,1.6807314385498
plain_mf,2,13,3998,284043,1.40753336642691
plain_mf,2,7,2950,284043,1.03857514531251
plain_mf,2,1,2110,284043,0.742845273426911
plain_mf,2,12,1971,284043,0.693909020817271
plain_mf,2,27,1755,284043,0.617864196618118
plain_mf,2,10,914,284043,0.321782265361231
plain_mf,2,25,862,284043,0.303475178054027
plain_mf,2,53,515,284043,0.181310576215573
plain_mf,2,17,416,284043,0.146456698457628
plain_mf,2,14,335,284043,0.117939889382946
plain_mf,2,20,309,284043,0.108786345729344
plain_mf,2,31,298,284043,0.104913692645128
plain_mf,2,44,268,284043,0.0943519115063564
plain_mf,2,22,262,284043,0.0922395552786022
plain_mf,2,28,225,284043,0.0792133585407843
plain_mf,2,55,215,284043,0.0756927648278606
plain_mf,2,41,171,284043,0.0602021524909961
plain_mf,2,30,140,284043,0.0492883119809325
plain_mf,2,24,138,284043,0.0485841932383477
plain_mf,2,34,137,284043,0.0482321338670553
plain_mf,2,37,101,284043,0.0355579965005298
plain_mf,2,50,96,284043,0.033797699644068
plain_mf,2,40,95,284043,0.0334456402727756
plain_mf,2,46,90,284043,0.0316853434163137
plain_mf,2,32,85,284043,0.0299250465598519
plain_mf,2,33,84,284043,0.0295729871885595
plain_mf,2,36,83,284043,0.0292209278172671
plain_mf,2,42,68,284043,0.0239400372478815
plain_mf,2,39,57,284043,0.0200673841636654
plain_mf,2,52,43,284043,0.0151385529655721
plain_mf,2,26,25,284043,0.00880148428230937
plain_mf,2,45,19,284043,0.00668912805455512
plain_mf,2,49,16,284043,0.005632949940678
plain_mf,2,48,14,284043,0.00492883119809325
plain_mf,2,21,13,284043,0.00457677182680087
plain_mf,2,29,13,284043,0.00457677182680087
plain_mf,2,54,12,284043,0.0042247124555085
plain_mf,2,23,11,284043,0.00387265308421612
plain_mf,2,38,11,284043,0.00387265308421612
plain_mf,2,35,10,284043,0.00352059371292375
plain_mf,2,15,9,284043,0.00316853434163137
plain_mf,2,19,9,284043,0.00316853434163137
plain_mf,2,47,7,284043,0.00246441559904662
plain_mf,2,43,4,284043,0.0014082374851695
plain_mf,3,7,42197,552373,7.63922204742086
plain_mf,3,9,27308,552373,4.94376082828089
plain_mf,3,5,22401,552373,4.05541183222207
plain_mf,3,27,20591,552373,3.7277347010082
plain_mf,3,2,20424,552373,3.69750150713377
plain_mf,3,41,19177,552373,3.47174825706543
plain_mf,3,6,18767,552373,3.39752305054737
plain_mf,3,12,18381,552373,3.32764273416695
plain_mf,3,37,11205,552373,2.02852058301184
plain_mf,3,33,10933,552373,1.97927849478523
plain_mf,3,28,7741,552373,1.40140810647877
plain_mf,3,11,7406,552373,1.34076068164085
plain_mf,3,4,5824,552373,1.05436000673458
plain_mf,3,1,4836,552373,0.875495362734964
plain_mf,3,36,3961,552373,0.717087909800081
plain_mf,3,13,3803,552373,0.688484049727268
plain_mf,3,10,3184,552373,0.576422091593905
plain_mf,3,15,2149,552373,0.389048704408072
plain_mf,3,47,2113,552373,0.382531369201608
plain_mf,3,18,1562,552373,0.282779933124899
plain_mf,3,24,1445,552373,0.261598593703892
plain_mf,3,14,1266,552373,0.229192954760642
plain_mf,3,39,1048,552373,0.189726869343722
plain_mf,3,44,948,552373,0.171623160436879
plain_mf,3,22,674,552373,0.122018998032127
plain_mf,3,30,645,552373,0.116768922449142
plain_mf,3,46,615,552373,0.111337809777089
plain_mf,3,34,546,552373,0.0988462506313668
plain_mf,3,26,363,552373,0.0657164633318428
plain_mf,3,32,355,552373,0.0642681666192953
plain_mf,3,21,292,552373,0.0528628300079837
plain_mf,3,40,273,552373,0.0494231253156834
plain_mf,3,25,265,552373,0.0479748286031359
plain_mf,3,23,172,552373,0.0311383793197712
plain_mf,3,49,120,552373,0.0217244506882125
plain_mf,3,16,45,552373,0.00814666900807969
plain_mf,3,29,38,552373,0.00687940938460062
plain_mf,3,42,24,552373,0.0043448901376425
plain_mf,3,45,24,552373,0.0043448901376425
plain_mf,3,19,21,552373,0.00380177887043719
plain_mf,3,17,18,552373,0.00325866760323187
plain_mf,3,52,18,552373,0.00325866760323187
plain_mf,3,38,16,552373,0.002896593425095
plain_mf,3,35,15,552373,0.00271555633602656
plain_mf,3,54,14,552373,0.00253451924695812
plain_mf,3,48,12,552373,0.00217244506882125
plain_mf,3,53,12,552373,0.00217244506882125
plain_mf,3,31,11,552373,0.00199140797975281
plain_mf,3,43,10,552373,0.00181037089068437
plain_mf,3,50,10,552373,0.00181037089068437
plain_mf,3,55,10,552373,0.00181037089068437
plain_mf,3,20,9,552373,0.00162933380161594
plain_mf,4,2,13947,91405,15.2584650730266
plain_mf,4,13,6633,91405,7.25671462173842
plain_mf,4,11,6197,91405,6.77971664569772
plain_mf,4,12,3821,91405,4.18029648268694
plain_mf,4,3,3659,91405,4.00306328975439
plain_mf,4,5,2904,91405,3.17706908812428
plain_mf,4,6,1984,91405,2.1705595973962
plain_mf,4,14,1857,91405,2.03161752639352
plain_mf,4,27,1431,91405,1.56555987090422
plain_mf,4,15,1277,91405,1.39707893441278
plain_mf,4,1,1084,91405,1.18593074777091
plain_mf,4,7,849,91405,0.928833214813194
plain_mf,4,16,746,91405,0.816147913133855
plain_mf,4,17,325,91405,0.355560417920245
plain_mf,4,22,311,91405,0.340243969148296
plain_mf,4,9,302,91405,0.330397680652043
plain_mf,4,48,206,91405,0.225370603358678
plain_mf,4,25,205,91405,0.224276571303539
plain_mf,4,20,168,91405,0.183797385263388
plain_mf,4,21,152,91405,0.166292872381161
plain_mf,4,18,146,91405,0.159728680050325
plain_mf,4,23,140,91405,0.15316448771949
plain_mf,4,33,111,91405,0.121437558120453
plain_mf,4,30,106,91405,0.115967397844757
plain_mf,4,39,71,91405,0.0776762759148843
plain_mf,4,50,44,91405,0.0481374104261255
plain_mf,4,26,39,91405,0.0426672501504294
plain_mf,4,35,14,91405,0.015316448771949
plain_mf,4,19,13,91405,0.0142224167168098
plain_mf,4,31,13,91405,0.0142224167168098
plain_mf,4,10,9,91405,0.00984628849625294
plain_mf,4,24,8,91405,0.00875225644111373
plain_mf,4,34,8,91405,0.00875225644111373
plain_mf,4,53,8,91405,0.00875225644111373
plain_mf,4,32,7,91405,0.00765822438597451
plain_mf,4,38,7,91405,0.00765822438597451
plain_mf,4,47,7,91405,0.00765822438597451
plain_mf,4,42,6,91405,0.00656419233083529
plain_mf,4,43,6,91405,0.00656419233083529
plain_mf,4,46,6,91405,0.00656419233083529
plain_mf,4,49,6,91405,0.00656419233083529
plain_mf,4,55,6,91405,0.00656419233083529
plain_mf,4,28,5,91405,0.00547016027569608
plain_mf,4,36,5,91405,0.00547016027569608
plain_mf,4,41,5,91405,0.00547016027569608
plain_mf,4,45,5,91405,0.00547016027569608
