12,348,1632,22608,7416,9174,8053,11945,5570,12,10885,236595,19508,5775,7214,12,14,7,83,7,7,1445,873,2961,2562,247,11037,18,58,6,13,31,5254,25,9,13,29,9,5,5,2589,15,3,6,31,20,7,9,11,7,3,14,15,18
13,2795,1713,1901,10960,9777,626,13169,74,34,26144,34472,379039,15738,16412,7291,88,6510,251,1667,22,2394,191,8144,35051,17,2423,103,117,61,4252,4240,29715,10,1243,7,304,10,11,10,1081,706,16,11,10,62,12,11,11,11,12,10,15,17
14,2,36,27,318,112,0,394,0,0,800,453,682,26767,557,0,0,0,496,0,0,0,693,492,30,0,615,0,0,0,0,2,183,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,64,133,520,2507,1929,1764,1287,187,104,5321,7150,16910,6456,134135,186,81,117,6622,168,102,84,13098,5494,4694,79,10682,125,3070,124,291,4101,3915,93,286,99,260,1382,105,99,149,483,141,98,86,90,83,82,105,86,82,89,90,103
16,3709,2307,67,1492,5439,162,287,5,12562,124,5,4882,10,534,547143,3243,65086,362,76543,5,25148,144,459,2891,30,12,534,12,58,61815,630,355,426,12,427,23,6,3253,70,9,6960,13748,71,24243,45466,46,16,203,114,5,6,11,8
17,0,49,0,11,17,0,0,0,0,0,2,0,1,1,1,1508,1,1,0,2,3,2,1,1,1,0,1,0,0,1,1,3,2,2,0,1,5,0,4,2,2,0,0,3,1,2,1,0,1,3,3,1,0
18,1976,828,126,110,990,0,159,0,6710,221,0,2821,1,0,24000,117,45742,5,1341,1,601,27,225,1527,42,0,449,0,10,2856,27,246,433,0,531,14,0,5526,0,3,1279,733,272,2377,10396,9,0,52,180,1,0,0,0
19,64,14,31,36,40,47,128,26,435,20,58,354,3992,18128,3593,28,454,533214,39589,25,4099,35031,18676,851,19,770,129,3394,11,6104,2848,126,27,119,25,54,13267,15,19,21,3069,515,14,1119,604,16,23,20,19,10,23,25,18
20,307,82,43,49,244,37,39,18,2680,37,28,541,34,54,53049,488,2650,437,222949,35,11701,33,630,1170,23,14,172,34,23,29653,29,52,156,36,44,32,44,201,42,45,35452,179,89,6484,9559,18,44,17,36,31,36,42,43
21,177,89,335,137,702,91,233,144,127,17,25,26,25,34,14,30,28,23,19,385300,20,26,36,24,12733,11,2746,23,60655,20,20,22,657,20,13105,378,31,514,40128,415,33,31,34952,38,110,9052,6313,13646,1181,2025,10700,538,1431
22,1,31,418,16,509,29,1,1,1,0,391,101,0,0,3353,40,103,501,2084,0,30095,3,189,268,1,243,4,1,0,1755,33,0,1,0,0,0,1,1,0,2,1729,8,0,33,2,2,1,0,2,0,0,1,25
