Species,PopulationID,source_zone,zone_name,reference_abundance,method,scenario,dual_threshold,rank_min_suitability,suitable_area_km2,suitability_weighted_area_km2,mean_dual_suitability,max_dual_suitability,population_niche_definition,source_dual_raster,population_stack_file,layer,layer_name,COLOR,period,ssp,method_label
pinuYun,pinuYun-Zone5,5,Grass and forb meadows,186,mf_var,2071-2100SSP585,0.4,0,190919.620358119,569420.169649736,0.0675816786282868,0.983948230743408,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone5.tif,,1,pop_zone5,#B8DE29,2071-2100,SSP585,Plain MF RF
pinuYun,pinuYun-Zone5,5,Grass and forb meadows,186,rf_var,2011-2040SSP245,0.4,0,708615.524859179,695841.883073457,0.0838934496657109,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone5.tif,,1,pop_zone5,#B8DE29,2011-2040,SSP245,Plain RF
pinuYun,pinuYun-Zone5,5,Grass and forb meadows,186,rf_var,2011-2040SSP585,0.4,0,703366.006911963,691811.837051129,0.0834327383069219,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone5.tif,,1,pop_zone5,#B8DE29,2011-2040,SSP585,Plain RF
pinuYun,pinuYun-Zone5,5,Grass and forb meadows,186,rf_var,2041-2070SSP245,0.4,0,562838.395912328,664486.806417123,0.0797608326720658,0.999514043331146,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone5.tif,,1,pop_zone5,#B8DE29,2041-2070,SSP245,Plain RF
pinuYun,pinuYun-Zone5,5,Grass and forb meadows,186,rf_var,2041-2070SSP585,0.4,0,487527.712772417,647866.607973571,0.0774849222788153,0.999575853347778,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone5.tif,,1,pop_zone5,#B8DE29,2041-2070,SSP585,Plain RF
pinuYun,pinuYun-Zone5,5,Grass and forb meadows,186,rf_var,2071-2100SSP245,0.4,0,461683.864642111,636971.80889772,0.0762132175859546,0.999979615211487,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone5.tif,,1,pop_zone5,#B8DE29,2071-2100,SSP245,Plain RF
pinuYun,pinuYun-Zone5,5,Grass and forb meadows,186,rf_var,2071-2100SSP585,0.4,0,221566.186078462,571284.678679562,0.0677767780332973,0.98980325460434,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone5.tif,,1,pop_zone5,#B8DE29,2071-2100,SSP585,Plain RF
pinuYun,pinuYun-Zone7,7,Deciduous scrubs in temperate zone,19,mf_var,2011-2040SSP245,0.4,0,908222.556495777,934497.083030635,0.105980623092223,0.996783018112183,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2011-2040,SSP245,Plain MF RF
pinuYun,pinuYun-Zone7,7,Deciduous scrubs in temperate zone,19,mf_var,2011-2040SSP585,0.4,0,901063.119536924,934465.075687479,0.105964182738458,0.996502697467804,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2011-2040,SSP585,Plain MF RF
pinuYun,pinuYun-Zone7,7,Deciduous scrubs in temperate zone,19,mf_var,2041-2070SSP245,0.4,0,789049.333383077,911794.572980806,0.103733252544119,0.990764439105988,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2041-2070,SSP245,Plain MF RF
pinuYun,pinuYun-Zone7,7,Deciduous scrubs in temperate zone,19,mf_var,2041-2070SSP585,0.4,0,658658.232643191,859045.038130618,0.0979781783470154,0.984044671058655,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2041-2070,SSP585,Plain MF RF
pinuYun,pinuYun-Zone7,7,Deciduous scrubs in temperate zone,19,mf_var,2071-2100SSP245,0.4,0,650896.814262179,855620.282062806,0.0976323970408807,0.980042815208435,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2071-2100,SSP245,Plain MF RF
pinuYun,pinuYun-Zone7,7,Deciduous scrubs in temperate zone,19,mf_var,2071-2100SSP585,0.4,0,393028.573989724,747137.85956508,0.0856138736939156,0.95249342918396,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2071-2100,SSP585,Plain MF RF
pinuYun,pinuYun-Zone7,7,Deciduous scrubs in temperate zone,19,rf_var,2011-2040SSP245,0.4,0,915449.876126181,937998.821926289,0.106327823450021,0.997853755950928,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2011-2040,SSP245,Plain RF
pinuYun,pinuYun-Zone7,7,Deciduous scrubs in temperate zone,19,rf_var,2011-2040SSP585,0.4,0,908772.259378617,937973.053041428,0.106325024393075,0.998431622982025,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2011-2040,SSP585,Plain RF
pinuYun,pinuYun-Zone7,7,Deciduous scrubs in temperate zone,19,rf_var,2041-2070SSP245,0.4,0,802072.949460654,916046.868555697,0.104216838089282,0.992921352386475,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2041-2070,SSP245,Plain RF
pinuYun,pinuYun-Zone7,7,Deciduous scrubs in temperate zone,19,rf_var,2041-2070SSP585,0.4,0,680644.522942131,865859.510441791,0.0987751379516298,0.985073983669281,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2041-2070,SSP585,Plain RF
pinuYun,pinuYun-Zone7,7,Deciduous scrubs in temperate zone,19,rf_var,2071-2100SSP245,0.4,0,674969.461701602,861728.674019583,0.098343549799356,0.983543455600739,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2071-2100,SSP245,Plain RF
pinuYun,pinuYun-Zone7,7,Deciduous scrubs in temperate zone,19,rf_var,2071-2100SSP585,0.4,0,408782.274633449,757323.165010512,0.0868908826622547,0.956230461597443,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2071-2100,SSP585,Plain RF
pinuYun,pinuYun-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,138,mf_var,2011-2040SSP245,0.4,0,450367.913421521,415807.106209249,0.0417823776554996,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone10.tif,,3,pop_zone10,#006D77,2011-2040,SSP245,Plain MF RF
pinuYun,pinuYun-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,138,mf_var,2011-2040SSP585,0.4,0,448317.796062005,413127.198861254,0.0415219852591457,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone10.tif,,3,pop_zone10,#006D77,2011-2040,SSP585,Plain MF RF
pinuYun,pinuYun-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,138,mf_var,2041-2070SSP245,0.4,0,450681.696874298,422502.458907184,0.0425979404395043,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone10.tif,,3,pop_zone10,#006D77,2041-2070,SSP245,Plain MF RF
pinuYun,pinuYun-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,138,mf_var,2041-2070SSP585,0.4,0,452199.263423622,429569.899071774,0.0433225218901501,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone10.tif,,3,pop_zone10,#006D77,2041-2070,SSP585,Plain MF RF
pinuYun,pinuYun-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,138,mf_var,2071-2100SSP245,0.4,0,454654.037266167,432326.807470186,0.0436141522517113,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone10.tif,,3,pop_zone10,#006D77,2071-2100,SSP245,Plain MF RF
pinuYun,pinuYun-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,138,mf_var,2071-2100SSP585,0.4,0,437210.105469489,426043.058256222,0.0430045770692589,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone10.tif,,3,pop_zone10,#006D77,2071-2100,SSP585,Plain MF RF
pinuYun,pinuYun-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,138,rf_var,2011-2040SSP245,0.4,0,449973.316552287,415369.522489333,0.0417432238871689,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone10.tif,,3,pop_zone10,#006D77,2011-2040,SSP245,Plain RF
pinuYun,pinuYun-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,138,rf_var,2011-2040SSP585,0.4,0,447749.922452866,412851.956740509,0.0415012834673699,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone10.tif,,3,pop_zone10,#006D77,2011-2040,SSP585,Plain RF
pinuYun,pinuYun-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,138,rf_var,2041-2070SSP245,0.4,0,449617.149124752,421466.058875481,0.0425055620306445,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone10.tif,,3,pop_zone10,#006D77,2041-2070,SSP245,Plain RF
pinuYun,pinuYun-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,138,rf_var,2041-2070SSP585,0.4,0,450470.924407072,427960.47307937,0.0431665870369082,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone10.tif,,3,pop_zone10,#006D77,2041-2070,SSP585,Plain RF
pinuYun,pinuYun-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,138,rf_var,2071-2100SSP245,0.4,0,452791.24635084,430523.804846467,0.0434303931521971,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone10.tif,,3,pop_zone10,#006D77,2071-2100,SSP245,Plain RF
pinuYun,pinuYun-Zone10,10,Needleleaf forests on mountains in subtropical and tropical zones,138,rf_var,2071-2100SSP585,0.4,0,433133.443279137,424395.940853799,0.0428221719620255,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone10.tif,,3,pop_zone10,#006D77,2071-2100,SSP585,Plain RF
pinuYun,pinuYun-Zone18,18,Subalpine broadleaf deciduous scrubs,10,mf_var,2011-2040SSP245,0.4,0,982190.726919402,872746.052726537,0.0910208294974504,0.999943137168884,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone18.tif,,4,pop_zone18,#9D4EDD,2011-2040,SSP245,Plain MF RF
pinuYun,pinuYun-Zone18,18,Subalpine broadleaf deciduous scrubs,10,mf_var,2011-2040SSP585,0.4,0,982346.099198314,869980.49891077,0.0907256417760756,0.999944865703583,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone18.tif,,4,pop_zone18,#9D4EDD,2011-2040,SSP585,Plain MF RF
pinuYun,pinuYun-Zone18,18,Subalpine broadleaf deciduous scrubs,10,mf_var,2041-2070SSP245,0.4,0,1108202.44447897,965659.795363358,0.100637014446173,0.997728586196899,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone18.tif,,4,pop_zone18,#9D4EDD,2041-2070,SSP245,Plain MF RF
pinuYun,pinuYun-Zone18,18,Subalpine broadleaf deciduous scrubs,10,mf_var,2041-2070SSP585,0.4,0,1175688.30974684,1009840.42089651,0.105208311640963,0.99634063243866,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone18.tif,,4,pop_zone18,#9D4EDD,2041-2070,SSP585,Plain MF RF
pinuYun,pinuYun-Zone18,18,Subalpine broadleaf deciduous scrubs,10,mf_var,2071-2100SSP245,0.4,0,1191642.49644099,1017423.41786625,0.105980158356835,0.997727930545807,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone18.tif,,4,pop_zone18,#9D4EDD,2071-2100,SSP245,Plain MF RF
pinuYun,pinuYun-Zone18,18,Subalpine broadleaf deciduous scrubs,10,mf_var,2071-2100SSP585,0.4,0,1377363.57446165,1082852.83235389,0.112366647166444,0.991005539894104,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone18.tif,,4,pop_zone18,#9D4EDD,2071-2100,SSP585,Plain MF RF
pinuYun,pinuYun-Zone18,18,Subalpine broadleaf deciduous scrubs,10,rf_var,2011-2040SSP245,0.4,0,971808.795230242,870262.193381584,0.0907702344159903,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone18.tif,,4,pop_zone18,#9D4EDD,2011-2040,SSP245,Plain RF
pinuYun,pinuYun-Zone18,18,Subalpine broadleaf deciduous scrubs,10,rf_var,2011-2040SSP585,0.4,0,972882.87660137,867885.0103962,0.0905152721114403,0.999994277954102,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone18.tif,,4,pop_zone18,#9D4EDD,2011-2040,SSP585,Plain RF
pinuYun,pinuYun-Zone18,18,Subalpine broadleaf deciduous scrubs,10,rf_var,2041-2070SSP245,0.4,0,1091908.34790768,960754.947095051,0.100130157693894,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone18.tif,,4,pop_zone18,#9D4EDD,2041-2070,SSP245,Plain RF
pinuYun,pinuYun-Zone18,18,Subalpine broadleaf deciduous scrubs,10,rf_var,2041-2070SSP585,0.4,0,1153881.15192986,1003331.01608335,0.104534785833586,0.999522864818573,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone18.tif,,4,pop_zone18,#9D4EDD,2041-2070,SSP585,Plain RF
pinuYun,pinuYun-Zone18,18,Subalpine broadleaf deciduous scrubs,10,rf_var,2071-2100SSP245,0.4,0,1167750.33688283,1011385.67161247,0.105352933717245,0.999943852424622,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone18.tif,,4,pop_zone18,#9D4EDD,2071-2100,SSP245,Plain RF
pinuYun,pinuYun-Zone18,18,Subalpine broadleaf deciduous scrubs,10,rf_var,2071-2100SSP585,0.4,0,1344586.10049745,1075650.38043239,0.111602198693096,0.993957817554474,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone18.tif,,4,pop_zone18,#9D4EDD,2071-2100,SSP585,Plain RF
pinuYun,pinuYun-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,271,mf_var,2011-2040SSP245,0.4,0,1530533.46254914,1199875.25433149,0.116895770268274,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone21.tif,,5,pop_zone21,#F3722C,2011-2040,SSP245,Plain MF RF
pinuYun,pinuYun-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,271,mf_var,2011-2040SSP585,0.4,0,1551059.6807626,1201537.26610723,0.117092041448097,0.999445676803589,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone21.tif,,5,pop_zone21,#F3722C,2011-2040,SSP585,Plain MF RF
pinuYun,pinuYun-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,271,mf_var,2041-2070SSP245,0.4,0,1731499.18957856,1250850.03087577,0.122170502121106,0.996771037578583,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone21.tif,,5,pop_zone21,#F3722C,2041-2070,SSP245,Plain MF RF
pinuYun,pinuYun-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,271,mf_var,2041-2070SSP585,0.4,0,1831966.33894772,1284644.79448191,0.125630449452895,0.98999559879303,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone21.tif,,5,pop_zone21,#F3722C,2041-2070,SSP585,Plain MF RF
pinuYun,pinuYun-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,271,mf_var,2071-2100SSP245,0.4,0,1829385.60026031,1276863.99086277,0.124965561116142,0.986386716365814,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone21.tif,,5,pop_zone21,#F3722C,2071-2100,SSP245,Plain MF RF
pinuYun,pinuYun-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,271,mf_var,2071-2100SSP585,0.4,0,1865238.78048863,1269536.75920169,0.12469948064926,0.979230105876923,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone21.tif,,5,pop_zone21,#F3722C,2071-2100,SSP585,Plain MF RF
pinuYun,pinuYun-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,271,rf_var,2011-2040SSP245,0.4,0,1538441.37702342,1201072.91162484,0.11702210819736,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone21.tif,,5,pop_zone21,#F3722C,2011-2040,SSP245,Plain RF
pinuYun,pinuYun-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,271,rf_var,2011-2040SSP585,0.4,0,1560595.49867235,1203105.24246789,0.11725418651389,0.999948859214783,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone21.tif,,5,pop_zone21,#F3722C,2011-2040,SSP585,Plain RF
pinuYun,pinuYun-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,271,rf_var,2041-2070SSP245,0.4,0,1741467.93477746,1254326.63292747,0.122519497317467,0.994000017642975,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone21.tif,,5,pop_zone21,#F3722C,2041-2070,SSP245,Plain RF
pinuYun,pinuYun-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,271,rf_var,2041-2070SSP585,0.4,0,1840318.62484336,1285522.66452437,0.125721479504703,0.993647694587708,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone21.tif,,5,pop_zone21,#F3722C,2041-2070,SSP585,Plain RF
pinuYun,pinuYun-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,271,rf_var,2071-2100SSP245,0.4,0,1834085.30396971,1275836.44913597,0.12487127008775,0.994349718093872,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone21.tif,,5,pop_zone21,#F3722C,2071-2100,SSP245,Plain RF
pinuYun,pinuYun-Zone21,21,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,271,rf_var,2071-2100SSP585,0.4,0,1876779.92352405,1269755.83754408,0.124735690133307,0.986698865890503,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone21.tif,,5,pop_zone21,#F3722C,2071-2100,SSP585,Plain RF
pinuYun,pinuYun-Zone28,28,Broadleaf deciduous forests in subtropical zone,33,mf_var,2011-2040SSP245,0.4,0,522640.016971536,497599.63309041,0.0496746175482909,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone28.tif,,6,pop_zone28,#52B788,2011-2040,SSP245,Plain MF RF
pinuYun,pinuYun-Zone28,28,Broadleaf deciduous forests in subtropical zone,33,mf_var,2011-2040SSP585,0.4,0,518091.259630108,495663.767011983,0.0495159737251861,0.999955952167511,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone28.tif,,6,pop_zone28,#52B788,2011-2040,SSP585,Plain MF RF
pinuYun,pinuYun-Zone28,28,Broadleaf deciduous forests in subtropical zone,33,mf_var,2041-2070SSP245,0.4,0,429291.13727174,441289.436307507,0.0442666893695378,0.998333752155304,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone28.tif,,6,pop_zone28,#52B788,2041-2070,SSP245,Plain MF RF
pinuYun,pinuYun-Zone28,28,Broadleaf deciduous forests in subtropical zone,33,mf_var,2041-2070SSP585,0.4,0,366512.083775073,410391.577139993,0.0413400295316464,0.998130142688751,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone28.tif,,6,pop_zone28,#52B788,2041-2070,SSP585,Plain MF RF
pinuYun,pinuYun-Zone28,28,Broadleaf deciduous forests in subtropical zone,33,mf_var,2071-2100SSP245,0.4,0,359955.477245817,404185.824902387,0.0407779063282301,0.997250020503998,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone28.tif,,6,pop_zone28,#52B788,2071-2100,SSP245,Plain MF RF
pinuYun,pinuYun-Zone28,28,Broadleaf deciduous forests in subtropical zone,33,mf_var,2071-2100SSP585,0.4,0,243470.03953915,364806.326464996,0.037245689500023,0.981118857860565,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone28.tif,,6,pop_zone28,#52B788,2071-2100,SSP585,Plain MF RF
pinuYun,pinuYun-Zone28,28,Broadleaf deciduous forests in subtropical zone,33,rf_var,2011-2040SSP245,0.4,0,522277.250491399,496180.898726432,0.0495296644981018,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone28.tif,,6,pop_zone28,#52B788,2011-2040,SSP245,Plain RF
pinuYun,pinuYun-Zone28,28,Broadleaf deciduous forests in subtropical zone,33,rf_var,2011-2040SSP585,0.4,0,516515.934942357,493675.09561933,0.0493164296057491,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone28.tif,,6,pop_zone28,#52B788,2011-2040,SSP585,Plain RF
pinuYun,pinuYun-Zone28,28,Broadleaf deciduous forests in subtropical zone,33,rf_var,2041-2070SSP245,0.4,0,419665.817475388,440299.399088811,0.0441782397475108,0.998000025749207,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone28.tif,,6,pop_zone28,#52B788,2041-2070,SSP245,Plain RF
pinuYun,pinuYun-Zone28,28,Broadleaf deciduous forests in subtropical zone,33,rf_var,2041-2070SSP585,0.4,0,357843.350973783,409585.086331117,0.0412679736351961,0.999406814575195,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone28.tif,,6,pop_zone28,#52B788,2041-2070,SSP585,Plain RF
pinuYun,pinuYun-Zone28,28,Broadleaf deciduous forests in subtropical zone,33,rf_var,2071-2100SSP245,0.4,0,352479.076453669,403954.726646998,0.0407607028540228,0.995962798595428,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone28.tif,,6,pop_zone28,#52B788,2071-2100,SSP245,Plain RF
pinuYun,pinuYun-Zone28,28,Broadleaf deciduous forests in subtropical zone,33,rf_var,2071-2100SSP585,0.4,0,230593.948878096,363119.975155754,0.0370806677797168,0.980509221553802,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone28.tif,,6,pop_zone28,#52B788,2071-2100,SSP585,Plain RF
pinuYun,pinuYun-Zone30,30,Needleleaf forests in subtropical zone,59235,mf_var,2011-2040SSP245,0.4,0,1337047.96536245,1106879.19796073,0.107820438876551,0.998766124248505,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone30.tif,,7,pop_zone30,#1B9AAA,2011-2040,SSP245,Plain MF RF
pinuYun,pinuYun-Zone30,30,Needleleaf forests in subtropical zone,59235,mf_var,2011-2040SSP585,0.4,0,1353438.25968577,1097806.91280904,0.106973193972744,0.998434722423553,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone30.tif,,7,pop_zone30,#1B9AAA,2011-2040,SSP585,Plain MF RF
pinuYun,pinuYun-Zone30,30,Needleleaf forests in subtropical zone,59235,mf_var,2041-2070SSP245,0.4,0,1163217.31351408,988036.407931602,0.0963782271461983,0.997828722000122,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone30.tif,,7,pop_zone30,#1B9AAA,2041-2070,SSP245,Plain MF RF
pinuYun,pinuYun-Zone30,30,Needleleaf forests in subtropical zone,59235,mf_var,2041-2070SSP585,0.4,0,1072956.16743153,936072.806734934,0.0913893861659571,0.993289828300476,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone30.tif,,7,pop_zone30,#1B9AAA,2041-2070,SSP585,Plain MF RF
pinuYun,pinuYun-Zone30,30,Needleleaf forests in subtropical zone,59235,mf_var,2071-2100SSP245,0.4,0,1060009.59879559,926365.979783901,0.0904868052120297,0.996220350265503,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone30.tif,,7,pop_zone30,#1B9AAA,2071-2100,SSP245,Plain MF RF
pinuYun,pinuYun-Zone30,30,Needleleaf forests in subtropical zone,59235,mf_var,2071-2100SSP585,0.4,0,678526.77121876,788855.648397844,0.0772671384497844,0.977640450000763,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone30.tif,,7,pop_zone30,#1B9AAA,2071-2100,SSP585,Plain MF RF
pinuYun,pinuYun-Zone30,30,Needleleaf forests in subtropical zone,59235,rf_var,2011-2040SSP245,0.4,0,1330937.96836305,1106645.47481794,0.107799891312452,0.999993801116943,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone30.tif,,7,pop_zone30,#1B9AAA,2011-2040,SSP245,Plain RF
