niche,method,zone,metric,value,metric_label,niche_label,method_label,zone_factor
climate,rf_var,42,f1,0.977710339053998,F1,Climate,Plain RF,42
climate,rf_var,43,f1,0.994089834515366,F1,Climate,Plain RF,43
climate,rf_var,44,f1,0.920091591315539,F1,Climate,Plain RF,44
climate,rf_var,45,f1,0.984452799512245,F1,Climate,Plain RF,45
climate,rf_var,46,f1,0.96812952806957,F1,Climate,Plain RF,46
climate,rf_var,47,f1,0.954571697435594,F1,Climate,Plain RF,47
climate,rf_var,48,f1,0.998054474708171,F1,Climate,Plain RF,48
climate,rf_var,49,f1,0.941076832505345,F1,Climate,Plain RF,49
climate,rf_var,50,f1,0.996057818659658,F1,Climate,Plain RF,50
climate,rf_var,52,f1,0.994444835103017,F1,Climate,Plain RF,52
climate,rf_var,53,f1,0.987831465801349,F1,Climate,Plain RF,53
climate,rf_var,54,f1,0.996539792387543,F1,Climate,Plain RF,54
climate,rf_var,55,f1,0.994751312171957,F1,Climate,Plain RF,55
soil,mf_var,1,f1,0.82009818076812,F1,Soil,Plain MF RF,1
soil,mf_var,2,f1,0.853973509933775,F1,Soil,Plain MF RF,2
soil,mf_var,3,f1,0.825425790754258,F1,Soil,Plain MF RF,3
soil,mf_var,4,f1,0.747168198332977,F1,Soil,Plain MF RF,4
soil,mf_var,5,f1,0.781706902414145,F1,Soil,Plain MF RF,5
soil,mf_var,6,f1,0.843499347136728,F1,Soil,Plain MF RF,6
soil,mf_var,7,f1,0.775086505190312,F1,Soil,Plain MF RF,7
soil,mf_var,9,f1,0.908667287977633,F1,Soil,Plain MF RF,9
soil,mf_var,10,f1,0.830610795454546,F1,Soil,Plain MF RF,10
soil,mf_var,11,f1,0.837317160185516,F1,Soil,Plain MF RF,11
soil,mf_var,12,f1,0.809467852946114,F1,Soil,Plain MF RF,12
soil,mf_var,13,f1,0.846846846846847,F1,Soil,Plain MF RF,13
soil,mf_var,14,f1,0.869400331832188,F1,Soil,Plain MF RF,14
soil,mf_var,15,f1,0.839655172413793,F1,Soil,Plain MF RF,15
soil,mf_var,16,f1,0.883972301976018,F1,Soil,Plain MF RF,16
soil,mf_var,17,f1,0.894277400581959,F1,Soil,Plain MF RF,17
soil,mf_var,18,f1,0.810780669144981,F1,Soil,Plain MF RF,18
soil,mf_var,19,f1,0.884615384615385,F1,Soil,Plain MF RF,19
soil,mf_var,20,f1,0.919436416184971,F1,Soil,Plain MF RF,20
soil,mf_var,21,f1,0.884076433121019,F1,Soil,Plain MF RF,21
soil,mf_var,22,f1,0.854449298689354,F1,Soil,Plain MF RF,22
soil,mf_var,23,f1,0.899042499580044,F1,Soil,Plain MF RF,23
soil,mf_var,24,f1,0.879288025889968,F1,Soil,Plain MF RF,24
soil,mf_var,25,f1,0.832658569500675,F1,Soil,Plain MF RF,25
soil,mf_var,26,f1,0.843065693430657,F1,Soil,Plain MF RF,26
soil,mf_var,27,f1,0.837541528239203,F1,Soil,Plain MF RF,27
soil,mf_var,28,f1,0.769061744671501,F1,Soil,Plain MF RF,28
soil,mf_var,29,f1,0.894727035587852,F1,Soil,Plain MF RF,29
soil,mf_var,30,f1,0.855653307266211,F1,Soil,Plain MF RF,30
soil,mf_var,31,f1,0.891523221825268,F1,Soil,Plain MF RF,31
soil,mf_var,32,f1,0.843255295429209,F1,Soil,Plain MF RF,32
soil,mf_var,33,f1,0.842624568327578,F1,Soil,Plain MF RF,33
soil,mf_var,34,f1,0.877675840978593,F1,Soil,Plain MF RF,34
soil,mf_var,35,f1,0.921672272945699,F1,Soil,Plain MF RF,35
soil,mf_var,36,f1,0.838311528017773,F1,Soil,Plain MF RF,36
soil,mf_var,37,f1,0.867090977162112,F1,Soil,Plain MF RF,37
soil,mf_var,38,f1,0.948170731707317,F1,Soil,Plain MF RF,38
soil,mf_var,39,f1,0.847254748894093,F1,Soil,Plain MF RF,39
soil,mf_var,40,f1,0.840540540540541,F1,Soil,Plain MF RF,40
soil,mf_var,41,f1,0.848944455831113,F1,Soil,Plain MF RF,41
soil,mf_var,42,f1,0.906903765690376,F1,Soil,Plain MF RF,42
soil,mf_var,43,f1,0.903508771929825,F1,Soil,Plain MF RF,43
soil,mf_var,44,f1,0.837004405286344,F1,Soil,Plain MF RF,44
soil,mf_var,45,f1,0.838511227314672,F1,Soil,Plain MF RF,45
soil,mf_var,46,f1,0.819314641744548,F1,Soil,Plain MF RF,46
soil,mf_var,47,f1,0.825017568517217,F1,Soil,Plain MF RF,47
soil,mf_var,48,f1,0.901709401709402,F1,Soil,Plain MF RF,48
soil,mf_var,49,f1,0.855218855218855,F1,Soil,Plain MF RF,49
soil,mf_var,50,f1,0.882978723404255,F1,Soil,Plain MF RF,50
soil,mf_var,52,f1,0.936112615051435,F1,Soil,Plain MF RF,52
soil,mf_var,53,f1,0.935081148564295,F1,Soil,Plain MF RF,53
soil,mf_var,54,f1,0.941264496820052,F1,Soil,Plain MF RF,54
soil,mf_var,55,f1,0.924452391595887,F1,Soil,Plain MF RF,55
soil,rf_var,1,f1,0.818888568960553,F1,Soil,Plain RF,1
soil,rf_var,2,f1,0.853569046030687,F1,Soil,Plain RF,2
soil,rf_var,3,f1,0.823888804032381,F1,Soil,Plain RF,3
soil,rf_var,4,f1,0.747168198332977,F1,Soil,Plain RF,4
soil,rf_var,5,f1,0.780132225800983,F1,Soil,Plain RF,5
soil,rf_var,6,f1,0.843342036553525,F1,Soil,Plain RF,6
soil,rf_var,7,f1,0.775279131938984,F1,Soil,Plain RF,7
soil,rf_var,9,f1,0.908667287977633,F1,Soil,Plain RF,9
soil,rf_var,10,f1,0.828510938602682,F1,Soil,Plain RF,10
soil,rf_var,11,f1,0.837134711332858,F1,Soil,Plain RF,11
soil,rf_var,12,f1,0.809467852946114,F1,Soil,Plain RF,12
soil,rf_var,13,f1,0.850127551020408,F1,Soil,Plain RF,13
soil,rf_var,14,f1,0.869400331832188,F1,Soil,Plain RF,14
soil,rf_var,15,f1,0.839855197379762,F1,Soil,Plain RF,15
soil,rf_var,16,f1,0.883138846609166,F1,Soil,Plain RF,16
soil,rf_var,17,f1,0.894277400581959,F1,Soil,Plain RF,17
soil,rf_var,18,f1,0.810780669144981,F1,Soil,Plain RF,18
soil,rf_var,19,f1,0.884615384615385,F1,Soil,Plain RF,19
soil,rf_var,20,f1,0.919436416184971,F1,Soil,Plain RF,20
soil,rf_var,21,f1,0.884076433121019,F1,Soil,Plain RF,21
soil,rf_var,22,f1,0.854645814167433,F1,Soil,Plain RF,22
soil,rf_var,23,f1,0.899042499580044,F1,Soil,Plain RF,23
soil,rf_var,24,f1,0.879572677241826,F1,Soil,Plain RF,24
soil,rf_var,25,f1,0.832658569500675,F1,Soil,Plain RF,25
soil,rf_var,26,f1,0.83816091954023,F1,Soil,Plain RF,26
soil,rf_var,27,f1,0.837541528239203,F1,Soil,Plain RF,27
soil,rf_var,28,f1,0.769061744671501,F1,Soil,Plain RF,28
soil,rf_var,29,f1,0.894727035587852,F1,Soil,Plain RF,29
soil,rf_var,30,f1,0.855235303696466,F1,Soil,Plain RF,30
soil,rf_var,31,f1,0.891523221825268,F1,Soil,Plain RF,31
soil,rf_var,32,f1,0.843255295429209,F1,Soil,Plain RF,32
soil,rf_var,33,f1,0.842821576763486,F1,Soil,Plain RF,33
soil,rf_var,34,f1,0.877675840978593,F1,Soil,Plain RF,34
soil,rf_var,35,f1,0.921672272945699,F1,Soil,Plain RF,35
soil,rf_var,36,f1,0.838311528017773,F1,Soil,Plain RF,36
soil,rf_var,37,f1,0.867090977162112,F1,Soil,Plain RF,37
soil,rf_var,38,f1,0.948170731707317,F1,Soil,Plain RF,38
soil,rf_var,39,f1,0.847254748894093,F1,Soil,Plain RF,39
soil,rf_var,40,f1,0.840540540540541,F1,Soil,Plain RF,40
soil,rf_var,41,f1,0.848944455831113,F1,Soil,Plain RF,41
soil,rf_var,42,f1,0.906903765690376,F1,Soil,Plain RF,42
soil,rf_var,43,f1,0.903508771929825,F1,Soil,Plain RF,43
soil,rf_var,44,f1,0.837004405286344,F1,Soil,Plain RF,44
soil,rf_var,45,f1,0.838511227314672,F1,Soil,Plain RF,45
soil,rf_var,46,f1,0.819314641744548,F1,Soil,Plain RF,46
soil,rf_var,47,f1,0.825430277485072,F1,Soil,Plain RF,47
soil,rf_var,48,f1,0.901709401709402,F1,Soil,Plain RF,48
soil,rf_var,49,f1,0.855364951227716,F1,Soil,Plain RF,49
soil,rf_var,50,f1,0.882978723404255,F1,Soil,Plain RF,50
soil,rf_var,52,f1,0.936112615051435,F1,Soil,Plain RF,52
soil,rf_var,53,f1,0.934859521331946,F1,Soil,Plain RF,53
soil,rf_var,54,f1,0.941264496820052,F1,Soil,Plain RF,54
soil,rf_var,55,f1,0.924865831842576,F1,Soil,Plain RF,55
climate,mf_var,1,auc,0.998579772569686,AUC,Climate,Plain MF RF,1
climate,mf_var,2,auc,0.989029070646933,AUC,Climate,Plain MF RF,2
climate,mf_var,3,auc,0.97373180205267,AUC,Climate,Plain MF RF,3
climate,mf_var,4,auc,0.990105199890017,AUC,Climate,Plain MF RF,4
climate,mf_var,5,auc,0.97482882739291,AUC,Climate,Plain MF RF,5
climate,mf_var,6,auc,0.992953711412861,AUC,Climate,Plain MF RF,6
climate,mf_var,7,auc,0.968307435631368,AUC,Climate,Plain MF RF,7
climate,mf_var,9,auc,0.997824020735253,AUC,Climate,Plain MF RF,9
climate,mf_var,10,auc,0.989832401079188,AUC,Climate,Plain MF RF,10
climate,mf_var,11,auc,0.989433966922106,AUC,Climate,Plain MF RF,11
climate,mf_var,12,auc,0.986817479240959,AUC,Climate,Plain MF RF,12
climate,mf_var,13,auc,0.980626919701956,AUC,Climate,Plain MF RF,13
climate,mf_var,14,auc,0.997605348318594,AUC,Climate,Plain MF RF,14
climate,mf_var,15,auc,0.981813772336273,AUC,Climate,Plain MF RF,15
climate,mf_var,16,auc,0.979874519695907,AUC,Climate,Plain MF RF,16
climate,mf_var,17,auc,0.999986294460769,AUC,Climate,Plain MF RF,17
climate,mf_var,18,auc,0.98006030936656,AUC,Climate,Plain MF RF,18
climate,mf_var,19,auc,0.990746651779603,AUC,Climate,Plain MF RF,19
climate,mf_var,20,auc,0.976038277250591,AUC,Climate,Plain MF RF,20
climate,mf_var,21,auc,0.983286398808383,AUC,Climate,Plain MF RF,21
climate,mf_var,22,auc,0.995453804759592,AUC,Climate,Plain MF RF,22
climate,mf_var,23,auc,0.979640928460842,AUC,Climate,Plain MF RF,23
climate,mf_var,24,auc,0.981470997749982,AUC,Climate,Plain MF RF,24
climate,mf_var,25,auc,0.987982205610292,AUC,Climate,Plain MF RF,25
climate,mf_var,26,auc,0.991982282661074,AUC,Climate,Plain MF RF,26
climate,mf_var,27,auc,0.990745080173002,AUC,Climate,Plain MF RF,27
climate,mf_var,28,auc,0.988450266136161,AUC,Climate,Plain MF RF,28
climate,mf_var,29,auc,0.99619162871437,AUC,Climate,Plain MF RF,29
climate,mf_var,30,auc,0.961817697020158,AUC,Climate,Plain MF RF,30
climate,mf_var,31,auc,0.986700382220978,AUC,Climate,Plain MF RF,31
climate,mf_var,32,auc,0.994389756155347,AUC,Climate,Plain MF RF,32
climate,mf_var,33,auc,0.987961278860144,AUC,Climate,Plain MF RF,33
climate,mf_var,34,auc,0.99806472392096,AUC,Climate,Plain MF RF,34
climate,mf_var,35,auc,0.99825574361233,AUC,Climate,Plain MF RF,35
climate,mf_var,36,auc,0.993343100099738,AUC,Climate,Plain MF RF,36
climate,mf_var,37,auc,0.994613898453107,AUC,Climate,Plain MF RF,37
climate,mf_var,38,auc,0.99947160452484,AUC,Climate,Plain MF RF,38
climate,mf_var,39,auc,0.996571498449731,AUC,Climate,Plain MF RF,39
climate,mf_var,40,auc,0.964180497718979,AUC,Climate,Plain MF RF,40
climate,mf_var,41,auc,0.988975082280031,AUC,Climate,Plain MF RF,41
climate,mf_var,42,auc,0.992650375071399,AUC,Climate,Plain MF RF,42
climate,mf_var,43,auc,0.999535942586648,AUC,Climate,Plain MF RF,43
climate,mf_var,44,auc,0.960585331584415,AUC,Climate,Plain MF RF,44
climate,mf_var,45,auc,0.996987634584618,AUC,Climate,Plain MF RF,45
climate,mf_var,46,auc,0.987890517115995,AUC,Climate,Plain MF RF,46
climate,mf_var,47,auc,0.98320991279812,AUC,Climate,Plain MF RF,47
climate,mf_var,48,auc,1,AUC,Climate,Plain MF RF,48
climate,mf_var,49,auc,0.979087980524734,AUC,Climate,Plain MF RF,49
climate,mf_var,50,auc,0.999970722163667,AUC,Climate,Plain MF RF,50
climate,mf_var,52,auc,0.998855467532563,AUC,Climate,Plain MF RF,52
climate,mf_var,53,auc,0.997766867112188,AUC,Climate,Plain MF RF,53
climate,mf_var,54,auc,0.999443354353089,AUC,Climate,Plain MF RF,54
climate,mf_var,55,auc,0.999197165749136,AUC,Climate,Plain MF RF,55
climate,rf_var,1,auc,0.998715569434594,AUC,Climate,Plain RF,1
climate,rf_var,2,auc,0.988977350458448,AUC,Climate,Plain RF,2
climate,rf_var,3,auc,0.9734763972929,AUC,Climate,Plain RF,3
climate,rf_var,4,auc,0.990071153622315,AUC,Climate,Plain RF,4
climate,rf_var,5,auc,0.974728523457356,AUC,Climate,Plain RF,5
climate,rf_var,6,auc,0.992916436204701,AUC,Climate,Plain RF,6
climate,rf_var,7,auc,0.968157022388968,AUC,Climate,Plain RF,7
climate,rf_var,9,auc,0.99785376468772,AUC,Climate,Plain RF,9
climate,rf_var,10,auc,0.989814711918807,AUC,Climate,Plain RF,10
climate,rf_var,11,auc,0.989270707702831,AUC,Climate,Plain RF,11
climate,rf_var,12,auc,0.986761868600949,AUC,Climate,Plain RF,12
climate,rf_var,13,auc,0.980486151383649,AUC,Climate,Plain RF,13
climate,rf_var,14,auc,0.997519020226806,AUC,Climate,Plain RF,14
climate,rf_var,15,auc,0.981691536821099,AUC,Climate,Plain RF,15
climate,rf_var,16,auc,0.9798130157864,AUC,Climate,Plain RF,16
climate,rf_var,17,auc,0.999986294460769,AUC,Climate,Plain RF,17
climate,rf_var,18,auc,0.980124185119872,AUC,Climate,Plain RF,18
climate,rf_var,19,auc,0.990729815811518,AUC,Climate,Plain RF,19
climate,rf_var,20,auc,0.976002446879581,AUC,Climate,Plain RF,20
climate,rf_var,21,auc,0.98329489515959,AUC,Climate,Plain RF,21
climate,rf_var,22,auc,0.995455613714809,AUC,Climate,Plain RF,22
climate,rf_var,23,auc,0.979518359541987,AUC,Climate,Plain RF,23
climate,rf_var,24,auc,0.981451692550376,AUC,Climate,Plain RF,24
climate,rf_var,25,auc,0.987940732440293,AUC,Climate,Plain RF,25
climate,rf_var,26,auc,0.991809015063549,AUC,Climate,Plain RF,26
climate,rf_var,27,auc,0.990642318454477,AUC,Climate,Plain RF,27
climate,rf_var,28,auc,0.988414757244387,AUC,Climate,Plain RF,28
climate,rf_var,29,auc,0.996107169941644,AUC,Climate,Plain RF,29
climate,rf_var,30,auc,0.961790694990093,AUC,Climate,Plain RF,30
climate,rf_var,31,auc,0.986604263317746,AUC,Climate,Plain RF,31
climate,rf_var,32,auc,0.99438122346187,AUC,Climate,Plain RF,32
climate,rf_var,33,auc,0.987850408055474,AUC,Climate,Plain RF,33
climate,rf_var,34,auc,0.99822475868284,AUC,Climate,Plain RF,34
climate,rf_var,35,auc,0.998208611734009,AUC,Climate,Plain RF,35
climate,rf_var,36,auc,0.993419878090809,AUC,Climate,Plain RF,36
climate,rf_var,37,auc,0.994506441192978,AUC,Climate,Plain RF,37
climate,rf_var,38,auc,0.999295611966811,AUC,Climate,Plain RF,38
climate,rf_var,39,auc,0.996364680705221,AUC,Climate,Plain RF,39
climate,rf_var,40,auc,0.963981971525484,AUC,Climate,Plain RF,40
climate,rf_var,41,auc,0.988875449104539,AUC,Climate,Plain RF,41
climate,rf_var,42,auc,0.992659566382916,AUC,Climate,Plain RF,42
climate,rf_var,43,auc,0.999545639835027,AUC,Climate,Plain RF,43
climate,rf_var,44,auc,0.960376263618184,AUC,Climate,Plain RF,44
climate,rf_var,45,auc,0.996866739717914,AUC,Climate,Plain RF,45
climate,rf_var,46,auc,0.987838851854862,AUC,Climate,Plain RF,46
climate,rf_var,47,auc,0.983177066973637,AUC,Climate,Plain RF,47
climate,rf_var,48,auc,1,AUC,Climate,Plain RF,48
climate,rf_var,49,auc,0.979100007111795,AUC,Climate,Plain RF,49
climate,rf_var,50,auc,0.999972444389333,AUC,Climate,Plain RF,50
climate,rf_var,52,auc,0.998909256320447,AUC,Climate,Plain RF,52
climate,rf_var,53,auc,0.997743986475867,AUC,Climate,Plain RF,53
climate,rf_var,54,auc,0.999593324721746,AUC,Climate,Plain RF,54
climate,rf_var,55,auc,0.998504823690535,AUC,Climate,Plain RF,55
soil,mf_var,1,auc,0.836845143599365,AUC,Soil,Plain MF RF,1
soil,mf_var,2,auc,0.867903617024764,AUC,Soil,Plain MF RF,2
soil,mf_var,3,auc,0.837744368608392,AUC,Soil,Plain MF RF,3
soil,mf_var,4,auc,0.839183903198971,AUC,Soil,Plain MF RF,4
soil,mf_var,5,auc,0.794051148466108,AUC,Soil,Plain MF RF,5
soil,mf_var,6,auc,0.845108664247411,AUC,Soil,Plain MF RF,6
soil,mf_var,7,auc,0.779649949422581,AUC,Soil,Plain MF RF,7
soil,mf_var,9,auc,0.910327786639353,AUC,Soil,Plain MF RF,9
soil,mf_var,10,auc,0.849072588572802,AUC,Soil,Plain MF RF,10
soil,mf_var,11,auc,0.884892289583078,AUC,Soil,Plain MF RF,11
soil,mf_var,12,auc,0.832147863800385,AUC,Soil,Plain MF RF,12
soil,mf_var,13,auc,0.880317937841792,AUC,Soil,Plain MF RF,13
soil,mf_var,14,auc,0.888844125,AUC,Soil,Plain MF RF,14
soil,mf_var,15,auc,0.878019044666784,AUC,Soil,Plain MF RF,15
soil,mf_var,16,auc,0.89382935083813,AUC,Soil,Plain MF RF,16
soil,mf_var,17,auc,0.895709254179702,AUC,Soil,Plain MF RF,17
soil,mf_var,18,auc,0.83792674340498,AUC,Soil,Plain MF RF,18
soil,mf_var,19,auc,0.906294783530949,AUC,Soil,Plain MF RF,19
soil,mf_var,20,auc,0.93329285917756,AUC,Soil,Plain MF RF,20
soil,mf_var,21,auc,0.906731037160487,AUC,Soil,Plain MF RF,21
soil,mf_var,22,auc,0.884733496552189,AUC,Soil,Plain MF RF,22
soil,mf_var,23,auc,0.923581860748039,AUC,Soil,Plain MF RF,23
soil,mf_var,24,auc,0.90064802597431,AUC,Soil,Plain MF RF,24
soil,mf_var,25,auc,0.890528315601114,AUC,Soil,Plain MF RF,25
soil,mf_var,26,auc,0.866867949571556,AUC,Soil,Plain MF RF,26
soil,mf_var,27,auc,0.865062230623819,AUC,Soil,Plain MF RF,27
soil,mf_var,28,auc,0.795927028684779,AUC,Soil,Plain MF RF,28
soil,mf_var,29,auc,0.926255122358662,AUC,Soil,Plain MF RF,29
soil,mf_var,30,auc,0.865722072167134,AUC,Soil,Plain MF RF,30
soil,mf_var,31,auc,0.905324030424484,AUC,Soil,Plain MF RF,31
soil,mf_var,32,auc,0.904135134452721,AUC,Soil,Plain MF RF,32
soil,mf_var,33,auc,0.894160637336757,AUC,Soil,Plain MF RF,33
soil,mf_var,34,auc,0.900258827160974,AUC,Soil,Plain MF RF,34
soil,mf_var,35,auc,0.930989047238286,AUC,Soil,Plain MF RF,35
soil,mf_var,36,auc,0.847071384484537,AUC,Soil,Plain MF RF,36
soil,mf_var,37,auc,0.882998823505384,AUC,Soil,Plain MF RF,37
soil,mf_var,38,auc,0.95303418493213,AUC,Soil,Plain MF RF,38
soil,mf_var,39,auc,0.84819627353552,AUC,Soil,Plain MF RF,39
soil,mf_var,40,auc,0.848210734477286,AUC,Soil,Plain MF RF,40
soil,mf_var,41,auc,0.881106438437603,AUC,Soil,Plain MF RF,41
soil,mf_var,42,auc,0.915088599547597,AUC,Soil,Plain MF RF,42
soil,mf_var,43,auc,0.92732619688293,AUC,Soil,Plain MF RF,43
soil,mf_var,44,auc,0.839356068281585,AUC,Soil,Plain MF RF,44
soil,mf_var,45,auc,0.846354401426474,AUC,Soil,Plain MF RF,45
soil,mf_var,46,auc,0.818235723654556,AUC,Soil,Plain MF RF,46
soil,mf_var,47,auc,0.879147986234084,AUC,Soil,Plain MF RF,47
soil,mf_var,48,auc,0.918756913582643,AUC,Soil,Plain MF RF,48
soil,mf_var,49,auc,0.866384008736519,AUC,Soil,Plain MF RF,49
soil,mf_var,50,auc,0.908982688401433,AUC,Soil,Plain MF RF,50
soil,mf_var,52,auc,0.953240431095352,AUC,Soil,Plain MF RF,52
soil,mf_var,53,auc,0.938999191550749,AUC,Soil,Plain MF RF,53
soil,mf_var,54,auc,0.959719473122107,AUC,Soil,Plain MF RF,54
soil,mf_var,55,auc,0.954527691233904,AUC,Soil,Plain MF RF,55
soil,rf_var,1,auc,0.837018015872178,AUC,Soil,Plain RF,1
soil,rf_var,2,auc,0.867599677884107,AUC,Soil,Plain RF,2
soil,rf_var,3,auc,0.837340695497753,AUC,Soil,Plain RF,3
soil,rf_var,4,auc,0.838164288575978,AUC,Soil,Plain RF,4
soil,rf_var,5,auc,0.794633875932278,AUC,Soil,Plain RF,5
soil,rf_var,6,auc,0.845357299242891,AUC,Soil,Plain RF,6
soil,rf_var,7,auc,0.780881599211704,AUC,Soil,Plain RF,7
soil,rf_var,9,auc,0.910023268382933,AUC,Soil,Plain RF,9
soil,rf_var,10,auc,0.850719985023438,AUC,Soil,Plain RF,10
soil,rf_var,11,auc,0.884949343597007,AUC,Soil,Plain RF,11
soil,rf_var,12,auc,0.837457068455274,AUC,Soil,Plain RF,12
soil,rf_var,13,auc,0.874787481594231,AUC,Soil,Plain RF,13
soil,rf_var,14,auc,0.88745325,AUC,Soil,Plain RF,14
soil,rf_var,15,auc,0.873658368105271,AUC,Soil,Plain RF,15
soil,rf_var,16,auc,0.893723809232009,AUC,Soil,Plain RF,16
soil,rf_var,17,auc,0.895050622286657,AUC,Soil,Plain RF,17
soil,rf_var,18,auc,0.839464833451602,AUC,Soil,Plain RF,18
soil,rf_var,19,auc,0.906614828162127,AUC,Soil,Plain RF,19
soil,rf_var,20,auc,0.932996881289707,AUC,Soil,Plain RF,20
soil,rf_var,21,auc,0.905167753164236,AUC,Soil,Plain RF,21
soil,rf_var,22,auc,0.884856135306934,AUC,Soil,Plain RF,22
soil,rf_var,23,auc,0.922164872947561,AUC,Soil,Plain RF,23
soil,rf_var,24,auc,0.898738642386096,AUC,Soil,Plain RF,24
soil,rf_var,25,auc,0.855463015751223,AUC,Soil,Plain RF,25
soil,rf_var,26,auc,0.863024349878108,AUC,Soil,Plain RF,26
soil,rf_var,27,auc,0.857833920604915,AUC,Soil,Plain RF,27
soil,rf_var,28,auc,0.79583280960254,AUC,Soil,Plain RF,28
soil,rf_var,29,auc,0.926268188959125,AUC,Soil,Plain RF,29
soil,rf_var,30,auc,0.861675051829773,AUC,Soil,Plain RF,30
soil,rf_var,31,auc,0.9045754305952,AUC,Soil,Plain RF,31
soil,rf_var,32,auc,0.903526120439338,AUC,Soil,Plain RF,32
soil,rf_var,33,auc,0.890277178099209,AUC,Soil,Plain RF,33
soil,rf_var,34,auc,0.900300466022134,AUC,Soil,Plain RF,34
soil,rf_var,35,auc,0.93005020046511,AUC,Soil,Plain RF,35
soil,rf_var,36,auc,0.847036155232922,AUC,Soil,Plain RF,36
soil,rf_var,37,auc,0.881127987344356,AUC,Soil,Plain RF,37
soil,rf_var,38,auc,0.953016421281212,AUC,Soil,Plain RF,38
soil,rf_var,39,auc,0.848400878825433,AUC,Soil,Plain RF,39
soil,rf_var,40,auc,0.84724211465979,AUC,Soil,Plain RF,40
soil,rf_var,41,auc,0.870552810832912,AUC,Soil,Plain RF,41
soil,rf_var,42,auc,0.914468913767888,AUC,Soil,Plain RF,42
soil,rf_var,43,auc,0.927231764328152,AUC,Soil,Plain RF,43
soil,rf_var,44,auc,0.839900646722949,AUC,Soil,Plain RF,44
soil,rf_var,45,auc,0.845910920255897,AUC,Soil,Plain RF,45
soil,rf_var,46,auc,0.818375823460519,AUC,Soil,Plain RF,46
soil,rf_var,47,auc,0.851421933923023,AUC,Soil,Plain RF,47
soil,rf_var,48,auc,0.918909740146325,AUC,Soil,Plain RF,48
soil,rf_var,49,auc,0.866280209592753,AUC,Soil,Plain RF,49
soil,rf_var,50,auc,0.909220008369995,AUC,Soil,Plain RF,50
soil,rf_var,52,auc,0.952806852833234,AUC,Soil,Plain RF,52
soil,rf_var,53,auc,0.939034884478908,AUC,Soil,Plain RF,53
soil,rf_var,54,auc,0.959849341402634,AUC,Soil,Plain RF,54
soil,rf_var,55,auc,0.954330224929438,AUC,Soil,Plain RF,55
climate,mf_var,1,precision,0.979102507699076,Precision,Climate,Plain MF RF,1
climate,mf_var,2,precision,0.949078087971793,Precision,Climate,Plain MF RF,2
climate,mf_var,3,precision,0.914026513710456,Precision,Climate,Plain MF RF,3
climate,mf_var,4,precision,0.945936531159647,Precision,Climate,Plain MF RF,4
climate,mf_var,5,precision,0.910085175488019,Precision,Climate,Plain MF RF,5
climate,mf_var,6,precision,0.96240169497612,Precision,Climate,Plain MF RF,6
climate,mf_var,7,precision,0.905869787983316,Precision,Climate,Plain MF RF,7
climate,mf_var,9,precision,0.982392097917114,Precision,Climate,Plain MF RF,9
climate,mf_var,10,precision,0.956940122271513,Precision,Climate,Plain MF RF,10
climate,mf_var,11,precision,0.949357838795394,Precision,Climate,Plain MF RF,11
climate,mf_var,12,precision,0.938217394653725,Precision,Climate,Plain MF RF,12
climate,mf_var,13,precision,0.926674930886571,Precision,Climate,Plain MF RF,13
climate,mf_var,14,precision,0.97663319081237,Precision,Climate,Plain MF RF,14
climate,mf_var,15,precision,0.92736786455015,Precision,Climate,Plain MF RF,15
climate,mf_var,16,precision,0.924628476010863,Precision,Climate,Plain MF RF,16
climate,mf_var,17,precision,0.998347107438017,Precision,Climate,Plain MF RF,17
climate,mf_var,18,precision,0.92872460496614,Precision,Climate,Plain MF RF,18
climate,mf_var,19,precision,0.95508929393739,Precision,Climate,Plain MF RF,19
climate,mf_var,20,precision,0.920614874445056,Precision,Climate,Plain MF RF,20
climate,mf_var,21,precision,0.926143450322866,Precision,Climate,Plain MF RF,21
climate,mf_var,22,precision,0.963025467934949,Precision,Climate,Plain MF RF,22
climate,mf_var,23,precision,0.924513002683553,Precision,Climate,Plain MF RF,23
climate,mf_var,24,precision,0.93363965884047,Precision,Climate,Plain MF RF,24
climate,mf_var,25,precision,0.943219126762482,Precision,Climate,Plain MF RF,25
climate,mf_var,26,precision,0.951395421762308,Precision,Climate,Plain MF RF,26
climate,mf_var,27,precision,0.950880672892385,Precision,Climate,Plain MF RF,27
climate,mf_var,28,precision,0.938991492010791,Precision,Climate,Plain MF RF,28
climate,mf_var,29,precision,0.971494836164688,Precision,Climate,Plain MF RF,29
climate,mf_var,30,precision,0.889410407988403,Precision,Climate,Plain MF RF,30
climate,mf_var,31,precision,0.934013215460278,Precision,Climate,Plain MF RF,31
climate,mf_var,32,precision,0.959964962901896,Precision,Climate,Plain MF RF,32
climate,mf_var,33,precision,0.947154437952947,Precision,Climate,Plain MF RF,33
climate,mf_var,34,precision,0.984971822166562,Precision,Climate,Plain MF RF,34
climate,mf_var,35,precision,0.982237832413447,Precision,Climate,Plain MF RF,35
climate,mf_var,36,precision,0.952592181868589,Precision,Climate,Plain MF RF,36
climate,mf_var,37,precision,0.963753067774212,Precision,Climate,Plain MF RF,37
climate,mf_var,38,precision,0.990878118474558,Precision,Climate,Plain MF RF,38
climate,mf_var,39,precision,0.976544289044289,Precision,Climate,Plain MF RF,39
climate,mf_var,40,precision,0.891913804907931,Precision,Climate,Plain MF RF,40
