stage1,stage2,stage3,stage4,area_km2,family
29,15,29,15,0.606332875374317,SSP585
24,19,29,15,0.682519980757237,SSP585
23,23,29,15,14.9665962723665,SSP585
32,23,29,15,3.45295681702995,SSP585
19,24,29,15,34.0226622016988,SSP585
23,24,29,15,3.67929048828793,SSP585
24,24,29,15,1326.92340797541,SSP585
32,24,29,15,2.06564506788445,SSP585
23,25,29,15,6.80395827083588,SSP585
15,29,29,15,1.73176911222839,SSP585
19,29,29,15,6.62136761187363,SSP585
23,29,29,15,53.6942585747447,SSP585
24,29,29,15,74.9483001366459,SSP585
29,29,29,15,575.635249750228,SSP585
31,31,31,15,0.687925364582062,SSP585
42,31,31,15,9.62087410006857,SSP585
15,14,32,15,1.27345247459269,SSP585
15,15,32,15,71.2923761997477,SSP585
38,19,32,15,0.6280793438344,SSP585
23,23,32,15,1.90102018279839,SSP585
23,29,32,15,0.681399619825363,SSP585
42,42,32,15,1.3563394629631,SSP585
25,13,33,15,1.86516688208056,SSP585
5,15,33,15,1.16384502925873,SSP585
12,15,33,15,21.385271260139,SSP585
15,15,33,15,15.2634239954033,SSP585
23,15,33,15,1.72450261765385,SSP585
12,23,33,15,5.26150388940239,SSP585
25,25,33,15,0.621722294026852,SSP585
33,25,33,15,3.10861133542156,SSP585
24,29,33,15,8.08737166140938,SSP585
15,33,33,15,59.482605032816,SSP585
24,33,33,15,16.746218016799,SSP585
25,33,33,15,1.22720923363447,SSP585
12,99,33,15,50.1372166645098,SSP585
15,99,33,15,15.4310350456367,SSP585
19,19,38,15,16.3526450730925,SSP585
38,19,38,15,0.63235850784111,SSP585
24,24,38,15,2.05625254344749,SSP585
15,99,38,15,2.52307380662155,SSP585
29,99,38,15,8.61827867073107,SSP585
2,3,99,15,0.585559143188477,SSP585
42,7,99,15,0.690708118982792,SSP585
25,11,99,15,0.621210447678089,SSP585
7,12,99,15,0.585649797671318,SSP585
12,12,99,15,3.50282387517262,SSP585
11,13,99,15,7.36463884942198,SSP585
13,13,99,15,304.691901524861,SSP585
15,14,99,15,14.2331792657433,SSP585
23,14,99,15,0.575877726469994,SSP585
4,15,99,15,105.761372573561,SSP585
5,15,99,15,12.3514324678068,SSP585
6,15,99,15,95.4882621195292,SSP585
7,15,99,15,91.1352804236755,SSP585
11,15,99,15,138.974425792891,SSP585
12,15,99,15,65.0469473288746,SSP585
13,15,99,15,10.6148896467915,SSP585
15,15,99,15,3048.47908250308,SSP585
23,15,99,15,836.348439564488,SSP585
24,15,99,15,5.9996158827734,SSP585
27,15,99,15,133.220830159258,SSP585
29,15,99,15,1.21380393964481,SSP585
32,15,99,15,154.546988421056,SSP585
33,15,99,15,281.181725945397,SSP585
38,15,99,15,96.0601333061756,SSP585
15,19,99,15,1.87307680153847,SSP585
23,19,99,15,8.11802394413614,SSP585
4,23,99,15,2.59242849144936,SSP585
7,23,99,15,33.766453366869,SSP585
14,23,99,15,1557.01913257436,SSP585
15,23,99,15,525.818005431528,SSP585
23,23,99,15,523.401288542753,SSP585
32,23,99,15,41.3053767890921,SSP585
33,23,99,15,47.066255599318,SSP585
38,23,99,15,3.76206596018744,SSP585
15,27,99,15,42.8792762987423,SSP585
29,29,99,15,25.8803288822198,SSP585
31,31,99,15,1.37142687404156,SSP585
42,31,99,15,15.0795418774819,SSP585
43,31,99,15,0.713969580093861,SSP585
5,32,99,15,39.5877306539454,SSP585
12,32,99,15,0.64122052370882,SSP585
13,32,99,15,2.45086769224596,SSP585
14,32,99,15,1.94258073500967,SSP585
15,32,99,15,159.877936423964,SSP585
23,32,99,15,54.2319654433456,SSP585
25,32,99,15,0.591245369093895,SSP585
32,32,99,15,41.112255463285,SSP585
42,32,99,15,47.4615420786267,SSP585
33,33,99,15,69.0964257513918,SSP585
29,38,99,15,2.47431854454136,SSP585
42,42,99,15,24.4999812189202,SSP585
5,99,99,15,2.95316938244915,SSP585
7,99,99,15,245.333930833547,SSP585
12,99,99,15,5.14354314182425,SSP585
13,99,99,15,24.7993705710955,SSP585
14,99,99,15,321.60591799957,SSP585
15,99,99,15,264.091979450504,SSP585
16,99,99,15,3.40595034083271,SSP585
23,99,99,15,160.991462860044,SSP585
25,99,99,15,4.73265748857975,SSP585
27,99,99,15,1.259859212286,SSP585
29,99,99,15,72.0449167795559,SSP585
31,99,99,15,12.3016173568573,SSP585
32,99,99,15,64.0681955115538,SSP585
33,99,99,15,105.201967611573,SSP585
38,99,99,15,23.2903793083925,SSP585
42,99,99,15,22.5231508683348,SSP585
43,99,99,15,12.7812276565328,SSP585
16,16,1,16,16.1518977703838,SSP585
31,16,1,16,1.46926217437696,SSP585
20,20,5,16,0.618300842563152,SSP585
22,22,13,16,0.66263889255476,SSP585
20,13,16,16,0.66785523470068,SSP585
16,16,16,16,43709.7682439739,SSP585
17,16,16,16,11.0179589308438,SSP585
18,16,16,16,255.511344667841,SSP585
19,16,16,16,0.70993087509346,SSP585
20,16,16,16,21798.0161747172,SSP585
22,16,16,16,6953.58417794281,SSP585
25,16,16,16,0.72517906426239,SSP585
31,16,16,16,11451.45758481,SSP585
42,16,16,16,21.7050807985034,SSP585
43,16,16,16,106.752448887935,SSP585
45,16,16,16,12.6850705439334,SSP585
46,16,16,16,0.730043341096401,SSP585
17,17,16,16,16.2551849469357,SSP585
20,17,16,16,72.8192935729986,SSP585
22,17,16,16,115.696282631095,SSP585
16,18,16,16,20.9959433130298,SSP585
18,18,16,16,2.15572122727633,SSP585
20,18,16,16,12.5370783547516,SSP585
22,18,16,16,18.7667928407145,SSP585
46,18,16,16,1.45976519406605,SSP585
16,20,16,16,1198.29292188887,SSP585
19,20,16,16,14.1570572864766,SSP585
20,20,16,16,12973.9235637268,SSP585
22,20,16,16,707.630792986766,SSP585
31,20,16,16,1754.24395733828,SSP585
42,20,16,16,2.72065371046639,SSP585
16,22,16,16,6.28673708860111,SSP585
19,22,16,16,6.35841822215557,SSP585
20,22,16,16,381.373170801775,SSP585
22,22,16,16,1282.91925885497,SSP585
31,22,16,16,73.9158442512398,SSP585
22,25,16,16,1.32519941524076,SSP585
16,31,16,16,839.542318284065,SSP585
20,31,16,16,1094.16505427309,SSP585
22,31,16,16,757.04093720922,SSP585
31,31,16,16,9892.53613495271,SSP585
16,43,16,16,2.22050975423574,SSP585
43,43,16,16,70.3011656760087,SSP585
16,45,16,16,290.752325006667,SSP585
20,45,16,16,9.72844347521162,SSP585
45,45,16,16,3.73343015718126,SSP585
20,46,16,16,7.2865776698699,SSP585
46,46,16,16,2.19038708683682,SSP585
17,17,17,16,0.564092429367065,SSP585
20,17,17,16,8.91661285955858,SSP585
22,17,17,16,52.7687669802213,SSP585
20,20,17,16,18.1194652622318,SSP585
22,20,17,16,0.607908235682488,SSP585
22,22,17,16,16.4142036664286,SSP585
20,25,17,16,2.71289417489576,SSP585
16,16,18,16,1084.12889014179,SSP585
18,16,18,16,4.13321320855665,SSP585
20,16,18,16,207.143527873116,SSP585
22,16,18,16,3.37378212713766,SSP585
31,16,18,16,1.39984561851501,SSP585
42,16,18,16,4.06826282880735,SSP585
16,18,18,16,61.4069978932271,SSP585
18,18,18,16,2.90135010054541,SSP585
20,18,18,16,3.4534672091527,SSP585
22,18,18,16,0.690343183977127,SSP585
20,20,18,16,7.82746915466833,SSP585
22,20,18,16,0.670016144130707,SSP585
16,22,18,16,2.82370064300442,SSP585
20,22,18,16,4.20685039304924,SSP585
22,22,18,16,1.33532349434662,SSP585
20,31,18,16,1.3604018961668,SSP585
16,45,18,16,0.741176878847122,SSP585
16,16,20,16,79.4213235044795,SSP585
20,16,20,16,377.288331331911,SSP585
22,16,20,16,0.667932603889465,SSP585
31,16,20,16,103.816677188582,SSP585
19,19,20,16,2.13309285234833,SSP585
20,19,20,16,0.710687853523731,SSP585
16,20,20,16,291.830134721316,SSP585
19,20,20,16,4.97865519714069,SSP585
20,20,20,16,8544.95451667725,SSP585
22,20,20,16,140.153448172521,SSP585
31,20,20,16,571.425854655753,SSP585
20,22,20,16,99.8149901174942,SSP585
22,22,20,16,72.5550241362681,SSP585
20,31,20,16,755.11769324545,SSP585
22,31,20,16,5.54224942529249,SSP585
31,31,20,16,193.675184373747,SSP585
20,45,20,16,9.59414412282753,SSP585
45,45,20,16,0.736832169032097,SSP585
20,46,20,16,4.50214543985415,SSP585
20,16,22,16,23.4763808718615,SSP585
22,16,22,16,4.6437143774724,SSP585
20,20,22,16,200.69101566934,SSP585
22,20,22,16,96.623935431386,SSP585
31,20,22,16,0.732856547372341,SSP585
20,22,22,16,10.4335827914991,SSP585
22,22,22,16,21.249996645957,SSP585
22,20,25,16,0.662560551179886,SSP585
22,22,25,16,9.29063148275947,SSP585
22,31,25,16,1.32606075711489,SSP585
16,13,31,16,0.671322624261856,SSP585
16,16,31,16,3678.21057884715,SSP585
20,16,31,16,351.71644480638,SSP585
22,16,31,16,769.341986524722,SSP585
31,16,31,16,2591.10112489115,SSP585
20,18,31,16,0.680425983425617,SSP585
20,20,31,16,782.715941977896,SSP585
22,20,31,16,24.2239995715079,SSP585
31,20,31,16,272.879838444667,SSP585
20,22,31,16,34.5983330759678,SSP585
22,22,31,16,24.6773637550888,SSP585
31,22,31,16,15.6214119317169,SSP585
16,31,31,16,1023.88691976593,SSP585
20,31,31,16,1031.0086021296,SSP585
22,31,31,16,1157.71293558278,SSP585
31,31,31,16,24101.1552729529,SSP585
42,42,31,16,0.683265061039448,SSP585
16,45,31,16,7.42895847972679,SSP585
20,17,42,16,0.678395946073055,SSP585
25,42,42,16,0.676809697618485,SSP585
16,43,43,16,5.18158067631435,SSP585
43,43,43,16,11.8414420915437,SSP585
16,16,45,16,2587.44696766752,SSP585
18,16,45,16,48.2474129643827,SSP585
20,16,45,16,272.08978905942,SSP585
31,16,45,16,79.3998902321663,SSP585
45,16,45,16,0.751172216888428,SSP585
16,18,45,16,2.19810418158102,SSP585
16,20,45,16,0.736079673997879,SSP585
20,20,45,16,44.8769096455474,SSP585
45,20,45,16,1.47503996461582,SSP585
16,31,45,16,230.097297736292,SSP585
18,31,45,16,2.26264088464117,SSP585
20,31,45,16,3.65575734439039,SSP585
31,31,45,16,501.728924053589,SSP585
16,45,45,16,130.178882168521,SSP585
18,45,45,16,0.75473566907835,SSP585
20,45,45,16,14.0738038251233,SSP585
45,45,45,16,13.4653002456665,SSP585
16,16,46,16,569.977915386011,SSP585
18,16,46,16,2.88164495036316,SSP585
20,16,46,16,0.757783697784901,SSP585
16,18,46,16,58.0119031535225,SSP585
20,20,46,16,17.1905820511694,SSP585
20,31,46,16,0.69800051697731,SSP585
16,45,46,16,2.93296663436842,SSP585
20,45,46,16,73.1349766208778,SSP585
45,45,46,16,8.86206467034006,SSP585
20,46,46,16,7.50111596113634,SSP585
45,46,46,16,2.20999542088413,SSP585
46,46,46,16,6.03764766612434,SSP585
20,20,17,17,1.37053893035603,SSP585
20,20,20,17,12.3212578179369,SSP585
22,22,20,17,0.60808301183939,SSP585
1,1,1,18,7.90259883519459,SSP585
16,1,1,18,23.9843947470379,SSP585
18,1,1,18,23.7464471699443,SSP585
25,1,1,18,5.81876979248905,SSP585
31,1,1,18,16.555707827497,SSP585
45,1,1,18,12.0327458641801,SSP585
46,1,1,18,2.81389488795805,SSP585
18,2,1,18,2.05876593266773,SSP585
46,13,1,18,0.700279330070496,SSP585
16,16,1,18,318.72973652546,SSP585
18,16,1,18,149.039042090406,SSP585
22,16,1,18,0.662247043230057,SSP585
31,16,1,18,36.5364349030232,SSP585
45,16,1,18,1.50346209585667,SSP585
46,16,1,18,26.6821563011646,SSP585
1,18,1,18,0.735513829310417,SSP585
2,18,1,18,4.79701572894335,SSP585
10,18,1,18,3.57011987537861,SSP585
16,18,1,18,214.560621435305,SSP585
18,18,1,18,866.609113270522,SSP585
20,18,1,18,0.665838604700089,SSP585
22,18,1,18,2.77763685451555,SSP585
31,18,1,18,2.07742745882416,SSP585
46,18,1,18,16.0972985800729,SSP585
25,25,1,18,14.6105256183524,SSP585
31,25,1,18,5.05782652377319,SSP585
16,31,1,18,41.7299836754217,SSP585
18,31,1,18,1.40317957720375,SSP585
25,31,1,18,6.57971126179171,SSP585
31,31,1,18,295.410785703776,SSP585
16,43,1,18,0.709517206507206,SSP585
46,43,1,18,1.41896541534615,SSP585
16,45,1,18,1.50422520619106,SSP585
31,45,1,18,2.94884422444058,SSP585
18,46,1,18,0.714241479029655,SSP585
18,1,2,18,1.38096764059258,SSP585
18,2,2,18,2.7410690500102,SSP585
16,16,2,18,0.620527232174873,SSP585
18,16,2,18,2.06874039089298,SSP585
46,16,2,18,1.39521461205387,SSP585
2,18,2,18,1.3689763291564,SSP585
16,18,2,18,23.6898574496083,SSP585
18,18,2,18,139.892872472394,SSP585
46,18,2,18,31.3346534069514,SSP585
16,16,3,18,4.96012019760561,SSP585
16,18,3,18,2.12253042985439,SSP585
18,18,3,18,0.703739089915276,SSP585
16,4,4,18,3.11278624726439,SSP585
16,5,4,18,0.621381116986275,SSP585
5,16,4,18,0.619243884150028,SSP585
16,16,4,18,7.50827559598827,SSP585
20,16,4,18,3.74412671241999,SSP585
22,16,4,18,6.19543018914604,SSP585
16,1,5,18,0.701625137255192,SSP585
16,5,5,18,1.87290753621149,SSP585
17,5,5,18,2.83931584671402,SSP585
16,16,5,18,6.98812074659777,SSP585
20,16,5,18,1.86243473418617,SSP585
22,16,5,18,0.621551732439518,SSP585
16,18,5,18,14.0207631086307,SSP585
18,18,5,18,6.28481975102711,SSP585
1,1,10,18,70.6926991862793,SSP585
1,10,10,18,40.3006299304471,SSP585
10,10,10,18,276.895595241508,SSP585
16,10,10,18,159.282114540385,SSP585
18,10,10,18,635.674800772931,SSP585
43,10,10,18,2.14224486721373,SSP585
46,10,10,18,120.535189683607,SSP585
10,16,10,18,5.7738189683528,SSP585
16,16,10,18,506.963682858941,SSP585
18,16,10,18,967.081100372316,SSP585
43,16,10,18,252.729296106971,SSP585
45,16,10,18,2.23893687128448,SSP585
46,16,10,18,90.4155287209134,SSP585
10,18,10,18,17.318553980834,SSP585
16,18,10,18,77.5272022077203,SSP585
18,18,10,18,389.099426230917,SSP585
43,18,10,18,8.59625593621445,SSP585
45,18,10,18,0.742648824460506,SSP585
46,18,10,18,119.803364742364,SSP585
10,28,10,18,1.43004320701551,SSP585
16,28,10,18,0.714037577619076,SSP585
18,28,10,18,1.42875392975521,SSP585
39,39,10,18,0.730557065538883,SSP585
16,43,10,18,37.3049508454137,SSP585
18,43,10,18,47.9911079028439,SSP585
43,43,10,18,17.9463887564302,SSP585
16,45,10,18,0.748326694613934,SSP585
31,45,10,18,0.749872547442436,SSP585
45,45,10,18,11.1450137277126,SSP585
10,46,10,18,46.4159250691171,SSP585
16,46,10,18,77.0542878545675,SSP585
18,46,10,18,144.686004323433,SSP585
43,46,10,18,20.0681859905419,SSP585
46,46,10,18,66.6356531910915,SSP585
16,11,11,18,0.622659419291973,SSP585
18,1,13,18,0.700279330070496,SSP585
13,13,13,18,133.861346748128,SSP585
18,13,13,18,67.4531726276588,SSP585
20,13,13,18,0.662952115564823,SSP585
22,13,13,18,18.7477758513303,SSP585
25,13,13,18,2.09591880087185,SSP585
31,13,13,18,69.2628154416618,SSP585
32,13,13,18,1.38156210859442,SSP585
16,16,13,18,2.0595938187232,SSP585
18,16,13,18,2.08658927936459,SSP585
20,16,13,18,2.49989559545183,SSP585
22,16,13,18,1.33027657137966,SSP585
16,18,13,18,2.06258067085457,SSP585
18,18,13,18,70.278710322474,SSP585
16,25,13,18,1.39083721081448,SSP585
18,25,13,18,18.7534277210846,SSP585
25,25,13,18,2.77366088117027,SSP585
31,25,13,18,1.3857798051672,SSP585
18,31,13,18,10.4499151518641,SSP585
31,31,13,18,3.47357068374586,SSP585
18,46,13,18,1.36182621597338,SSP585
20,13,16,18,1.32676481751442,SSP585
13,16,16,18,14.8192908437901,SSP585
16,16,16,18,62035.3788977899,SSP585
17,16,16,18,232.665023636614,SSP585
18,16,16,18,1154.52083849068,SSP585
20,16,16,18,12604.6467295599,SSP585
22,16,16,18,7391.93194141007,SSP585
25,16,16,18,45.8532472258764,SSP585
31,16,16,18,12164.1122873457,SSP585
42,16,16,18,1277.71889651817,SSP585
43,16,16,18,6.45626039041758,SSP585
45,16,16,18,62.7578614929767,SSP585
46,16,16,18,17.8745913783975,SSP585
17,17,16,18,175.44091974041,SSP585
20,17,16,18,5.45541395794392,SSP585
22,17,16,18,6.06884492115974,SSP585
16,18,16,18,4812.01707378911,SSP585
18,18,16,18,2157.21700694539,SSP585
20,18,16,18,178.448675266347,SSP585
22,18,16,18,282.349093257433,SSP585
25,18,16,18,10.8570480545039,SSP585
31,18,16,18,240.280349946654,SSP585
42,18,16,18,112.866059527154,SSP585
43,18,16,18,6.53731992037487,SSP585
45,18,16,18,50.7982903601603,SSP585
46,18,16,18,182.882446050534,SSP585
16,20,16,18,224.522377664461,SSP585
18,20,16,18,10.2132040834589,SSP585
19,20,16,18,0.732028498352528,SSP585
20,20,16,18,4324.70505445632,SSP585
22,20,16,18,397.763717943005,SSP585
42,20,16,18,59.8947974340406,SSP585
45,20,16,18,2.24025038822365,SSP585
46,20,16,18,4.37852214746761,SSP585
16,22,16,18,123.753533831762,SSP585
20,22,16,18,1199.11590621398,SSP585
22,22,16,18,774.023097788329,SSP585
31,22,16,18,4.90578230057526,SSP585
20,25,16,18,3.34422236217737,SSP585
16,31,16,18,4739.0072969049,SSP585
18,31,16,18,114.992887220683,SSP585
20,31,16,18,310.866438598495,SSP585
22,31,16,18,226.894395651698,SSP585
25,31,16,18,12.8880775531826,SSP585
31,31,16,18,4623.29810525669,SSP585
42,31,16,18,53.5074957241807,SSP585
45,31,16,18,16.5230449711256,SSP585
16,45,16,18,816.679409710542,SSP585
18,45,16,18,95.5584001177139,SSP585
31,45,16,18,185.078716842998,SSP585
43,45,16,18,2.90580850101852,SSP585
45,45,16,18,303.225670634047,SSP585
46,45,16,18,6.49268490877533,SSP585
16,46,16,18,173.106974334494,SSP585
18,46,16,18,333.15473062003,SSP585
45,46,16,18,45.6678277118168,SSP585
46,46,16,18,67.4640166646185,SSP585
17,17,17,18,18.3868896659527,SSP585
20,17,17,18,3.63352439558744,SSP585
22,17,17,18,2.4224356408186,SSP585
1,1,18,18,464.764651788,SSP585
16,1,18,18,102.627102090111,SSP585
18,1,18,18,170.455918179393,SSP585
31,1,18,18,498.578567165579,SSP585
43,1,18,18,14.2914125718336,SSP585
45,1,18,18,16.4837122092838,SSP585
46,1,18,18,0.739943357237339,SSP585
16,2,18,18,5.47132437242079,SSP585
18,2,18,18,23.2970305513916,SSP585
46,2,18,18,0.697499990833283,SSP585
43,3,18,18,0.715597324427605,SSP585
16,4,18,18,1.24480778714609,SSP585
16,5,18,18,6.21993543253708,SSP585
20,5,18,18,0.620099785400868,SSP585
10,10,18,18,5.69943161030006,SSP585
16,10,18,18,3.61766645453596,SSP585
18,10,18,18,56.4034348763118,SSP585
46,10,18,18,19.5837486468864,SSP585
16,13,18,18,25.5974947672696,SSP585
18,13,18,18,2.79384327180195,SSP585
20,13,18,18,2.4901263963356,SSP585
22,13,18,18,0.663577877305031,SSP585
10,16,18,18,3.60601400766611,SSP585
13,16,18,18,8.8822858138485,SSP585
16,16,18,18,65865.8301804918,SSP585
17,16,18,18,400.398178934461,SSP585
18,16,18,18,4112.28798132437,SSP585
20,16,18,18,5348.02629929533,SSP585
22,16,18,18,1486.95298950848,SSP585
25,16,18,18,101.432340901659,SSP585
31,16,18,18,3665.80233738735,SSP585
42,16,18,18,1859.87887960826,SSP585
43,16,18,18,200.873085421448,SSP585
45,16,18,18,71.8378732902012,SSP585
46,16,18,18,420.489985029714,SSP585
17,17,18,18,189.846494303487,SSP585
1,18,18,18,274.759564767301,SSP585
10,18,18,18,41.8444187222243,SSP585
13,18,18,18,10.5752455285416,SSP585
16,18,18,18,20951.1292353822,SSP585
17,18,18,18,291.117476932653,SSP585
18,18,18,18,19816.8483264545,SSP585
20,18,18,18,1551.3750700499,SSP585
22,18,18,18,440.325168081151,SSP585
25,18,18,18,10.3363173596258,SSP585
31,18,18,18,3317.00018577592,SSP585
42,18,18,18,396.571746675051,SSP585
43,18,18,18,836.881943849827,SSP585
45,18,18,18,246.935161131963,SSP585
46,18,18,18,812.282938450621,SSP585
16,20,18,18,35.3525006003227,SSP585
20,20,18,18,734.103535499335,SSP585
22,20,18,18,1.33236735143137,SSP585
31,20,18,18,113.51821443782,SSP585
42,20,18,18,1.34509637727022,SSP585
45,20,18,18,1.50150148215771,SSP585
16,22,18,18,29.7209036506577,SSP585
18,22,18,18,3.40662406133413,SSP585
20,22,18,18,25.9815740439348,SSP585
22,22,18,18,5.21592313991642,SSP585
31,22,18,18,20.9760304217081,SSP585
16,25,18,18,0.697499990833283,SSP585
18,25,18,18,79.4441767242871,SSP585
20,25,18,18,0.662403825690269,SSP585
22,25,18,18,1.37800773685217,SSP585
25,25,18,18,37.0823948696938,SSP585
31,25,18,18,173.38025385076,SSP585
42,25,18,18,0.729335352148056,SSP585
1,31,18,18,3.76558461041212,SSP585
16,31,18,18,2369.29546727895,SSP585
18,31,18,18,1335.05994795946,SSP585
20,31,18,18,1175.39593921377,SSP585
22,31,18,18,553.220863895467,SSP585
25,31,18,18,62.4414522792192,SSP585
31,31,18,18,13670.543124135,SSP585
42,31,18,18,17.6292406490416,SSP585
45,31,18,18,197.494403126619,SSP585
46,31,18,18,2.79955498052311,SSP585
1,33,18,18,0.743137463237286,SSP585
31,33,18,18,2.25504617146826,SSP585
33,33,18,18,4.48553779011345,SSP585
39,39,18,18,1.46965088486528,SSP585
20,42,18,18,4.06166630877161,SSP585
16,43,18,18,6.46949992174149,SSP585
18,43,18,18,5.74903981653166,SSP585
43,43,18,18,2.15794799204063,SSP585
44,44,18,18,0.74772928951788,SSP585
1,45,18,18,29.2539570429397,SSP585
16,45,18,18,338.317499086668,SSP585
18,45,18,18,139.736131594056,SSP585
20,45,18,18,13.3204542240782,SSP585
25,45,18,18,0.727265109978199,SSP585
31,45,18,18,2512.084787291,SSP585
45,45,18,18,1739.54757955032,SSP585
46,45,18,18,73.5039711628427,SSP585
10,46,18,18,21.7029837526674,SSP585
16,46,18,18,528.316720695797,SSP585
18,46,18,18,528.504496125254,SSP585
20,46,18,18,62.9188602484113,SSP585
22,46,18,18,15.7195608730025,SSP585
43,46,18,18,109.841140307211,SSP585
45,46,18,18,280.995474785996,SSP585
46,46,18,18,1312.16570834018,SSP585
16,99,18,18,1.49432054744959,SSP585
18,99,18,18,8.05122864616632,SSP585
45,99,18,18,27.6498037459598,SSP585
46,99,18,18,0.727070213944435,SSP585
16,16,20,18,79.5377686409455,SSP585
18,16,20,18,0.723209077615261,SSP585
20,16,20,18,28.8282665399261,SSP585
31,16,20,18,0.747789101130962,SSP585
45,16,20,18,9.02408237588453,SSP585
16,20,20,18,5.82960942317247,SSP585
18,20,20,18,2.16975901108885,SSP585
20,20,20,18,1314.15519624256,SSP585
22,20,20,18,111.664335513293,SSP585
31,20,20,18,0.755718217359543,SSP585
42,20,20,18,3.42305821457195,SSP585
45,20,20,18,1.50847499235201,SSP585
20,22,20,18,10.6051079694929,SSP585
22,22,20,18,4.38566401380777,SSP585
25,25,20,18,3.6443447723341,SSP585
42,25,20,18,2.18723220403528,SSP585
16,31,20,18,137.193453553878,SSP585
31,31,20,18,148.134931538778,SSP585
16,45,20,18,23.2709344975705,SSP585
20,45,20,18,3.00825869051695,SSP585
31,45,20,18,4.47482503793049,SSP585
45,45,20,18,26.1964976524038,SSP585
20,46,20,18,6.77036168965483,SSP585
45,46,20,18,0.740560901546001,SSP585
16,16,22,18,21.5489861854067,SSP585
17,16,22,18,2.35949935752869,SSP585
20,16,22,18,89.647277943756,SSP585
20,20,22,18,4.41091205614805,SSP585
20,22,22,18,2.53606202337742,SSP585
22,22,22,18,0.612088256234646,SSP585
22,31,22,18,0.664358795506001,SSP585
25,1,25,18,0.726810136556149,SSP585
13,13,25,18,35.3095701229787,SSP585
18,16,25,18,7.55007176590014,SSP585
20,16,25,18,4.71639400063705,SSP585
31,16,25,18,2.05979934170198,SSP585
16,18,25,18,2.04389625720835,SSP585
18,18,25,18,521.26906533112,SSP585
20,18,25,18,25.6285346136451,SSP585
22,18,25,18,207.809586023958,SSP585
25,18,25,18,9.50936512449026,SSP585
31,18,25,18,445.945577631603,SSP585
42,18,25,18,14.9248889235025,SSP585
20,20,25,18,12.4186484245057,SSP585
20,22,25,18,10.1028648900833,SSP585
22,22,25,18,0.664046599504948,SSP585
16,25,25,18,3.38843341960955,SSP585
18,25,25,18,685.327657754914,SSP585
20,25,25,18,0.662482195558071,SSP585
25,25,25,18,5982.36374848825,SSP585
31,25,25,18,1535.72152981305,SSP585
42,25,25,18,12.383671831809,SSP585
45,25,25,18,5.16023196450901,SSP585
16,31,25,18,68.781678786707,SSP585
18,31,25,18,286.319686840191,SSP585
20,31,25,18,107.341747719831,SSP585
22,31,25,18,1.3284834939785,SSP585
25,31,25,18,1858.55991931518,SSP585
31,31,25,18,4146.62337769655,SSP585
42,31,25,18,10.8544854670491,SSP585
20,42,25,18,2.69378491804934,SSP585
31,99,25,18,2.7602038809185,SSP585
10,10,28,18,2.14888558076668,SSP585
18,10,28,18,0.71654279364872,SSP585
46,10,28,18,2.15131239879751,SSP585
16,16,28,18,0.750523340844154,SSP585
18,16,28,18,1.41834413412189,SSP585
31,16,28,18,2.26235045114088,SSP585
45,16,28,18,3.01731874078464,SSP585
16,18,28,18,0.700492184849262,SSP585
18,18,28,18,3.50096296552801,SSP585
20,18,28,18,0.746649980270863,SSP585
46,18,28,18,0.700492184849262,SSP585
20,20,28,18,0.746710076065063,SSP585
18,28,28,18,0.754387788604736,SSP585
45,28,28,18,3.01755113850307,SSP585
16,44,28,18,0.754039335235596,SSP585
16,45,28,18,0.754097450570583,SSP585
31,45,28,18,1.50831109999943,SSP585
45,45,28,18,14.3284675297074,SSP585
31,1,31,18,3.76214210442781,SSP585
16,13,31,18,1.99634904478169,SSP585
20,13,31,18,7.31823409171724,SSP585
16,16,31,18,5408.35246544945,SSP585
18,16,31,18,52.3261274655152,SSP585
20,16,31,18,215.085363840279,SSP585
22,16,31,18,3006.35749711237,SSP585
31,16,31,18,2946.92450063514,SSP585
16,18,31,18,523.72283471791,SSP585
18,18,31,18,516.971946388881,SSP585
20,18,31,18,111.889762701685,SSP585
22,18,31,18,215.149654453544,SSP585
25,18,31,18,5.90103330537701,SSP585
31,18,31,18,2281.5277728643,SSP585
42,18,31,18,2.03654367134476,SSP585
20,20,31,18,663.229126407646,SSP585
22,20,31,18,5.98668352885008,SSP585
31,20,31,18,1.49599663076878,SSP585
16,22,31,18,0.681773438638687,SSP585
20,22,31,18,46.8710957353187,SSP585
22,22,31,18,19.2525742526116,SSP585
31,22,31,18,15.6869257355871,SSP585
16,25,31,18,5.55559314547014,SSP585
18,25,31,18,50.1489610358486,SSP585
25,25,31,18,1059.88216396133,SSP585
31,25,31,18,1489.98362869019,SSP585
16,31,31,18,6842.74118520488,SSP585
18,31,31,18,529.994866478649,SSP585
20,31,31,18,1178.54251823656,SSP585
22,31,31,18,913.291012515247,SSP585
25,31,31,18,737.513053632432,SSP585
31,31,31,18,41716.0693960386,SSP585
42,31,31,18,254.375285273788,SSP585
42,42,31,18,1.35377075697231,SSP585
1,1,33,18,0.753224050676823,SSP585
31,1,33,18,1.51183986627817,SSP585
16,16,33,18,2.24485731449747,SSP585
18,16,33,18,2.99342352438974,SSP585
31,16,33,18,2.23035513615608,SSP585
45,16,33,18,0.755256415128231,SSP585
1,18,33,18,6.76149058476019,SSP585
16,18,33,18,11.9490770359244,SSP585
31,18,33,18,18.6811591896634,SSP585
33,18,33,18,3.74132737745094,SSP585
