Species,PopulationID,source_zone,method,ssp,zone_name,reference_abundance,start_period,start_suitable_area_km2,start_weighted_area_km2,start_mean_dual_suitability,start_max_dual_suitability,end_period,end_suitable_area_km2,end_weighted_area_km2,end_mean_dual_suitability,end_max_dual_suitability,suitable_area_change_km2,suitable_area_percent_change,weighted_area_change_km2,mean_dual_suitability_change,within_species_gain_rank,within_species_loss_rank,within_species_absolute_change_rank
pinuYun,pinuYun-Zone5,5,mf_var,SSP245,Grass and forb meadows,186,2011-2040,713499.390147536,691398.108071845,0.0833885958849166,0.99999326467514,2071-2100,424123.413550007,632595.260488615,0.0757575291355498,0.998734176158905,-289375.976597529,-40.5572843639982,-58802.84758323,-0.0076310667493668,,2,3
pinuYun,pinuYun-Zone30,30,mf_var,SSP245,Needleleaf forests in subtropical zone,59235,2011-2040,1337047.96536245,1106879.19796073,0.107820438876551,0.998766124248505,2071-2100,1060009.59879559,926365.979783901,0.0904868052120297,0.996220350265503,-277038.36656686,-20.7201516881827,-180513.218176829,-0.0173336336645213,,3,4
pinuYun,pinuYun-Zone7,7,mf_var,SSP245,Deciduous scrubs in temperate zone,19,2011-2040,908222.556495777,934497.083030635,0.105980623092223,0.996783018112183,2071-2100,650896.814262179,855620.282062806,0.0976323970408807,0.980042815208435,-257325.742233598,-28.3328948827748,-78876.8009678291,-0.00834822605134231,,4,5
pinuYun,pinuYun-Zone18,18,mf_var,SSP245,Subalpine broadleaf deciduous scrubs,10,2011-2040,982190.726919402,872746.052726537,0.0910208294974504,0.999943137168884,2071-2100,1191642.49644099,1017423.41786625,0.105980158356835,0.997727930545807,209451.769521588,21.324958969886,144677.365139713,0.0149593288593846,2,,6
pinuYun,pinuYun-Zone40,40,mf_var,SSP245,Subtropical and tropical grasslands,940,2011-2040,1570659.74786013,1193877.95635945,0.115577145875729,0.999025881290436,2071-2100,1772946.13864317,1178914.38322939,0.114549658458981,0.996686995029449,202286.39078304,12.8790714257901,-14963.57313006,-0.00102748741674799,3,,7
pinuYun,pinuYun-Zone49,49,mf_var,SSP245,Broadleaf evergreen forests in subtropical zone,113,2011-2040,892184.774801283,816016.281860835,0.0789973336701914,1,2071-2100,713356.973863415,729211.22615262,0.0708551068732413,1,-178827.800937868,-20.0438077390077,-86805.055708215,-0.00814222679695011,,5,8
pinuYun,pinuYun-Zone28,28,mf_var,SSP245,Broadleaf deciduous forests in subtropical zone,33,2011-2040,522640.016971536,497599.63309041,0.0496746175482909,1,2071-2100,359955.477245817,404185.824902387,0.0407779063282301,0.997250020503998,-162684.539725719,-31.1274556947252,-93413.808188023,-0.00889671122006081,,6,9
pinuYun,pinuYun-Zone46,46,mf_var,SSP245,Subalpine sclerophyllous broadleaf evergreen scrubs,160,2011-2040,761185.450021304,672205.373887225,0.0678961716744062,1,2071-2100,891162.353064073,789295.094470562,0.080241049647191,0.999967515468597,129976.903042769,17.0755895346044,117089.720583337,0.0123448779727848,4,,10
pinuYun,pinuYun-Zone39,39,mf_var,SSP245,Sclerophyllous broadleaf evergreen forests in subtropical zone,138,2011-2040,308654.066658345,290371.315386122,0.0289506802591525,1,2071-2100,346031.762364283,319783.39842495,0.032104099853507,1,37377.695705938,12.1098989916475,29412.083038828,0.0031534195943545,5,,11
pinuYun,pinuYun-Zone45,45,mf_var,SSP245,Subalpine needleleaf evergreen scrubs,16,2011-2040,401532.387598133,381707.339840084,0.0385346453912447,0.999993145465851,2071-2100,435792.368265903,447316.021842045,0.0455657333377165,0.99797922372818,34259.98066777,8.53230815892702,65608.682001961,0.0070310879464718,6,,12
pinuYun,pinuYun-Zone44,44,mf_var,SSP245,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,781,2011-2040,1620349.42481338,1230963.68195624,0.119386742831713,0.999998092651367,2071-2100,1597716.54650202,1136988.47781495,0.110508177919822,0.999000012874603,-22632.87831136,-1.39678997411109,-93975.2041412899,-0.008878564911891,,7,13
pinuYun,pinuYun-Zone10,10,mf_var,SSP245,Needleleaf forests on mountains in subtropical and tropical zones,138,2011-2040,450367.913421521,415807.106209249,0.0417823776554996,1,2071-2100,454654.037266167,432326.807470186,0.0436141522517113,1,4286.12384464598,0.951693874477773,16519.701260937,0.0018317745962117,7,,14
pinuYun,pinuYun-Zone50,50,mf_var,SSP245,Evergreen xeromorphic succulent thorny scrubs in subtropical and tropical zones,14,2011-2040,116913.953617879,128146.459558048,0.0122749768933954,0.999996542930603,2071-2100,116554.399515477,136441.172660403,0.013152449213378,0.998954892158508,-359.554102402006,-0.307537373663002,8294.71310235502,0.0008774723199826,,8,15
pinuYun,pinuYun-Zone30,30,mf_var,SSP585,Needleleaf forests in subtropical zone,59235,2011-2040,1353438.25968577,1097806.91280904,0.106973193972744,0.998434722423553,2071-2100,678526.77121876,788855.648397844,0.0772671384497844,0.977640450000763,-674911.48846701,-49.8664407952902,-308951.264411196,-0.0297060555229596,,1,1
pinuYun,pinuYun-Zone47,47,mf_var,SSP585,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,1222,2011-2040,872866.732353451,773124.480990141,0.075936067458678,0.996570110321045,2071-2100,326184.090958187,546486.353137392,0.0540028683884398,0.985065042972565,-546682.641395264,-62.6307110962152,-226638.127852749,-0.0219331990702382,,2,2
pinuYun,pinuYun-Zone5,5,mf_var,SSP585,Grass and forb meadows,186,2011-2040,707944.743190264,686685.556953339,0.0828427167560618,0.999993562698364,2071-2100,190919.620358119,569420.169649736,0.0675816786282868,0.983948230743408,-517025.122832145,-73.031847161155,-117265.387303603,-0.015261038127775,,3,3
pinuYun,pinuYun-Zone7,7,mf_var,SSP585,Deciduous scrubs in temperate zone,19,2011-2040,901063.119536924,934465.075687479,0.105964182738458,0.996502697467804,2071-2100,393028.573989724,747137.85956508,0.0856138736939156,0.95249342918396,-508034.5455472,-56.3816823185805,-187327.216122399,-0.0203503090445424,,4,4
pinuYun,pinuYun-Zone18,18,mf_var,SSP585,Subalpine broadleaf deciduous scrubs,10,2011-2040,982346.099198314,869980.49891077,0.0907256417760756,0.999944865703583,2071-2100,1377363.57446165,1082852.83235389,0.112366647166444,0.991005539894104,395017.475263336,40.211639826911,212872.33344312,0.0216410053903684,1,,5
pinuYun,pinuYun-Zone49,49,mf_var,SSP585,Broadleaf evergreen forests in subtropical zone,113,2011-2040,889791.92676693,811565.026888057,0.0785858428012938,1,2071-2100,518352.978388061,635530.781334496,0.0619671399132788,1,-371438.948378869,-41.7444727475217,-176034.245553561,-0.016618702888015,,5,6
pinuYun,pinuYun-Zone21,21,mf_var,SSP585,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,271,2011-2040,1551059.6807626,1201537.26610723,0.117092041448097,0.999445676803589,2071-2100,1865238.78048863,1269536.75920169,0.12469948064926,0.979230105876923,314179.09972603,20.2557711751981,67999.4930944601,0.007607439201163,2,,7
pinuYun,pinuYun-Zone28,28,mf_var,SSP585,Broadleaf deciduous forests in subtropical zone,33,2011-2040,518091.259630108,495663.767011983,0.0495159737251861,0.999955952167511,2071-2100,243470.03953915,364806.326464996,0.037245689500023,0.981118857860565,-274621.220090958,-53.0063410618091,-130857.440546987,-0.0122702842251631,,6,8
pinuYun,pinuYun-Zone46,46,mf_var,SSP585,Subalpine sclerophyllous broadleaf evergreen scrubs,160,2011-2040,756092.623790099,669116.517250556,0.0675891123781875,1,2071-2100,1029676.60236443,902424.866933237,0.0919832795164052,0.999984860420227,273583.978574331,36.1839237635892,233308.349682681,0.0243941671382177,3,,9
pinuYun,pinuYun-Zone40,40,mf_var,SSP585,Subtropical and tropical grasslands,940,2011-2040,1595972.85682203,1199524.22509042,0.116164868894396,0.99954354763031,2071-2100,1815067.66030662,1090892.28999569,0.106190238387367,0.98772394657135,219094.80348459,13.727978051009,-108631.93509473,-0.009974630507029,4,,10
pinuYun,pinuYun-Zone45,45,mf_var,SSP585,Subalpine needleleaf evergreen scrubs,16,2011-2040,405029.972386235,386398.046431782,0.0390148529838887,0.999993145465851,2071-2100,308508.490480623,449406.293643247,0.0462282460268488,0.974121570587158,-96521.481905612,-23.8307010557652,63008.247211465,0.0072133930429601,,7,11
pinuYun,pinuYun-Zone44,44,mf_var,SSP585,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,781,2011-2040,1641119.23295053,1230772.48535482,0.119413701423515,1,2071-2100,1589555.22091023,1065733.2711301,0.103721655953066,0.993961870670319,-51564.0120403001,-3.14200278718289,-165039.21422472,-0.015692045470449,,8,12
pinuYun,pinuYun-Zone39,39,mf_var,SSP585,Sclerophyllous broadleaf evergreen forests in subtropical zone,138,2011-2040,305653.664006128,287005.174017939,0.028617589231789,1,2071-2100,353581.649194273,325245.35854028,0.0327961882717398,0.999997138977051,47927.985188145,15.680487699694,38240.184522341,0.0041785990399508,5,,13
pinuYun,pinuYun-Zone10,10,mf_var,SSP585,Needleleaf forests on mountains in subtropical and tropical zones,138,2011-2040,448317.796062005,413127.198861254,0.0415219852591457,1,2071-2100,437210.105469489,426043.058256222,0.0430045770692589,1,-11107.690592516,-2.47763766910108,12915.859394968,0.0014825918101132,,9,14
pinuYun,pinuYun-Zone50,50,mf_var,SSP585,Evergreen xeromorphic succulent thorny scrubs in subtropical and tropical zones,14,2011-2040,114453.429298596,126051.780658234,0.0120722442145491,0.999989628791809,2071-2100,120039.126098675,159634.445272168,0.0154644335576945,0.991949319839478,5585.69680007899,4.88032279531489,33582.664613934,0.0033921893431454,6,,15
pinuYun,pinuYun-Zone47,47,rf_var,SSP245,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,1222,2011-2040,885274.545688426,784663.537802511,0.0770762915543009,0.999732434749603,2071-2100,532540.66997536,627631.647438639,0.0617919323084454,0.995212018489838,-352733.875713066,-39.8445744804247,-157031.890363872,-0.0152843592458555,,1,1
pinuYun,pinuYun-Zone30,30,rf_var,SSP245,Needleleaf forests in subtropical zone,59235,2011-2040,1330937.96836305,1106645.47481794,0.107799891312452,0.999993801116943,2071-2100,1033842.62573034,917757.284093439,0.0896503451604841,0.999075710773468,-297095.34263271,-22.322253154902,-188888.190724501,-0.0181495461519679,,2,2
pinuYun,pinuYun-Zone21,21,rf_var,SSP245,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,271,2011-2040,1538441.37702342,1201072.91162484,0.11702210819736,1,2071-2100,1834085.30396971,1275836.44913597,0.12487127008775,0.994349718093872,295643.92694629,19.2171070904439,74763.5375111301,0.00784916189038999,1,,3
pinuYun,pinuYun-Zone5,5,rf_var,SSP245,Grass and forb meadows,186,2011-2040,708615.524859179,695841.883073457,0.0838934496657109,1,2071-2100,461683.864642111,636971.80889772,0.0762132175859546,0.999979615211487,-246931.660217068,-34.8470576150784,-58870.0741757371,-0.00768023207975629,,3,4
pinuYun,pinuYun-Zone7,7,rf_var,SSP245,Deciduous scrubs in temperate zone,19,2011-2040,915449.876126181,937998.821926289,0.106327823450021,0.997853755950928,2071-2100,674969.461701602,861728.674019583,0.098343549799356,0.983543455600739,-240480.414424579,-26.2690968338099,-76270.147906706,-0.00798427365066499,,4,5
pinuYun,pinuYun-Zone18,18,rf_var,SSP245,Subalpine broadleaf deciduous scrubs,10,2011-2040,971808.795230242,870262.193381584,0.0907702344159903,1,2071-2100,1167750.33688283,1011385.67161247,0.105352933717245,0.999943852424622,195941.541652588,20.1625610525747,141123.478230886,0.0145826993012547,2,,6
pinuYun,pinuYun-Zone40,40,rf_var,SSP245,Subtropical and tropical grasslands,940,2011-2040,1578417.9440579,1199703.2226592,0.116171953239155,0.999969780445099,2071-2100,1772243.16088778,1178601.57849159,0.114532043582351,0.999877095222473,193825.21682988,12.2797144799039,-21101.64416761,-0.001639909656804,3,,7
pinuYun,pinuYun-Zone49,49,rf_var,SSP245,Broadleaf evergreen forests in subtropical zone,113,2011-2040,886826.706732069,814131.084774843,0.0788076411253535,1,2071-2100,701884.990467525,725527.855247929,0.0704914753458847,1,-184941.716264544,-20.8543241718609,-88603.229526914,-0.00831616577946881,,5,8
pinuYun,pinuYun-Zone28,28,rf_var,SSP245,Broadleaf deciduous forests in subtropical zone,33,2011-2040,522277.250491399,496180.898726432,0.0495296644981018,1,2071-2100,352479.076453669,403954.726646998,0.0407607028540228,0.995962798595428,-169798.17403773,-32.511118161469,-92226.172079434,-0.008768961644079,,6,9
pinuYun,pinuYun-Zone46,46,rf_var,SSP245,Subalpine sclerophyllous broadleaf evergreen scrubs,160,2011-2040,758864.444783588,670745.921955644,0.0677455327592993,1,2071-2100,885866.322813322,787480.803784612,0.0800555705188994,1,127001.878029734,16.7357792162673,116734.881828968,0.0123100377596001,4,,10
pinuYun,pinuYun-Zone44,44,rf_var,SSP245,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,781,2011-2040,1613095.7366682,1231042.44779734,0.119390889766215,1,2071-2100,1532686.62034233,1121047.52016104,0.108941612310736,0.998000025749207,-80409.1163258699,-4.98477024630618,-109994.9276363,-0.010449277455479,,7,11
pinuYun,pinuYun-Zone39,39,rf_var,SSP245,Sclerophyllous broadleaf evergreen forests in subtropical zone,138,2011-2040,308819.584465078,290308.363670312,0.0289461370386923,1,2071-2100,347468.717332431,319751.887728435,0.0321023301217593,1,38649.132867353,12.5151171789506,29443.524058123,0.003156193083067,5,,12
pinuYun,pinuYun-Zone45,45,rf_var,SSP245,Subalpine needleleaf evergreen scrubs,16,2011-2040,401412.331432773,380285.862300713,0.0383919283353106,1,2071-2100,428362.516529033,446335.879083504,0.0454742147238619,0.997119843959808,26950.18509626,6.71384085288709,66050.016782791,0.0070822863885513,6,,13
pinuYun,pinuYun-Zone10,10,rf_var,SSP245,Needleleaf forests on mountains in subtropical and tropical zones,138,2011-2040,449973.316552287,415369.522489333,0.0417432238871689,1,2071-2100,452791.24635084,430523.804846467,0.0434303931521971,1,2817.929798553,0.626243755995153,15154.282357134,0.0016871692650282,7,,14
pinuYun,pinuYun-Zone50,50,rf_var,SSP245,Evergreen xeromorphic succulent thorny scrubs in subtropical and tropical zones,14,2011-2040,117225.287045562,128761.38894193,0.0123342971236948,1,2071-2100,117016.426961657,137305.143834641,0.0132327825624686,0.999669671058655,-208.860083905005,-0.178169820837229,8543.754892711,0.0008984854387738,,8,15
pinuYun,pinuYun-Zone30,30,rf_var,SSP585,Needleleaf forests in subtropical zone,59235,2011-2040,1342725.49010955,1098023.970005,0.106998293330992,1,2071-2100,624494.560234146,777995.912497863,0.0762063646045088,0.9864382147789,-718230.929875404,-53.4905261846787,-320028.057507137,-0.0307919287264832,,1,1
pinuYun,pinuYun-Zone47,47,rf_var,SSP585,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,1222,2011-2040,878628.103112872,774583.804634759,0.0760952911765994,0.99956476688385,2071-2100,328203.431112323,543799.570987615,0.0537028396811089,0.991856276988983,-550424.672000549,-62.6459215281712,-230784.233647144,-0.0223924514954905,,2,2
pinuYun,pinuYun-Zone7,7,rf_var,SSP585,Deciduous scrubs in temperate zone,19,2011-2040,908772.259378617,937973.053041428,0.106325024393075,0.998431622982025,2071-2100,408782.274633449,757323.165010512,0.0868908826622547,0.956230461597443,-499989.984745168,-55.0181830029717,-180649.888030916,-0.0194341417308203,,3,3
pinuYun,pinuYun-Zone5,5,rf_var,SSP585,Grass and forb meadows,186,2011-2040,703366.006911963,691811.837051129,0.0834327383069219,1,2071-2100,221566.186078462,571284.678679562,0.0677767780332973,0.98980325460434,-481799.820833501,-68.4991620434972,-120527.158371567,-0.0156559602736246,,4,4
pinuYun,pinuYun-Zone18,18,rf_var,SSP585,Subalpine broadleaf deciduous scrubs,10,2011-2040,972882.87660137,867885.0103962,0.0905152721114403,0.999994277954102,2071-2100,1344586.10049745,1075650.38043239,0.111602198693096,0.993957817554474,371703.22389608,38.2063692183147,207765.37003619,0.0210869265816557,1,,5
pinuYun,pinuYun-Zone49,49,rf_var,SSP585,Broadleaf evergreen forests in subtropical zone,113,2011-2040,882513.150461309,809007.785107667,0.0783304464704122,1,2071-2100,522296.351391875,635029.000194987,0.0619097878486586,1,-360216.799069434,-40.8171593682361,-173978.78491268,-0.0164206586217536,,5,6
pinuYun,pinuYun-Zone21,21,rf_var,SSP585,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,271,2011-2040,1560595.49867235,1203105.24246789,0.11725418651389,0.999948859214783,2071-2100,1876779.92352405,1269755.83754408,0.124735690133307,0.986698865890503,316184.4248517,20.2604983239211,66650.5950761901,0.007481503619417,2,,7
pinuYun,pinuYun-Zone28,28,rf_var,SSP585,Broadleaf deciduous forests in subtropical zone,33,2011-2040,516515.934942357,493675.09561933,0.0493164296057491,1,2071-2100,230593.948878096,363119.975155754,0.0370806677797168,0.980509221553802,-285921.986064261,-55.3558886999623,-130555.120463576,-0.0122357618260323,,6,8
pinuYun,pinuYun-Zone46,46,rf_var,SSP585,Subalpine sclerophyllous broadleaf evergreen scrubs,160,2011-2040,753666.006740818,667697.496285993,0.067441639470284,1,2071-2100,1027139.53698454,900883.404951104,0.0918435240639656,0.999973833560944,273473.530243722,36.2857721852603,233185.908665111,0.0244018845936816,3,,9
pinuYun,pinuYun-Zone44,44,rf_var,SSP585,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,781,2011-2040,1633098.41609982,1230146.1447945,0.119351558302465,0.999988675117493,2071-2100,1435508.289838,1042579.59352643,0.101444843212173,0.998995304107666,-197590.12626182,-12.099094844125,-187566.55126807,-0.017906715090292,,7,10
pinuYun,pinuYun-Zone40,40,rf_var,SSP585,Subtropical and tropical grasslands,940,2011-2040,1607350.16360112,1205752.1756544,0.116802633178269,0.999949991703033,2071-2100,1803292.99860953,1086853.01257946,0.105797219777193,0.988584995269775,195942.83500841,12.1904261713215,-118899.16307494,-0.011005413401076,4,,11
pinuYun,pinuYun-Zone45,45,rf_var,SSP585,Subalpine needleleaf evergreen scrubs,16,2011-2040,404479.074207308,384655.349504048,0.0388388523972185,1,2071-2100,310849.664699962,447653.423252109,0.0460692548742488,0.965273678302765,-93629.409507346,-23.1481467096511,62998.073748061,0.0072304024770303,,8,12
pinuYun,pinuYun-Zone39,39,rf_var,SSP585,Sclerophyllous broadleaf evergreen forests in subtropical zone,138,2011-2040,306375.165785854,287296.083442031,0.0286489022796791,1,2071-2100,353072.829498431,324469.227809523,0.0327227098137572,1,46697.663712577,15.2419872520664,37173.144367492,0.0040738075340781,5,,13
pinuYun,pinuYun-Zone10,10,rf_var,SSP585,Needleleaf forests on mountains in subtropical and tropical zones,138,2011-2040,447749.922452866,412851.956740509,0.0415012834673699,1,2071-2100,433133.443279137,424395.940853799,0.0428221719620255,1,-14616.479173729,-3.26442919155784,11543.98411329,0.0013208884946556,,9,14
pinuYun,pinuYun-Zone50,50,rf_var,SSP585,Evergreen xeromorphic succulent thorny scrubs in subtropical and tropical zones,14,2011-2040,115103.273702489,126673.493424262,0.0121321285831361,0.999904632568359,2071-2100,119955.269372361,161574.818556271,0.0156423311347777,0.995564997196198,4851.99566987201,4.21534115737934,34901.325132009,0.0035102025516416,6,,15
querVar,querVar-Zone47,47,mf_var,SSP245,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,455,2011-2040,877324.898878433,782111.735587031,0.0768101596757888,0.99683278799057,2071-2100,556651.221025679,632239.267169932,0.0622655023920217,0.992366433143616,-320673.677852754,-36.5513025177675,-149872.468417099,-0.0145446572837671,,1,1
querVar,querVar-Zone21,21,mf_var,SSP245,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,274,2011-2040,1530533.46254914,1199875.25433149,0.116895770268274,1,2071-2100,1829385.60026031,1276863.99086277,0.124965561116142,0.986386716365814,298852.13771117,19.5260113564211,76988.73653128,0.008069790847868,1,,2
querVar,querVar-Zone5,5,mf_var,SSP245,Grass and forb meadows,26,2011-2040,713499.390147536,691398.108071845,0.0833885958849166,0.99999326467514,2071-2100,424123.413550007,632595.260488615,0.0757575291355498,0.998734176158905,-289375.976597529,-40.5572843639982,-58802.84758323,-0.0076310667493668,,2,3
querVar,querVar-Zone30,30,mf_var,SSP245,Needleleaf forests in subtropical zone,1037,2011-2040,1337047.96536245,1106879.19796073,0.107820438876551,0.998766124248505,2071-2100,1060009.59879559,926365.979783901,0.0904868052120297,0.996220350265503,-277038.36656686,-20.7201516881827,-180513.218176829,-0.0173336336645213,,3,4
querVar,querVar-Zone7,7,mf_var,SSP245,Deciduous scrubs in temperate zone,368,2011-2040,908222.556495777,934497.083030635,0.105980623092223,0.996783018112183,2071-2100,650896.814262179,855620.282062806,0.0976323970408807,0.980042815208435,-257325.742233598,-28.3328948827748,-78876.8009678291,-0.00834822605134231,,4,5
querVar,querVar-Zone26,26,mf_var,SSP245,Bamboo forests and scrubs in subtropical and tropical zones,38,2011-2040,355928.647581211,437521.104961676,0.0427368293353721,0.998894512653351,2071-2100,144464.066505584,406886.314364577,0.0398403777934649,0.998792171478271,-211464.581075627,-59.4120710745481,-30634.790597099,-0.0028964515419072,,5,6
querVar,querVar-Zone40,40,mf_var,SSP245,Subtropical and tropical grasslands,354,2011-2040,1570659.74786013,1193877.95635945,0.115577145875729,0.999025881290436,2071-2100,1772946.13864317,1178914.38322939,0.114549658458981,0.996686995029449,202286.39078304,12.8790714257901,-14963.57313006,-0.00102748741674799,2,,7
querVar,querVar-Zone3,3,mf_var,SSP245,Broadleaf deciduous forests in temperate zone,20658,2011-2040,993635.22619721,859962.785620512,0.100694845089152,0.998881220817566,2071-2100,811931.633286415,759682.638879593,0.0892004556411383,0.995563089847565,-181703.592910795,-18.2867503204573,-100280.146740919,-0.0114943894480137,,6,8
querVar,querVar-Zone49,49,mf_var,SSP245,Broadleaf evergreen forests in subtropical zone,176,2011-2040,892184.774801283,816016.281860835,0.0789973336701914,1,2071-2100,713356.973863415,729211.22615262,0.0708551068732413,1,-178827.800937868,-20.0438077390077,-86805.055708215,-0.00814222679695011,,7,9
querVar,querVar-Zone28,28,mf_var,SSP245,Broadleaf deciduous forests in subtropical zone,17394,2011-2040,522640.016971536,497599.63309041,0.0496746175482909,1,2071-2100,359955.477245817,404185.824902387,0.0407779063282301,0.997250020503998,-162684.539725719,-31.1274556947252,-93413.808188023,-0.00889671122006081,,8,10
querVar,querVar-Zone36,36,mf_var,SSP245,Broadleaf evergreen and deciduous mixed forests in subtropical zone,975,2011-2040,341118.430870394,429749.418181604,0.0426578741229837,1,2071-2100,206277.86819838,408996.483450627,0.0408546045643118,0.996207237243652,-134840.562672014,-39.5289584112932,-20752.934730977,-0.0018032695586719,,9,11
querVar,querVar-Zone27,27,mf_var,SSP245,Two years three ripes or one year two ripes grain fields and deciduous orchards,339,2011-2040,1055621.11520834,849566.307421329,0.0949542049653007,0.999532103538513,2071-2100,1166773.33264505,807178.893100071,0.0914648778799905,0.995307147502899,111152.21743671,10.5295560912281,-42387.414321258,-0.0034893270853102,3,,12
querVar,querVar-Zone41,41,mf_var,SSP245,Temperate grasslands,92,2011-2040,419839.008013211,397525.968163787,0.0431693072475445,0.999222636222839,2071-2100,313636.197114735,345686.617423275,0.0377051901179725,0.971917688846588,-106202.810898476,-25.2960798952569,-51839.350740512,-0.005464117129572,,10,13
querVar,querVar-Zone37,37,mf_var,SSP245,Needleleaf forests in temperate zone,58,2011-2040,330382.591223456,327864.706464878,0.0356981637182294,0.999703407287598,2071-2100,240010.781245494,284687.134765801,0.0314501463985089,0.965708315372467,-90371.809977962,-27.3536839950621,-43177.571699077,-0.0042480173197205,,11,14
querVar,querVar-Zone33,33,mf_var,SSP245,One year one ripe grain fields and cold-tolerant economic crop fields; deciduous orchards,58,2011-2040,715840.42693672,638768.983531228,0.0704548169077547,1,2071-2100,625832.484383323,590299.765769194,0.0657280200300377,0.999701619148254,-90007.942553397,-12.5737439751155,-48469.217762034,-0.00472679687771699,,12,15
querVar,querVar-Zone44,44,mf_var,SSP245,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,25385,2011-2040,1620349.42481338,1230963.68195624,0.119386742831713,0.999998092651367,2071-2100,1597716.54650202,1136988.47781495,0.110508177919822,0.999000012874603,-22632.87831136,-1.39678997411109,-93975.2041412899,-0.008878564911891,,13,16
querVar,querVar-Zone10,10,mf_var,SSP245,Needleleaf forests on mountains in subtropical and tropical zones,22,2011-2040,450367.913421521,415807.106209249,0.0417823776554996,1,2071-2100,454654.037266167,432326.807470186,0.0436141522517113,1,4286.12384464598,0.951693874477773,16519.701260937,0.0018317745962117,4,,17
querVar,querVar-Zone30,30,mf_var,SSP585,Needleleaf forests in subtropical zone,1037,2011-2040,1353438.25968577,1097806.91280904,0.106973193972744,0.998434722423553,2071-2100,678526.77121876,788855.648397844,0.0772671384497844,0.977640450000763,-674911.48846701,-49.8664407952902,-308951.264411196,-0.0297060555229596,,1,1
querVar,querVar-Zone47,47,mf_var,SSP585,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,455,2011-2040,872866.732353451,773124.480990141,0.075936067458678,0.996570110321045,2071-2100,326184.090958187,546486.353137392,0.0540028683884398,0.985065042972565,-546682.641395264,-62.6307110962152,-226638.127852749,-0.0219331990702382,,2,2
querVar,querVar-Zone5,5,mf_var,SSP585,Grass and forb meadows,26,2011-2040,707944.743190264,686685.556953339,0.0828427167560618,0.999993562698364,2071-2100,190919.620358119,569420.169649736,0.0675816786282868,0.983948230743408,-517025.122832145,-73.031847161155,-117265.387303603,-0.015261038127775,,3,3
querVar,querVar-Zone7,7,mf_var,SSP585,Deciduous scrubs in temperate zone,368,2011-2040,901063.119536924,934465.075687479,0.105964182738458,0.996502697467804,2071-2100,393028.573989724,747137.85956508,0.0856138736939156,0.95249342918396,-508034.5455472,-56.3816823185805,-187327.216122399,-0.0203503090445424,,4,4
querVar,querVar-Zone3,3,mf_var,SSP585,Broadleaf deciduous forests in temperate zone,20658,2011-2040,985769.279341816,853139.63246846,0.0999161008774694,0.998743116855621,2071-2100,576590.276605275,658801.562759587,0.0767344028219359,0.991776645183563,-409179.002736541,-41.5085975300168,-194338.069708873,-0.0231816980555335,,5,5
querVar,querVar-Zone49,49,mf_var,SSP585,Broadleaf evergreen forests in subtropical zone,176,2011-2040,889791.92676693,811565.026888057,0.0785858428012938,1,2071-2100,518352.978388061,635530.781334496,0.0619671399132788,1,-371438.948378869,-41.7444727475217,-176034.245553561,-0.016618702888015,,6,6
querVar,querVar-Zone33,33,mf_var,SSP585,One year one ripe grain fields and cold-tolerant economic crop fields; deciduous orchards,58,2011-2040,710232.527766904,633711.598144721,0.0699294929497193,1,2071-2100,393058.394906523,490884.013393863,0.055220558000851,0.991012513637543,-317174.132860381,-44.6577874794938,-142827.584750858,-0.0147089349488683,,7,7
querVar,querVar-Zone21,21,mf_var,SSP585,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,274,2011-2040,1551059.6807626,1201537.26610723,0.117092041448097,0.999445676803589,2071-2100,1865238.78048863,1269536.75920169,0.12469948064926,0.979230105876923,314179.09972603,20.2557711751981,67999.4930944601,0.007607439201163,1,,8
querVar,querVar-Zone28,28,mf_var,SSP585,Broadleaf deciduous forests in subtropical zone,17394,2011-2040,518091.259630108,495663.767011983,0.0495159737251861,0.999955952167511,2071-2100,243470.03953915,364806.326464996,0.037245689500023,0.981118857860565,-274621.220090958,-53.0063410618091,-130857.440546987,-0.0122702842251631,,8,9
querVar,querVar-Zone26,26,mf_var,SSP585,Bamboo forests and scrubs in subtropical and tropical zones,38,2011-2040,323176.569208065,429231.634427959,0.0419370686600809,0.998861074447632,2071-2100,55835.4501804734,386336.353645155,0.0378611602225249,0.996465742588043,-267341.119027592,-82.72292749524,-42895.280782804,-0.004075908437556,,9,10
