original_zone,predicted_zone,n,method,method_label,rank_cutoff
5,27,3017,mf_var,Plain MF RF,1
5,28,370,mf_var,Plain MF RF,1
5,29,68,mf_var,Plain MF RF,1
5,30,302,mf_var,Plain MF RF,1
5,31,76,mf_var,Plain MF RF,1
5,32,68,mf_var,Plain MF RF,1
5,33,2554,mf_var,Plain MF RF,1
5,34,380,mf_var,Plain MF RF,1
5,35,123,mf_var,Plain MF RF,1
5,36,1340,mf_var,Plain MF RF,1
5,37,375,mf_var,Plain MF RF,1
5,38,8,mf_var,Plain MF RF,1
5,39,1933,mf_var,Plain MF RF,1
5,40,948,mf_var,Plain MF RF,1
5,41,2238,mf_var,Plain MF RF,1
5,42,206,mf_var,Plain MF RF,1
5,43,5,mf_var,Plain MF RF,1
5,44,1466,mf_var,Plain MF RF,1
5,45,338,mf_var,Plain MF RF,1
5,46,2609,mf_var,Plain MF RF,1
5,47,1685,mf_var,Plain MF RF,1
5,48,10,mf_var,Plain MF RF,1
5,49,848,mf_var,Plain MF RF,1
5,50,34,mf_var,Plain MF RF,1
5,52,11,mf_var,Plain MF RF,1
5,53,11,mf_var,Plain MF RF,1
5,54,10,mf_var,Plain MF RF,1
5,55,7,mf_var,Plain MF RF,1
6,1,223,mf_var,Plain MF RF,1
6,2,11990,mf_var,Plain MF RF,1
6,3,4511,mf_var,Plain MF RF,1
6,4,2909,mf_var,Plain MF RF,1
6,5,1357,mf_var,Plain MF RF,1
6,6,50883,mf_var,Plain MF RF,1
6,7,464,mf_var,Plain MF RF,1
6,9,317,mf_var,Plain MF RF,1
6,10,112,mf_var,Plain MF RF,1
6,11,2846,mf_var,Plain MF RF,1
6,12,4893,mf_var,Plain MF RF,1
6,13,176,mf_var,Plain MF RF,1
6,14,50,mf_var,Plain MF RF,1
6,15,1310,mf_var,Plain MF RF,1
6,16,52,mf_var,Plain MF RF,1
6,17,25,mf_var,Plain MF RF,1
6,18,85,mf_var,Plain MF RF,1
6,19,26,mf_var,Plain MF RF,1
6,20,12,mf_var,Plain MF RF,1
6,21,1618,mf_var,Plain MF RF,1
6,22,99,mf_var,Plain MF RF,1
6,23,309,mf_var,Plain MF RF,1
6,24,1075,mf_var,Plain MF RF,1
6,25,718,mf_var,Plain MF RF,1
6,26,53,mf_var,Plain MF RF,1
6,27,2321,mf_var,Plain MF RF,1
6,28,37,mf_var,Plain MF RF,1
6,29,53,mf_var,Plain MF RF,1
6,30,322,mf_var,Plain MF RF,1
6,31,208,mf_var,Plain MF RF,1
6,32,10,mf_var,Plain MF RF,1
6,33,133,mf_var,Plain MF RF,1
6,34,19,mf_var,Plain MF RF,1
6,35,25,mf_var,Plain MF RF,1
6,36,33,mf_var,Plain MF RF,1
6,37,260,mf_var,Plain MF RF,1
6,38,17,mf_var,Plain MF RF,1
6,39,12,mf_var,Plain MF RF,1
6,40,11,mf_var,Plain MF RF,1
6,41,18,mf_var,Plain MF RF,1
6,42,98,mf_var,Plain MF RF,1
6,43,65,mf_var,Plain MF RF,1
6,44,16,mf_var,Plain MF RF,1
6,45,29,mf_var,Plain MF RF,1
6,46,13,mf_var,Plain MF RF,1
6,47,239,mf_var,Plain MF RF,1
6,48,14,mf_var,Plain MF RF,1
6,49,159,mf_var,Plain MF RF,1
6,50,16,mf_var,Plain MF RF,1
6,52,14,mf_var,Plain MF RF,1
6,53,7,mf_var,Plain MF RF,1
6,54,14,mf_var,Plain MF RF,1
6,55,18,mf_var,Plain MF RF,1
7,1,983,mf_var,Plain MF RF,1
7,2,3344,mf_var,Plain MF RF,1
7,3,21701,mf_var,Plain MF RF,1
7,4,2081,mf_var,Plain MF RF,1
7,5,2452,mf_var,Plain MF RF,1
7,6,1332,mf_var,Plain MF RF,1
7,7,91866,mf_var,Plain MF RF,1
7,9,2667,mf_var,Plain MF RF,1
7,10,964,mf_var,Plain MF RF,1
7,11,4272,mf_var,Plain MF RF,1
7,12,6495,mf_var,Plain MF RF,1
7,13,8120,mf_var,Plain MF RF,1
7,14,4540,mf_var,Plain MF RF,1
7,15,3524,mf_var,Plain MF RF,1
7,16,238,mf_var,Plain MF RF,1
7,17,3,mf_var,Plain MF RF,1
7,18,1054,mf_var,Plain MF RF,1
7,19,424,mf_var,Plain MF RF,1
7,20,208,mf_var,Plain MF RF,1
7,21,768,mf_var,Plain MF RF,1
7,22,21,mf_var,Plain MF RF,1
7,23,1955,mf_var,Plain MF RF,1
7,24,2734,mf_var,Plain MF RF,1
7,25,3574,mf_var,Plain MF RF,1
7,26,687,mf_var,Plain MF RF,1
7,27,5477,mf_var,Plain MF RF,1
7,28,2199,mf_var,Plain MF RF,1
7,29,146,mf_var,Plain MF RF,1
7,30,149,mf_var,Plain MF RF,1
7,31,545,mf_var,Plain MF RF,1
7,32,1032,mf_var,Plain MF RF,1
7,33,15079,mf_var,Plain MF RF,1
7,34,548,mf_var,Plain MF RF,1
7,35,360,mf_var,Plain MF RF,1
7,36,2876,mf_var,Plain MF RF,1
7,37,2280,mf_var,Plain MF RF,1
7,38,6,mf_var,Plain MF RF,1
7,39,1114,mf_var,Plain MF RF,1
7,40,993,mf_var,Plain MF RF,1
7,41,18338,mf_var,Plain MF RF,1
7,42,228,mf_var,Plain MF RF,1
7,43,4,mf_var,Plain MF RF,1
7,44,1016,mf_var,Plain MF RF,1
7,45,120,mf_var,Plain MF RF,1
7,46,388,mf_var,Plain MF RF,1
7,47,624,mf_var,Plain MF RF,1
7,48,1,mf_var,Plain MF RF,1
7,49,1322,mf_var,Plain MF RF,1
7,50,94,mf_var,Plain MF RF,1
7,52,5,mf_var,Plain MF RF,1
7,53,1,mf_var,Plain MF RF,1
7,54,5,mf_var,Plain MF RF,1
7,55,9,mf_var,Plain MF RF,1
9,2,588,mf_var,Plain MF RF,1
9,3,3793,mf_var,Plain MF RF,1
9,4,24,mf_var,Plain MF RF,1
9,5,29,mf_var,Plain MF RF,1
9,6,10,mf_var,Plain MF RF,1
9,7,172,mf_var,Plain MF RF,1
9,9,25239,mf_var,Plain MF RF,1
9,10,7,mf_var,Plain MF RF,1
9,11,211,mf_var,Plain MF RF,1
9,12,256,mf_var,Plain MF RF,1
9,13,42,mf_var,Plain MF RF,1
9,14,45,mf_var,Plain MF RF,1
9,15,3,mf_var,Plain MF RF,1
9,16,3,mf_var,Plain MF RF,1
9,17,1,mf_var,Plain MF RF,1
9,18,5,mf_var,Plain MF RF,1
9,20,2,mf_var,Plain MF RF,1
9,21,1,mf_var,Plain MF RF,1
9,22,1,mf_var,Plain MF RF,1
9,24,1,mf_var,Plain MF RF,1
9,25,4,mf_var,Plain MF RF,1
9,26,2,mf_var,Plain MF RF,1
9,27,26,mf_var,Plain MF RF,1
9,28,1,mf_var,Plain MF RF,1
9,29,1,mf_var,Plain MF RF,1
9,30,1,mf_var,Plain MF RF,1
9,31,1,mf_var,Plain MF RF,1
9,34,3,mf_var,Plain MF RF,1
9,35,2,mf_var,Plain MF RF,1
9,36,4,mf_var,Plain MF RF,1
9,37,2,mf_var,Plain MF RF,1
9,38,1,mf_var,Plain MF RF,1
9,42,2,mf_var,Plain MF RF,1
9,45,1,mf_var,Plain MF RF,1
9,46,1,mf_var,Plain MF RF,1
9,48,4,mf_var,Plain MF RF,1
9,49,2,mf_var,Plain MF RF,1
9,52,2,mf_var,Plain MF RF,1
9,54,4,mf_var,Plain MF RF,1
9,55,3,mf_var,Plain MF RF,1
10,1,1547,mf_var,Plain MF RF,1
10,2,12,mf_var,Plain MF RF,1
10,3,744,mf_var,Plain MF RF,1
10,4,9,mf_var,Plain MF RF,1
10,5,424,mf_var,Plain MF RF,1
10,6,8,mf_var,Plain MF RF,1
10,7,116,mf_var,Plain MF RF,1
10,9,233,mf_var,Plain MF RF,1
10,10,76925,mf_var,Plain MF RF,1
10,11,19,mf_var,Plain MF RF,1
10,12,32,mf_var,Plain MF RF,1
10,13,80,mf_var,Plain MF RF,1
10,14,19,mf_var,Plain MF RF,1
10,15,29,mf_var,Plain MF RF,1
10,16,2376,mf_var,Plain MF RF,1
10,17,10,mf_var,Plain MF RF,1
10,18,6027,mf_var,Plain MF RF,1
10,19,12,mf_var,Plain MF RF,1
10,20,1787,mf_var,Plain MF RF,1
10,21,33,mf_var,Plain MF RF,1
10,22,18,mf_var,Plain MF RF,1
10,23,20,mf_var,Plain MF RF,1
10,24,13,mf_var,Plain MF RF,1
10,25,2,mf_var,Plain MF RF,1
10,26,189,mf_var,Plain MF RF,1
10,27,15,mf_var,Plain MF RF,1
10,28,852,mf_var,Plain MF RF,1
10,29,15,mf_var,Plain MF RF,1
10,30,621,mf_var,Plain MF RF,1
10,31,39,mf_var,Plain MF RF,1
10,32,7,mf_var,Plain MF RF,1
10,33,183,mf_var,Plain MF RF,1
10,34,4667,mf_var,Plain MF RF,1
10,35,10,mf_var,Plain MF RF,1
10,36,1696,mf_var,Plain MF RF,1
10,37,27,mf_var,Plain MF RF,1
10,38,15,mf_var,Plain MF RF,1
10,39,12714,mf_var,Plain MF RF,1
10,40,764,mf_var,Plain MF RF,1
10,41,14,mf_var,Plain MF RF,1
10,42,15,mf_var,Plain MF RF,1
10,43,215,mf_var,Plain MF RF,1
10,44,198,mf_var,Plain MF RF,1
10,45,774,mf_var,Plain MF RF,1
10,46,25322,mf_var,Plain MF RF,1
10,47,721,mf_var,Plain MF RF,1
10,48,15,mf_var,Plain MF RF,1
10,49,6325,mf_var,Plain MF RF,1
10,50,278,mf_var,Plain MF RF,1
10,52,22,mf_var,Plain MF RF,1
10,53,26,mf_var,Plain MF RF,1
10,54,15,mf_var,Plain MF RF,1
10,55,15,mf_var,Plain MF RF,1
11,1,9,mf_var,Plain MF RF,1
11,2,1594,mf_var,Plain MF RF,1
11,3,1809,mf_var,Plain MF RF,1
11,4,5071,mf_var,Plain MF RF,1
11,5,7383,mf_var,Plain MF RF,1
11,6,2587,mf_var,Plain MF RF,1
11,7,4464,mf_var,Plain MF RF,1
11,9,22,mf_var,Plain MF RF,1
11,10,13,mf_var,Plain MF RF,1
11,11,89229,mf_var,Plain MF RF,1
11,12,6169,mf_var,Plain MF RF,1
11,13,12423,mf_var,Plain MF RF,1
11,14,3330,mf_var,Plain MF RF,1
11,15,1355,mf_var,Plain MF RF,1
11,16,569,mf_var,Plain MF RF,1
11,17,24,mf_var,Plain MF RF,1
11,18,148,mf_var,Plain MF RF,1
11,19,5,mf_var,Plain MF RF,1
11,20,345,mf_var,Plain MF RF,1
11,21,2,mf_var,Plain MF RF,1
11,22,93,mf_var,Plain MF RF,1
11,23,24,mf_var,Plain MF RF,1
11,24,409,mf_var,Plain MF RF,1
11,25,1549,mf_var,Plain MF RF,1
11,26,19,mf_var,Plain MF RF,1
11,27,4625,mf_var,Plain MF RF,1
11,28,17,mf_var,Plain MF RF,1
11,29,6,mf_var,Plain MF RF,1
11,30,6,mf_var,Plain MF RF,1
11,31,126,mf_var,Plain MF RF,1
11,32,27,mf_var,Plain MF RF,1
11,33,2718,mf_var,Plain MF RF,1
11,34,32,mf_var,Plain MF RF,1
11,35,2,mf_var,Plain MF RF,1
11,36,5,mf_var,Plain MF RF,1
11,37,48,mf_var,Plain MF RF,1
11,38,8,mf_var,Plain MF RF,1
11,39,2,mf_var,Plain MF RF,1
11,40,4,mf_var,Plain MF RF,1
11,41,564,mf_var,Plain MF RF,1
11,42,23,mf_var,Plain MF RF,1
11,43,5,mf_var,Plain MF RF,1
11,44,1,mf_var,Plain MF RF,1
11,45,24,mf_var,Plain MF RF,1
11,46,123,mf_var,Plain MF RF,1
11,47,7,mf_var,Plain MF RF,1
11,48,5,mf_var,Plain MF RF,1
11,49,2,mf_var,Plain MF RF,1
11,50,5,mf_var,Plain MF RF,1
11,52,8,mf_var,Plain MF RF,1
11,53,6,mf_var,Plain MF RF,1
11,54,8,mf_var,Plain MF RF,1
11,55,5,mf_var,Plain MF RF,1
12,1,403,mf_var,Plain MF RF,1
12,2,1684,mf_var,Plain MF RF,1
12,3,22619,mf_var,Plain MF RF,1
12,4,7620,mf_var,Plain MF RF,1
12,5,9417,mf_var,Plain MF RF,1
12,6,7823,mf_var,Plain MF RF,1
12,7,12080,mf_var,Plain MF RF,1
12,9,5736,mf_var,Plain MF RF,1
12,10,15,mf_var,Plain MF RF,1
12,11,10933,mf_var,Plain MF RF,1
12,12,234228,mf_var,Plain MF RF,1
12,13,20953,mf_var,Plain MF RF,1
12,14,6263,mf_var,Plain MF RF,1
12,15,7332,mf_var,Plain MF RF,1
12,16,14,mf_var,Plain MF RF,1
12,17,6,mf_var,Plain MF RF,1
12,18,12,mf_var,Plain MF RF,1
12,19,141,mf_var,Plain MF RF,1
12,20,6,mf_var,Plain MF RF,1
12,21,7,mf_var,Plain MF RF,1
12,22,1314,mf_var,Plain MF RF,1
12,23,812,mf_var,Plain MF RF,1
12,24,3169,mf_var,Plain MF RF,1
12,25,2604,mf_var,Plain MF RF,1
12,26,299,mf_var,Plain MF RF,1
12,27,10789,mf_var,Plain MF RF,1
12,28,14,mf_var,Plain MF RF,1
12,29,84,mf_var,Plain MF RF,1
12,30,4,mf_var,Plain MF RF,1
12,31,2,mf_var,Plain MF RF,1
12,32,33,mf_var,Plain MF RF,1
12,33,4985,mf_var,Plain MF RF,1
12,34,28,mf_var,Plain MF RF,1
12,35,4,mf_var,Plain MF RF,1
12,36,7,mf_var,Plain MF RF,1
12,37,40,mf_var,Plain MF RF,1
12,38,9,mf_var,Plain MF RF,1
12,39,10,mf_var,Plain MF RF,1
12,40,6,mf_var,Plain MF RF,1
12,41,2537,mf_var,Plain MF RF,1
12,42,7,mf_var,Plain MF RF,1
12,43,9,mf_var,Plain MF RF,1
12,44,12,mf_var,Plain MF RF,1
12,45,44,mf_var,Plain MF RF,1
12,46,32,mf_var,Plain MF RF,1
12,47,3,mf_var,Plain MF RF,1
12,48,12,mf_var,Plain MF RF,1
12,49,12,mf_var,Plain MF RF,1
12,50,8,mf_var,Plain MF RF,1
12,52,7,mf_var,Plain MF RF,1
12,53,3,mf_var,Plain MF RF,1
12,54,11,mf_var,Plain MF RF,1
12,55,11,mf_var,Plain MF RF,1
13,1,2664,mf_var,Plain MF RF,1
13,2,1936,mf_var,Plain MF RF,1
13,3,1900,mf_var,Plain MF RF,1
13,4,11042,mf_var,Plain MF RF,1
13,5,9265,mf_var,Plain MF RF,1
13,6,727,mf_var,Plain MF RF,1
13,7,12713,mf_var,Plain MF RF,1
13,9,68,mf_var,Plain MF RF,1
13,10,30,mf_var,Plain MF RF,1
13,11,26522,mf_var,Plain MF RF,1
13,12,32397,mf_var,Plain MF RF,1
13,13,379204,mf_var,Plain MF RF,1
13,14,16637,mf_var,Plain MF RF,1
13,15,16815,mf_var,Plain MF RF,1
13,16,7501,mf_var,Plain MF RF,1
13,17,51,mf_var,Plain MF RF,1
13,18,6443,mf_var,Plain MF RF,1
13,19,262,mf_var,Plain MF RF,1
13,20,1998,mf_var,Plain MF RF,1
13,21,7,mf_var,Plain MF RF,1
13,22,2054,mf_var,Plain MF RF,1
13,23,171,mf_var,Plain MF RF,1
13,24,8416,mf_var,Plain MF RF,1
13,25,34640,mf_var,Plain MF RF,1
13,26,7,mf_var,Plain MF RF,1
13,27,2431,mf_var,Plain MF RF,1
13,28,100,mf_var,Plain MF RF,1
13,29,101,mf_var,Plain MF RF,1
13,30,48,mf_var,Plain MF RF,1
13,31,3866,mf_var,Plain MF RF,1
13,32,4359,mf_var,Plain MF RF,1
13,33,30990,mf_var,Plain MF RF,1
13,34,13,mf_var,Plain MF RF,1
13,35,1213,mf_var,Plain MF RF,1
13,36,6,mf_var,Plain MF RF,1
13,37,217,mf_var,Plain MF RF,1
13,38,7,mf_var,Plain MF RF,1
13,39,11,mf_var,Plain MF RF,1
13,40,17,mf_var,Plain MF RF,1
13,41,1132,mf_var,Plain MF RF,1
13,42,829,mf_var,Plain MF RF,1
13,43,13,mf_var,Plain MF RF,1
13,44,8,mf_var,Plain MF RF,1
13,45,13,mf_var,Plain MF RF,1
13,46,36,mf_var,Plain MF RF,1
13,47,15,mf_var,Plain MF RF,1
13,48,5,mf_var,Plain MF RF,1
13,49,17,mf_var,Plain MF RF,1
13,50,11,mf_var,Plain MF RF,1
13,52,15,mf_var,Plain MF RF,1
13,53,6,mf_var,Plain MF RF,1
13,54,9,mf_var,Plain MF RF,1
13,55,13,mf_var,Plain MF RF,1
14,2,38,mf_var,Plain MF RF,1
14,3,39,mf_var,Plain MF RF,1
14,4,331,mf_var,Plain MF RF,1
14,5,133,mf_var,Plain MF RF,1
14,7,439,mf_var,Plain MF RF,1
14,11,755,mf_var,Plain MF RF,1
14,12,437,mf_var,Plain MF RF,1
14,13,824,mf_var,Plain MF RF,1
14,14,26292,mf_var,Plain MF RF,1
14,15,611,mf_var,Plain MF RF,1
14,19,488,mf_var,Plain MF RF,1
14,23,869,mf_var,Plain MF RF,1
14,24,481,mf_var,Plain MF RF,1
14,25,26,mf_var,Plain MF RF,1
14,27,705,mf_var,Plain MF RF,1
14,29,4,mf_var,Plain MF RF,1
14,32,8,mf_var,Plain MF RF,1
14,33,182,mf_var,Plain MF RF,1
14,37,3,mf_var,Plain MF RF,1
15,1,77,mf_var,Plain MF RF,1
15,2,114,mf_var,Plain MF RF,1
15,3,539,mf_var,Plain MF RF,1
15,4,2453,mf_var,Plain MF RF,1
15,5,1734,mf_var,Plain MF RF,1
15,6,1864,mf_var,Plain MF RF,1
15,7,1170,mf_var,Plain MF RF,1
15,9,183,mf_var,Plain MF RF,1
15,10,136,mf_var,Plain MF RF,1
15,11,5220,mf_var,Plain MF RF,1
15,12,6894,mf_var,Plain MF RF,1
15,13,17174,mf_var,Plain MF RF,1
15,14,6793,mf_var,Plain MF RF,1
15,15,133460,mf_var,Plain MF RF,1
15,16,157,mf_var,Plain MF RF,1
15,17,86,mf_var,Plain MF RF,1
15,18,120,mf_var,Plain MF RF,1
15,19,6911,mf_var,Plain MF RF,1
15,20,172,mf_var,Plain MF RF,1
15,21,86,mf_var,Plain MF RF,1
15,22,88,mf_var,Plain MF RF,1
15,23,13042,mf_var,Plain MF RF,1
15,24,5514,mf_var,Plain MF RF,1
15,25,4714,mf_var,Plain MF RF,1
15,26,82,mf_var,Plain MF RF,1
15,27,10715,mf_var,Plain MF RF,1
15,28,123,mf_var,Plain MF RF,1
15,29,3210,mf_var,Plain MF RF,1
15,30,120,mf_var,Plain MF RF,1
15,31,252,mf_var,Plain MF RF,1
15,32,4350,mf_var,Plain MF RF,1
15,33,3960,mf_var,Plain MF RF,1
15,34,107,mf_var,Plain MF RF,1
15,35,289,mf_var,Plain MF RF,1
15,36,90,mf_var,Plain MF RF,1
15,37,247,mf_var,Plain MF RF,1
15,38,1345,mf_var,Plain MF RF,1
15,39,73,mf_var,Plain MF RF,1
15,40,76,mf_var,Plain MF RF,1
15,41,128,mf_var,Plain MF RF,1
15,42,512,mf_var,Plain MF RF,1
15,43,171,mf_var,Plain MF RF,1
15,44,108,mf_var,Plain MF RF,1
15,45,87,mf_var,Plain MF RF,1
15,46,128,mf_var,Plain MF RF,1
15,47,94,mf_var,Plain MF RF,1
15,48,76,mf_var,Plain MF RF,1
15,49,107,mf_var,Plain MF RF,1
15,50,78,mf_var,Plain MF RF,1
15,52,109,mf_var,Plain MF RF,1
15,53,79,mf_var,Plain MF RF,1
15,54,80,mf_var,Plain MF RF,1
15,55,94,mf_var,Plain MF RF,1
16,1,3737,mf_var,Plain MF RF,1
16,2,2595,mf_var,Plain MF RF,1
16,3,71,mf_var,Plain MF RF,1
16,4,1412,mf_var,Plain MF RF,1
16,5,5381,mf_var,Plain MF RF,1
16,6,152,mf_var,Plain MF RF,1
16,7,339,mf_var,Plain MF RF,1
16,9,9,mf_var,Plain MF RF,1
16,10,12100,mf_var,Plain MF RF,1
16,11,127,mf_var,Plain MF RF,1
16,12,10,mf_var,Plain MF RF,1
16,13,4947,mf_var,Plain MF RF,1
16,14,10,mf_var,Plain MF RF,1
16,15,549,mf_var,Plain MF RF,1
16,16,541483,mf_var,Plain MF RF,1
16,17,5462,mf_var,Plain MF RF,1
16,18,67345,mf_var,Plain MF RF,1
16,19,410,mf_var,Plain MF RF,1
16,20,79585,mf_var,Plain MF RF,1
16,21,9,mf_var,Plain MF RF,1
16,22,23611,mf_var,Plain MF RF,1
16,23,201,mf_var,Plain MF RF,1
16,24,440,mf_var,Plain MF RF,1
16,25,2859,mf_var,Plain MF RF,1
16,26,42,mf_var,Plain MF RF,1
16,27,7,mf_var,Plain MF RF,1
16,28,461,mf_var,Plain MF RF,1
16,29,50,mf_var,Plain MF RF,1
16,30,52,mf_var,Plain MF RF,1
16,31,63094,mf_var,Plain MF RF,1
16,32,530,mf_var,Plain MF RF,1
16,33,329,mf_var,Plain MF RF,1
16,34,489,mf_var,Plain MF RF,1
16,35,18,mf_var,Plain MF RF,1
16,36,397,mf_var,Plain MF RF,1
16,37,2,mf_var,Plain MF RF,1
16,38,8,mf_var,Plain MF RF,1
16,39,2897,mf_var,Plain MF RF,1
16,40,63,mf_var,Plain MF RF,1
16,41,6,mf_var,Plain MF RF,1
16,42,7387,mf_var,Plain MF RF,1
16,43,13454,mf_var,Plain MF RF,1
16,44,61,mf_var,Plain MF RF,1
16,45,23548,mf_var,Plain MF RF,1
16,46,44926,mf_var,Plain MF RF,1
16,47,45,mf_var,Plain MF RF,1
16,48,47,mf_var,Plain MF RF,1
16,49,249,mf_var,Plain MF RF,1
16,50,151,mf_var,Plain MF RF,1
16,52,2,mf_var,Plain MF RF,1
16,53,9,mf_var,Plain MF RF,1
16,54,6,mf_var,Plain MF RF,1
16,55,4,mf_var,Plain MF RF,1
17,2,53,mf_var,Plain MF RF,1
17,3,1,mf_var,Plain MF RF,1
17,4,8,mf_var,Plain MF RF,1
17,5,13,mf_var,Plain MF RF,1
17,7,2,mf_var,Plain MF RF,1
17,9,3,mf_var,Plain MF RF,1
17,11,1,mf_var,Plain MF RF,1
17,12,1,mf_var,Plain MF RF,1
17,14,3,mf_var,Plain MF RF,1
17,15,1,mf_var,Plain MF RF,1
17,16,3,mf_var,Plain MF RF,1
17,17,1509,mf_var,Plain MF RF,1
17,19,1,mf_var,Plain MF RF,1
17,20,1,mf_var,Plain MF RF,1
17,21,1,mf_var,Plain MF RF,1
17,22,2,mf_var,Plain MF RF,1
17,23,3,mf_var,Plain MF RF,1
17,24,1,mf_var,Plain MF RF,1
17,25,2,mf_var,Plain MF RF,1
17,26,1,mf_var,Plain MF RF,1
17,27,2,mf_var,Plain MF RF,1
17,29,2,mf_var,Plain MF RF,1
17,30,2,mf_var,Plain MF RF,1
17,32,1,mf_var,Plain MF RF,1
17,34,1,mf_var,Plain MF RF,1
17,35,3,mf_var,Plain MF RF,1
17,36,1,mf_var,Plain MF RF,1
17,37,3,mf_var,Plain MF RF,1
17,38,3,mf_var,Plain MF RF,1
17,39,1,mf_var,Plain MF RF,1
17,40,1,mf_var,Plain MF RF,1
17,41,3,mf_var,Plain MF RF,1
17,42,2,mf_var,Plain MF RF,1
17,44,1,mf_var,Plain MF RF,1
17,45,1,mf_var,Plain MF RF,1
17,48,2,mf_var,Plain MF RF,1
17,52,1,mf_var,Plain MF RF,1
17,54,1,mf_var,Plain MF RF,1
18,1,2010,mf_var,Plain MF RF,1
18,2,728,mf_var,Plain MF RF,1
18,3,113,mf_var,Plain MF RF,1
18,4,153,mf_var,Plain MF RF,1
18,5,1063,mf_var,Plain MF RF,1
18,7,212,mf_var,Plain MF RF,1
18,10,6612,mf_var,Plain MF RF,1
18,11,194,mf_var,Plain MF RF,1
18,13,2863,mf_var,Plain MF RF,1
18,16,23022,mf_var,Plain MF RF,1
18,17,117,mf_var,Plain MF RF,1
18,18,47690,mf_var,Plain MF RF,1
18,19,2,mf_var,Plain MF RF,1
18,20,1362,mf_var,Plain MF RF,1
18,21,4,mf_var,Plain MF RF,1
18,22,604,mf_var,Plain MF RF,1
18,23,12,mf_var,Plain MF RF,1
18,24,233,mf_var,Plain MF RF,1
18,25,1416,mf_var,Plain MF RF,1
18,26,36,mf_var,Plain MF RF,1
18,28,474,mf_var,Plain MF RF,1
18,30,16,mf_var,Plain MF RF,1
18,31,3004,mf_var,Plain MF RF,1
18,32,36,mf_var,Plain MF RF,1
18,33,234,mf_var,Plain MF RF,1
18,34,505,mf_var,Plain MF RF,1
18,36,524,mf_var,Plain MF RF,1
18,37,10,mf_var,Plain MF RF,1
18,39,5074,mf_var,Plain MF RF,1
18,41,5,mf_var,Plain MF RF,1
18,42,1297,mf_var,Plain MF RF,1
18,43,699,mf_var,Plain MF RF,1
18,44,260,mf_var,Plain MF RF,1
18,45,2230,mf_var,Plain MF RF,1
18,46,9866,mf_var,Plain MF RF,1
18,47,9,mf_var,Plain MF RF,1
18,49,61,mf_var,Plain MF RF,1
18,50,214,mf_var,Plain MF RF,1
19,1,75,mf_var,Plain MF RF,1
19,2,21,mf_var,Plain MF RF,1
19,3,35,mf_var,Plain MF RF,1
19,4,46,mf_var,Plain MF RF,1
19,5,34,mf_var,Plain MF RF,1
19,6,67,mf_var,Plain MF RF,1
19,7,202,mf_var,Plain MF RF,1
19,9,20,mf_var,Plain MF RF,1
19,10,418,mf_var,Plain MF RF,1
19,11,27,mf_var,Plain MF RF,1
19,12,74,mf_var,Plain MF RF,1
19,13,301,mf_var,Plain MF RF,1
19,14,4122,mf_var,Plain MF RF,1
19,15,18216,mf_var,Plain MF RF,1
19,16,3800,mf_var,Plain MF RF,1
19,17,26,mf_var,Plain MF RF,1
19,18,430,mf_var,Plain MF RF,1
19,19,532555,mf_var,Plain MF RF,1
19,20,38742,mf_var,Plain MF RF,1
19,21,23,mf_var,Plain MF RF,1
19,22,3955,mf_var,Plain MF RF,1
19,23,35029,mf_var,Plain MF RF,1
19,24,19276,mf_var,Plain MF RF,1
19,25,875,mf_var,Plain MF RF,1
19,26,23,mf_var,Plain MF RF,1
19,27,804,mf_var,Plain MF RF,1
19,28,128,mf_var,Plain MF RF,1
19,29,3354,mf_var,Plain MF RF,1
19,30,10,mf_var,Plain MF RF,1
19,31,6941,mf_var,Plain MF RF,1
19,32,2723,mf_var,Plain MF RF,1
19,33,148,mf_var,Plain MF RF,1
19,34,18,mf_var,Plain MF RF,1
19,35,92,mf_var,Plain MF RF,1
19,36,25,mf_var,Plain MF RF,1
19,37,46,mf_var,Plain MF RF,1
19,38,13165,mf_var,Plain MF RF,1
19,39,19,mf_var,Plain MF RF,1
19,40,18,mf_var,Plain MF RF,1
19,41,26,mf_var,Plain MF RF,1
19,42,3024,mf_var,Plain MF RF,1
19,43,512,mf_var,Plain MF RF,1
19,44,19,mf_var,Plain MF RF,1
19,45,1101,mf_var,Plain MF RF,1
19,46,620,mf_var,Plain MF RF,1
19,47,10,mf_var,Plain MF RF,1
19,48,19,mf_var,Plain MF RF,1
19,49,11,mf_var,Plain MF RF,1
19,50,33,mf_var,Plain MF RF,1
19,52,13,mf_var,Plain MF RF,1
19,53,32,mf_var,Plain MF RF,1
19,54,21,mf_var,Plain MF RF,1
19,55,32,mf_var,Plain MF RF,1
20,1,276,mf_var,Plain MF RF,1
20,2,94,mf_var,Plain MF RF,1
20,3,35,mf_var,Plain MF RF,1
20,4,66,mf_var,Plain MF RF,1
20,5,222,mf_var,Plain MF RF,1
20,6,29,mf_var,Plain MF RF,1
20,7,42,mf_var,Plain MF RF,1
20,9,31,mf_var,Plain MF RF,1
20,10,2576,mf_var,Plain MF RF,1
20,11,32,mf_var,Plain MF RF,1
20,12,33,mf_var,Plain MF RF,1
20,13,510,mf_var,Plain MF RF,1
20,14,37,mf_var,Plain MF RF,1
20,15,52,mf_var,Plain MF RF,1
20,16,50524,mf_var,Plain MF RF,1
20,17,1149,mf_var,Plain MF RF,1
