niche_type,method,zoneID,metric,value,method_label
climate,mf_var,44,Test AUC,0.960585331584415,Plain MF RF
climate,mf_var,44,Test F1,0.92004992004992,Plain MF RF
climate,mf_var,44,Test TSS,0.833310101291701,Plain MF RF
climate,mf_var,44,Test accuracy,0.916655050645851,Plain MF RF
climate,mf_var,44,Test balanced accuracy,0.916655050645851,Plain MF RF
climate,mf_var,44,Test precision,0.884040514352402,Plain MF RF
climate,mf_var,44,Test recall,0.959117414738407,Plain MF RF
climate,mf_var,44,Test specificity,0.874192686553294,Plain MF RF
climate,mf_var,44,Train accuracy,1,Plain MF RF
climate,mf_var,45,Test AUC,0.996987634584618,Plain MF RF
climate,mf_var,45,Test F1,0.984259165227988,Plain MF RF
climate,mf_var,45,Test TSS,0.968218166905885,Plain MF RF
climate,mf_var,45,Test accuracy,0.984109083452942,Plain MF RF
climate,mf_var,45,Test balanced accuracy,0.984109083452942,Plain MF RF
climate,mf_var,45,Test precision,0.975050301810865,Plain MF RF
climate,mf_var,45,Test recall,0.993643633381177,Plain MF RF
climate,mf_var,45,Test specificity,0.974574533524708,Plain MF RF
climate,mf_var,45,Train accuracy,1,Plain MF RF
climate,mf_var,46,Test AUC,0.987890517115995,Plain MF RF
climate,mf_var,46,Test F1,0.96813483520274,Plain MF RF
climate,mf_var,46,Test TSS,0.934989929384358,Plain MF RF
climate,mf_var,46,Test accuracy,0.967494964692179,Plain MF RF
climate,mf_var,46,Test balanced accuracy,0.967494964692179,Plain MF RF
climate,mf_var,46,Test precision,0.949444755505786,Plain MF RF
climate,mf_var,46,Test recall,0.987575529617317,Plain MF RF
climate,mf_var,46,Test specificity,0.947414399767041,Plain MF RF
climate,mf_var,46,Train accuracy,1,Plain MF RF
climate,mf_var,47,Test AUC,0.98320991279812,Plain MF RF
climate,mf_var,47,Test F1,0.954438413209314,Plain MF RF
climate,mf_var,47,Test TSS,0.90650159997761,Plain MF RF
climate,mf_var,47,Test accuracy,0.953250799988805,Plain MF RF
climate,mf_var,47,Test balanced accuracy,0.953250799988805,Plain MF RF
climate,mf_var,47,Test precision,0.930792626156043,Plain MF RF
climate,mf_var,47,Test recall,0.979316907518495,Plain MF RF
climate,mf_var,47,Test specificity,0.927184692459114,Plain MF RF
climate,mf_var,47,Train accuracy,1,Plain MF RF
climate,mf_var,48,Test AUC,1,Plain MF RF
climate,mf_var,48,Test F1,0.998054474708171,Plain MF RF
climate,mf_var,48,Test TSS,0.996101364522417,Plain MF RF
climate,mf_var,48,Test accuracy,0.998050682261209,Plain MF RF
climate,mf_var,48,Test balanced accuracy,0.998050682261209,Plain MF RF
climate,mf_var,48,Test precision,0.996116504854369,Plain MF RF
climate,mf_var,48,Test recall,1,Plain MF RF
climate,mf_var,48,Test specificity,0.996101364522417,Plain MF RF
climate,mf_var,48,Train accuracy,1,Plain MF RF
climate,mf_var,49,Test AUC,0.979087980524734,Plain MF RF
climate,mf_var,49,Test F1,0.941023390303093,Plain MF RF
climate,mf_var,49,Test TSS,0.878652019633258,Plain MF RF
climate,mf_var,49,Test accuracy,0.939326009816629,Plain MF RF
climate,mf_var,49,Test balanced accuracy,0.939326009816629,Plain MF RF
climate,mf_var,49,Test precision,0.915414289158563,Plain MF RF
climate,mf_var,49,Test recall,0.968106580540977,Plain MF RF
climate,mf_var,49,Test specificity,0.910545439092281,Plain MF RF
climate,mf_var,49,Train accuracy,1,Plain MF RF
climate,mf_var,50,Test AUC,0.999970722163667,Plain MF RF
climate,mf_var,50,Test F1,0.996057818659658,Plain MF RF
climate,mf_var,50,Test TSS,0.992125984251969,Plain MF RF
climate,mf_var,50,Test accuracy,0.996062992125984,Plain MF RF
climate,mf_var,50,Test balanced accuracy,0.996062992125984,Plain MF RF
climate,mf_var,50,Test precision,0.997368421052632,Plain MF RF
climate,mf_var,50,Test recall,0.994750656167979,Plain MF RF
climate,mf_var,50,Test specificity,0.99737532808399,Plain MF RF
climate,mf_var,50,Train accuracy,1,Plain MF RF
climate,mf_var,52,Test AUC,0.998855467532563,Plain MF RF
climate,mf_var,52,Test F1,0.994585472189016,Plain MF RF
climate,mf_var,52,Test TSS,0.989125829685073,Plain MF RF
climate,mf_var,52,Test accuracy,0.994562914842536,Plain MF RF
climate,mf_var,52,Test balanced accuracy,0.994562914842536,Plain MF RF
climate,mf_var,52,Test precision,0.990476190476191,Plain MF RF
climate,mf_var,52,Test recall,0.998728993080073,Plain MF RF
climate,mf_var,52,Test specificity,0.990396836604999,Plain MF RF
climate,mf_var,52,Train accuracy,1,Plain MF RF
climate,mf_var,53,Test AUC,0.997766867112188,Plain MF RF
climate,mf_var,53,Test F1,0.987805805552034,Plain MF RF
climate,mf_var,53,Test TSS,0.975432861739619,Plain MF RF
climate,mf_var,53,Test accuracy,0.98771643086981,Plain MF RF
climate,mf_var,53,Test balanced accuracy,0.98771643086981,Plain MF RF
climate,mf_var,53,Test precision,0.980670492298399,Plain MF RF
climate,mf_var,53,Test recall,0.995045712242709,Plain MF RF
climate,mf_var,53,Test specificity,0.98038714949691,Plain MF RF
climate,mf_var,53,Train accuracy,1,Plain MF RF
climate,mf_var,54,Test AUC,0.999443354353089,Plain MF RF
climate,mf_var,54,Test F1,0.996829057365235,Plain MF RF
climate,mf_var,54,Test TSS,0.993647126768698,Plain MF RF
climate,mf_var,54,Test accuracy,0.996823563384349,Plain MF RF
climate,mf_var,54,Test balanced accuracy,0.996823563384349,Plain MF RF
climate,mf_var,54,Test precision,0.995107913669065,Plain MF RF
climate,mf_var,54,Test recall,0.998556165174704,Plain MF RF
climate,mf_var,54,Test specificity,0.995090961593994,Plain MF RF
climate,mf_var,54,Train accuracy,1,Plain MF RF
climate,mf_var,55,Test AUC,0.999197165749136,Plain MF RF
climate,mf_var,55,Test F1,0.994751312171957,Plain MF RF
climate,mf_var,55,Test TSS,0.989452536413862,Plain MF RF
climate,mf_var,55,Test accuracy,0.994726268206931,Plain MF RF
climate,mf_var,55,Test balanced accuracy,0.994726268206931,Plain MF RF
climate,mf_var,55,Test precision,0.990049751243781,Plain MF RF
climate,mf_var,55,Test recall,0.999497739829232,Plain MF RF
climate,mf_var,55,Test specificity,0.989954796584631,Plain MF RF
climate,mf_var,55,Train accuracy,1,Plain MF RF
soil,rf_var,1,OOB accuracy,0.789678675754625,Plain RF
soil,rf_var,1,Test AUC,0.837018015872178,Plain RF
soil,rf_var,1,Test F1,0.818888568960553,Plain RF
soil,rf_var,1,Test TSS,0.606629143214509,Plain RF
soil,rf_var,1,Test accuracy,0.803314571607255,Plain RF
soil,rf_var,1,Test balanced accuracy,0.803314571607255,Plain RF
soil,rf_var,1,Test precision,0.75880469583778,Plain RF
soil,rf_var,1,Test recall,0.889305816135084,Plain RF
soil,rf_var,1,Test specificity,0.717323327079425,Plain RF
soil,rf_var,1,Train accuracy,0.797955209347614,Plain RF
soil,rf_var,2,OOB accuracy,0.851888471425747,Plain RF
soil,rf_var,2,Test AUC,0.867599677884107,Plain RF
soil,rf_var,2,Test F1,0.853569046030687,Plain RF
soil,rf_var,2,Test TSS,0.690627202255109,Plain RF
soil,rf_var,2,Test accuracy,0.845313601127555,Plain RF
soil,rf_var,2,Test balanced accuracy,0.845313601127555,Plain RF
soil,rf_var,2,Test precision,0.810322989233692,Plain RF
soil,rf_var,2,Test recall,0.90169133192389,Plain RF
soil,rf_var,2,Test specificity,0.788935870331219,Plain RF
soil,rf_var,2,Train accuracy,0.859205062289895,Plain RF
soil,rf_var,3,OOB accuracy,0.809114531281231,Plain RF
soil,rf_var,3,Test AUC,0.837340695497753,Plain RF
soil,rf_var,3,Test F1,0.823888804032381,Plain RF
soil,rf_var,3,Test TSS,0.613476366074422,Plain RF
soil,rf_var,3,Test accuracy,0.806738183037211,Plain RF
soil,rf_var,3,Test balanced accuracy,0.806738183037211,Plain RF
soil,rf_var,3,Test precision,0.756734006734007,Plain RF
soil,rf_var,3,Test recall,0.904123365739189,Plain RF
soil,rf_var,3,Test specificity,0.709353000335233,Plain RF
soil,rf_var,3,Train accuracy,0.820107935238857,Plain RF
soil,rf_var,4,OOB accuracy,0.78113594890511,Plain RF
soil,rf_var,4,Test AUC,0.838164288575978,Plain RF
soil,rf_var,4,Test F1,0.747168198332977,Plain RF
soil,rf_var,4,Test TSS,0.527555910543131,Plain RF
soil,rf_var,4,Test accuracy,0.763777955271566,Plain RF
soil,rf_var,4,Test balanced accuracy,0.763777955271566,Plain RF
soil,rf_var,4,Test precision,0.80367816091954,Plain RF
soil,rf_var,4,Test recall,0.698083067092652,Plain RF
soil,rf_var,4,Test specificity,0.829472843450479,Plain RF
soil,rf_var,4,Train accuracy,0.785241788321168,Plain RF
soil,rf_var,5,OOB accuracy,0.774041297935103,Plain RF
soil,rf_var,5,Test AUC,0.794633875932278,Plain RF
soil,rf_var,5,Test F1,0.780132225800983,Plain RF
soil,rf_var,5,Test TSS,0.538269846920612,Plain RF
soil,rf_var,5,Test accuracy,0.769134923460306,Plain RF
soil,rf_var,5,Test balanced accuracy,0.769134923460306,Plain RF
soil,rf_var,5,Test precision,0.744660194174757,Plain RF
soil,rf_var,5,Test recall,0.819152723389107,Plain RF
soil,rf_var,5,Test specificity,0.719117123531506,Plain RF
soil,rf_var,5,Train accuracy,0.779547689282203,Plain RF
soil,rf_var,6,OOB accuracy,0.833082383308238,Plain RF
soil,rf_var,6,Test AUC,0.845357299242891,Plain RF
soil,rf_var,6,Test F1,0.843342036553525,Plain RF
soil,rf_var,6,Test TSS,0.663461538461538,Plain RF
soil,rf_var,6,Test accuracy,0.831730769230769,Plain RF
soil,rf_var,6,Test balanced accuracy,0.831730769230769,Plain RF
soil,rf_var,6,Test precision,0.788904396371249,Plain RF
soil,rf_var,6,Test recall,0.905849358974359,Plain RF
soil,rf_var,6,Test specificity,0.75761217948718,Plain RF
soil,rf_var,6,Train accuracy,0.838674983867498,Plain RF
soil,rf_var,7,OOB accuracy,0.763982546608489,Plain RF
soil,rf_var,7,Test AUC,0.780881599211704,Plain RF
soil,rf_var,7,Test F1,0.775279131938984,Plain RF
soil,rf_var,7,Test TSS,0.496653751320888,Plain RF
soil,rf_var,7,Test accuracy,0.748326875660444,Plain RF
soil,rf_var,7,Test balanced accuracy,0.748326875660444,Plain RF
soil,rf_var,7,Test precision,0.700284090909091,Plain RF
soil,rf_var,7,Test recall,0.868263473053892,Plain RF
soil,rf_var,7,Test specificity,0.628390278266996,Plain RF
soil,rf_var,7,Train accuracy,0.774692582308608,Plain RF
soil,rf_var,9,OOB accuracy,0.881892948631522,Plain RF
soil,rf_var,9,Test AUC,0.910023268382933,Plain RF
soil,rf_var,9,Test F1,0.908667287977633,Plain RF
soil,rf_var,9,Test TSS,0.802816901408451,Plain RF
soil,rf_var,9,Test accuracy,0.901408450704225,Plain RF
soil,rf_var,9,Test balanced accuracy,0.901408450704225,Plain RF
soil,rf_var,9,Test precision,0.846354166666667,Plain RF
soil,rf_var,9,Test recall,0.980885311871227,Plain RF
soil,rf_var,9,Test specificity,0.821931589537223,Plain RF
soil,rf_var,9,Train accuracy,0.884724282054739,Plain RF
soil,rf_var,10,OOB accuracy,0.828882497945768,Plain RF
soil,rf_var,10,Test AUC,0.850719985023438,Plain RF
soil,rf_var,10,Test F1,0.828510938602682,Plain RF
soil,rf_var,10,Test TSS,0.6535994297933,Plain RF
soil,rf_var,10,Test accuracy,0.82679971489665,Plain RF
soil,rf_var,10,Test balanced accuracy,0.82679971489665,Plain RF
soil,rf_var,10,Test precision,0.820405310971349,Plain RF
soil,rf_var,10,Test recall,0.836778332145403,Plain RF
soil,rf_var,10,Test specificity,0.816821097647897,Plain RF
soil,rf_var,10,Train accuracy,0.834018077239113,Plain RF
soil,rf_var,11,OOB accuracy,0.82857737971256,Plain RF
soil,rf_var,11,Test AUC,0.884949343597007,Plain RF
soil,rf_var,11,Test F1,0.837134711332858,Plain RF
soil,rf_var,11,Test TSS,0.661104931405265,Plain RF
soil,rf_var,11,Test accuracy,0.830552465702633,Plain RF
soil,rf_var,11,Test balanced accuracy,0.830552465702633,Plain RF
soil,rf_var,11,Test precision,0.805831903945112,Plain RF
soil,rf_var,11,Test recall,0.870967741935484,Plain RF
soil,rf_var,11,Test specificity,0.790137189469781,Plain RF
soil,rf_var,11,Train accuracy,0.833576338262862,Plain RF
soil,rf_var,12,OOB accuracy,0.808752997601918,Plain RF
soil,rf_var,12,Test AUC,0.837457068455274,Plain RF
soil,rf_var,12,Test F1,0.809467852946114,Plain RF
soil,rf_var,12,Test TSS,0.599929502996123,Plain RF
soil,rf_var,12,Test accuracy,0.799964751498061,Plain RF
soil,rf_var,12,Test balanced accuracy,0.799964751498061,Plain RF
soil,rf_var,12,Test precision,0.77275641025641,Plain RF
soil,rf_var,12,Test recall,0.849841381741276,Plain RF
soil,rf_var,12,Test specificity,0.750088121254847,Plain RF
soil,rf_var,12,Train accuracy,0.812150279776179,Plain RF
soil,rf_var,13,OOB accuracy,0.836536516285656,Plain RF
soil,rf_var,13,Test AUC,0.874787481594231,Plain RF
soil,rf_var,13,Test F1,0.850127551020408,Plain RF
soil,rf_var,13,Test TSS,0.678302532511978,Plain RF
soil,rf_var,13,Test accuracy,0.839151266255989,Plain RF
soil,rf_var,13,Test balanced accuracy,0.839151266255989,Plain RF
soil,rf_var,13,Test precision,0.795820895522388,Plain RF
soil,rf_var,13,Test recall,0.912388774811773,Plain RF
soil,rf_var,13,Test specificity,0.765913757700205,Plain RF
soil,rf_var,13,Train accuracy,0.845033380538135,Plain RF
soil,rf_var,14,OOB accuracy,0.854024197790637,Plain RF
soil,rf_var,14,Test AUC,0.88745325,Plain RF
soil,rf_var,14,Test F1,0.869400331832188,Plain RF
soil,rf_var,14,Test TSS,0.7245,Plain RF
soil,rf_var,14,Test accuracy,0.86225,Plain RF
soil,rf_var,14,Test balanced accuracy,0.86225,Plain RF
soil,rf_var,14,Test precision,0.826498422712934,Plain RF
soil,rf_var,14,Test recall,0.917,Plain RF
soil,rf_var,14,Test specificity,0.8075,Plain RF
soil,rf_var,14,Train accuracy,0.859284587059442,Plain RF
soil,rf_var,15,OOB accuracy,0.834405144694534,Plain RF
soil,rf_var,15,Test AUC,0.873658368105271,Plain RF
soil,rf_var,15,Test F1,0.839855197379762,Plain RF
soil,rf_var,15,Test TSS,0.659831563529843,Plain RF
soil,rf_var,15,Test accuracy,0.829915781764921,Plain RF
soil,rf_var,15,Test balanced accuracy,0.829915781764921,Plain RF
soil,rf_var,15,Test precision,0.793485342019544,Plain RF
soil,rf_var,15,Test recall,0.891980959355547,Plain RF
soil,rf_var,15,Test specificity,0.767850604174295,Plain RF
soil,rf_var,15,Train accuracy,0.841036977491961,Plain RF
soil,rf_var,16,OOB accuracy,0.881492168178071,Plain RF
soil,rf_var,16,Test AUC,0.893723809232009,Plain RF
soil,rf_var,16,Test F1,0.883138846609166,Plain RF
soil,rf_var,16,Test TSS,0.755138199858257,Plain RF
soil,rf_var,16,Test accuracy,0.877569099929128,Plain RF
soil,rf_var,16,Test balanced accuracy,0.877569099929128,Plain RF
soil,rf_var,16,Test precision,0.844710449692656,Plain RF
soil,rf_var,16,Test recall,0.925230333097094,Plain RF
soil,rf_var,16,Test specificity,0.829907866761162,Plain RF
soil,rf_var,16,Train accuracy,0.884171475680132,Plain RF
soil,rf_var,17,OOB accuracy,0.883365200764818,Plain RF
soil,rf_var,17,Test AUC,0.895050622286657,Plain RF
soil,rf_var,17,Test F1,0.894277400581959,Plain RF
soil,rf_var,17,Test TSS,0.781563126252505,Plain RF
soil,rf_var,17,Test accuracy,0.890781563126252,Plain RF
soil,rf_var,17,Test balanced accuracy,0.890781563126253,Plain RF
soil,rf_var,17,Test precision,0.866541353383459,Plain RF
soil,rf_var,17,Test recall,0.923847695390782,Plain RF
soil,rf_var,17,Test specificity,0.857715430861724,Plain RF
soil,rf_var,17,Train accuracy,0.884512428298279,Plain RF
soil,rf_var,18,OOB accuracy,0.817848674283251,Plain RF
soil,rf_var,18,Test AUC,0.839464833451602,Plain RF
soil,rf_var,18,Test F1,0.810780669144981,Plain RF
soil,rf_var,18,Test TSS,0.621420602454444,Plain RF
soil,rf_var,18,Test accuracy,0.810710301227222,Plain RF
soil,rf_var,18,Test balanced accuracy,0.810710301227222,Plain RF
soil,rf_var,18,Test precision,0.810479375696767,Plain RF
soil,rf_var,18,Test recall,0.811082186686501,Plain RF
soil,rf_var,18,Test specificity,0.810338415767944,Plain RF
soil,rf_var,18,Train accuracy,0.818710929079543,Plain RF
soil,rf_var,19,OOB accuracy,0.88577610750484,Plain RF
soil,rf_var,19,Test AUC,0.906614828162127,Plain RF
soil,rf_var,19,Test F1,0.884615384615385,Plain RF
soil,rf_var,19,Test TSS,0.769701919150674,Plain RF
soil,rf_var,19,Test accuracy,0.884850959575337,Plain RF
soil,rf_var,19,Test balanced accuracy,0.884850959575337,Plain RF
soil,rf_var,19,Test precision,0.886428864288643,Plain RF
soil,rf_var,19,Test recall,0.882809309922417,Plain RF
soil,rf_var,19,Test specificity,0.886892609228256,Plain RF
soil,rf_var,19,Train accuracy,0.888509281403029,Plain RF
soil,rf_var,20,OOB accuracy,0.912631578947368,Plain RF
soil,rf_var,20,Test AUC,0.932996881289707,Plain RF
soil,rf_var,20,Test F1,0.919436416184971,Plain RF
soil,rf_var,20,Test TSS,0.832141512984569,Plain RF
soil,rf_var,20,Test accuracy,0.916070756492284,Plain RF
soil,rf_var,20,Test balanced accuracy,0.916070756492284,Plain RF
soil,rf_var,20,Test precision,0.883987495658215,Plain RF
soil,rf_var,20,Test recall,0.957847196085811,Plain RF
soil,rf_var,20,Test specificity,0.874294316898758,Plain RF
soil,rf_var,20,Train accuracy,0.914105263157895,Plain RF
soil,rf_var,21,OOB accuracy,0.872035080725533,Plain RF
soil,rf_var,21,Test AUC,0.905167753164236,Plain RF
soil,rf_var,21,Test F1,0.884076433121019,Plain RF
soil,rf_var,21,Test TSS,0.747046560111188,Plain RF
soil,rf_var,21,Test accuracy,0.873523280055594,Plain RF
soil,rf_var,21,Test balanced accuracy,0.873523280055594,Plain RF
soil,rf_var,21,Test precision,0.815990593768372,Plain RF
soil,rf_var,21,Test recall,0.96455872133426,Plain RF
soil,rf_var,21,Test specificity,0.782487838776928,Plain RF
soil,rf_var,21,Train accuracy,0.878612716763006,Plain RF
soil,rf_var,22,OOB accuracy,0.835318222563709,Plain RF
soil,rf_var,22,Test AUC,0.884856135306934,Plain RF
soil,rf_var,22,Test F1,0.854645814167433,Plain RF
soil,rf_var,22,Test TSS,0.700473933649289,Plain RF
soil,rf_var,22,Test accuracy,0.850236966824645,Plain RF
soil,rf_var,22,Test balanced accuracy,0.850236966824645,Plain RF
soil,rf_var,22,Test precision,0.830205540661305,Plain RF
soil,rf_var,22,Test recall,0.880568720379147,Plain RF
soil,rf_var,22,Test specificity,0.819905213270142,Plain RF
soil,rf_var,22,Train accuracy,0.836598796260725,Plain RF
soil,rf_var,23,OOB accuracy,0.892966360856269,Plain RF
soil,rf_var,23,Test AUC,0.922164872947561,Plain RF
soil,rf_var,23,Test F1,0.899042499580044,Plain RF
soil,rf_var,23,Test TSS,0.789933589653967,Plain RF
soil,rf_var,23,Test accuracy,0.894966794826984,Plain RF
soil,rf_var,23,Test balanced accuracy,0.894966794826983,Plain RF
soil,rf_var,23,Test precision,0.865459249676585,Plain RF
soil,rf_var,23,Test recall,0.935337294652219,Plain RF
soil,rf_var,23,Test specificity,0.854596295001748,Plain RF
soil,rf_var,23,Train accuracy,0.896228338430173,Plain RF
soil,rf_var,24,OOB accuracy,0.866439727673208,Plain RF
soil,rf_var,24,Test AUC,0.898738642386096,Plain RF
soil,rf_var,24,Test F1,0.879572677241826,Plain RF
soil,rf_var,24,Test TSS,0.748987854251012,Plain RF
soil,rf_var,24,Test accuracy,0.874493927125506,Plain RF
soil,rf_var,24,Test balanced accuracy,0.874493927125506,Plain RF
soil,rf_var,24,Test precision,0.845364032358432,Plain RF
soil,rf_var,24,Test recall,0.916666666666667,Plain RF
soil,rf_var,24,Test specificity,0.832321187584346,Plain RF
soil,rf_var,24,Train accuracy,0.871445734881858,Plain RF
soil,rf_var,25,OOB accuracy,0.829361873990307,Plain RF
soil,rf_var,25,Test AUC,0.855463015751223,Plain RF
soil,rf_var,25,Test F1,0.832658569500675,Plain RF
soil,rf_var,25,Test TSS,0.644571838050878,Plain RF
soil,rf_var,25,Test accuracy,0.822285919025439,Plain RF
soil,rf_var,25,Test balanced accuracy,0.822285919025439,Plain RF
soil,rf_var,25,Test precision,0.786738922537456,Plain RF
soil,rf_var,25,Test recall,0.884270870655679,Plain RF
soil,rf_var,25,Test specificity,0.760300967395199,Plain RF
soil,rf_var,25,Train accuracy,0.834006462035541,Plain RF
soil,rf_var,26,OOB accuracy,0.827433628318584,Plain RF
soil,rf_var,26,Test AUC,0.863024349878108,Plain RF
soil,rf_var,26,Test F1,0.83816091954023,Plain RF
soil,rf_var,26,Test TSS,0.672253258845438,Plain RF
soil,rf_var,26,Test accuracy,0.836126629422719,Plain RF
soil,rf_var,26,Test balanced accuracy,0.836126629422719,Plain RF
soil,rf_var,26,Test precision,0.827883742052679,Plain RF
soil,rf_var,26,Test recall,0.848696461824953,Plain RF
soil,rf_var,26,Test specificity,0.823556797020484,Plain RF
soil,rf_var,26,Train accuracy,0.832237673830594,Plain RF
soil,rf_var,27,OOB accuracy,0.831490046249749,Plain RF
soil,rf_var,27,Test AUC,0.857833920604915,Plain RF
soil,rf_var,27,Test F1,0.837541528239203,Plain RF
soil,rf_var,27,Test TSS,0.659826086956522,Plain RF
soil,rf_var,27,Test accuracy,0.829913043478261,Plain RF
soil,rf_var,27,Test balanced accuracy,0.829913043478261,Plain RF
soil,rf_var,27,Test precision,0.801589825119237,Plain RF
soil,rf_var,27,Test recall,0.876869565217391,Plain RF
soil,rf_var,27,Test specificity,0.782956521739131,Plain RF
soil,rf_var,27,Train accuracy,0.83370199075005,Plain RF
soil,rf_var,28,OOB accuracy,0.769392292490119,Plain RF
soil,rf_var,28,Test AUC,0.79583280960254,Plain RF
soil,rf_var,28,Test F1,0.769061744671501,Plain RF
soil,rf_var,28,Test TSS,0.518552450755841,Plain RF
soil,rf_var,28,Test accuracy,0.75927622537792,Plain RF
soil,rf_var,28,Test balanced accuracy,0.75927622537792,Plain RF
soil,rf_var,28,Test precision,0.73902027027027,Plain RF
soil,rf_var,28,Test recall,0.801649106733852,Plain RF
soil,rf_var,28,Test specificity,0.716903344021988,Plain RF
soil,rf_var,28,Train accuracy,0.770998023715415,Plain RF
soil,rf_var,29,OOB accuracy,0.899066511085181,Plain RF
soil,rf_var,29,Test AUC,0.926268188959125,Plain RF
soil,rf_var,29,Test F1,0.894727035587852,Plain RF
soil,rf_var,29,Test TSS,0.785903751420993,Plain RF
soil,rf_var,29,Test accuracy,0.892951875710496,Plain RF
soil,rf_var,29,Test balanced accuracy,0.892951875710496,Plain RF
soil,rf_var,29,Test precision,0.880131964809384,Plain RF
soil,rf_var,29,Test recall,0.909814323607427,Plain RF
soil,rf_var,29,Test specificity,0.876089427813566,Plain RF
soil,rf_var,29,Train accuracy,0.900427849085959,Plain RF
soil,rf_var,30,OOB accuracy,0.851620696597544,Plain RF
soil,rf_var,30,Test AUC,0.861675051829773,Plain RF
soil,rf_var,30,Test F1,0.855235303696466,Plain RF
soil,rf_var,30,Test TSS,0.691104933981932,Plain RF
soil,rf_var,30,Test accuracy,0.845552466990966,Plain RF
soil,rf_var,30,Test balanced accuracy,0.845552466990966,Plain RF
soil,rf_var,30,Test precision,0.804780876494024,Plain RF
soil,rf_var,30,Test recall,0.912439193884642,Plain RF
soil,rf_var,30,Test specificity,0.77866574009729,Plain RF
soil,rf_var,30,Train accuracy,0.855244614455406,Plain RF
soil,rf_var,31,OOB accuracy,0.888022395520896,Plain RF
soil,rf_var,31,Test AUC,0.9045754305952,Plain RF
soil,rf_var,31,Test F1,0.891523221825268,Plain RF
soil,rf_var,31,Test TSS,0.772866371982319,Plain RF
soil,rf_var,31,Test accuracy,0.886433185991159,Plain RF
soil,rf_var,31,Test balanced accuracy,0.886433185991159,Plain RF
soil,rf_var,31,Test precision,0.853279452906435,Plain RF
soil,rf_var,31,Test recall,0.933356001360081,Plain RF
soil,rf_var,31,Test specificity,0.839510370622237,Plain RF
soil,rf_var,31,Train accuracy,0.896420715856829,Plain RF
soil,rf_var,32,OOB accuracy,0.824322711540757,Plain RF
soil,rf_var,32,Test AUC,0.903526120439338,Plain RF
soil,rf_var,32,Test F1,0.843255295429209,Plain RF
soil,rf_var,32,Test TSS,0.684044943820225,Plain RF
soil,rf_var,32,Test accuracy,0.842022471910113,Plain RF
soil,rf_var,32,Test balanced accuracy,0.842022471910113,Plain RF
soil,rf_var,32,Test precision,0.836725663716814,Plain RF
soil,rf_var,32,Test recall,0.849887640449438,Plain RF
soil,rf_var,32,Test specificity,0.834157303370787,Plain RF
soil,rf_var,32,Train accuracy,0.829335242869077,Plain RF
soil,rf_var,33,OOB accuracy,0.823055219669488,Plain RF
soil,rf_var,33,Test AUC,0.890277178099209,Plain RF
soil,rf_var,33,Test F1,0.842821576763486,Plain RF
soil,rf_var,33,Test TSS,0.676017789941841,Plain RF
soil,rf_var,33,Test accuracy,0.83800889497092,Plain RF
soil,rf_var,33,Test balanced accuracy,0.83800889497092,Plain RF
soil,rf_var,33,Test precision,0.818504190844616,Plain RF
soil,rf_var,33,Test recall,0.868628121792679,Plain RF
soil,rf_var,33,Test specificity,0.807389668149162,Plain RF
soil,rf_var,33,Train accuracy,0.8409915356711,Plain RF
soil,rf_var,34,OOB accuracy,0.872935196950445,Plain RF
soil,rf_var,34,Test AUC,0.900300466022134,Plain RF
soil,rf_var,34,Test F1,0.877675840978593,Plain RF
soil,rf_var,34,Test TSS,0.747102212855638,Plain RF
soil,rf_var,34,Test accuracy,0.873551106427819,Plain RF
soil,rf_var,34,Test balanced accuracy,0.873551106427819,Plain RF
soil,rf_var,34,Test precision,0.84995064165844,Plain RF
soil,rf_var,34,Test recall,0.9072708113804,Plain RF
soil,rf_var,34,Test specificity,0.839831401475237,Plain RF
soil,rf_var,34,Train accuracy,0.876747141041932,Plain RF
soil,rf_var,35,OOB accuracy,0.914289435977595,Plain RF
soil,rf_var,35,Test AUC,0.93005020046511,Plain RF
soil,rf_var,35,Test F1,0.921672272945699,Plain RF
soil,rf_var,35,Test TSS,0.838373822508676,Plain RF
soil,rf_var,35,Test accuracy,0.919186911254338,Plain RF
soil,rf_var,35,Test balanced accuracy,0.919186911254338,Plain RF
soil,rf_var,35,Test precision,0.894172494172494,Plain RF
soil,rf_var,35,Test recall,0.950917203767972,Plain RF
soil,rf_var,35,Test specificity,0.887456618740704,Plain RF
soil,rf_var,35,Train accuracy,0.915982805783509,Plain RF
soil,rf_var,36,OOB accuracy,0.804627249357326,Plain RF
soil,rf_var,36,Test AUC,0.847036155232922,Plain RF
soil,rf_var,36,Test F1,0.838311528017773,Plain RF
soil,rf_var,36,Test TSS,0.633463905987689,Plain RF
soil,rf_var,36,Test accuracy,0.816731952993844,Plain RF
soil,rf_var,36,Test balanced accuracy,0.816731952993844,Plain RF
soil,rf_var,36,Test precision,0.75,Plain RF
soil,rf_var,36,Test recall,0.950195858981533,Plain RF
soil,rf_var,36,Test specificity,0.683268047006156,Plain RF
soil,rf_var,36,Train accuracy,0.805751928020566,Plain RF
soil,rf_var,37,OOB accuracy,0.862409347300564,Plain RF
soil,rf_var,37,Test AUC,0.881127987344356,Plain RF
soil,rf_var,37,Test F1,0.867090977162112,Plain RF
soil,rf_var,37,Test TSS,0.737134394668641,Plain RF
soil,rf_var,37,Test accuracy,0.868567197334321,Plain RF
soil,rf_var,37,Test balanced accuracy,0.868567197334321,Plain RF
